species,oldSpeciesCanonicalName,similarity,prediction,model,threshold
Chalcocelis albiguttatus,Miresa sanguineomaculata,0.7853,synonym,intfloat/e5-base-v2,0.7
Chalcocelis castanica,Chalcoscelis castanica,0.9591,synonym,intfloat/e5-base-v2,0.7
Chrysopolomides nivea,Chrysopoloma nivea,0.9561,synonym,intfloat/e5-base-v2,0.7
Soteira altilis,Parasa altilis,0.8699,synonym,intfloat/e5-base-v2,0.7
Soteira grandis,Parasa grandis,0.8711,synonym,intfloat/e5-base-v2,0.7
Soteira ostia,Latoia pseudostia,0.7996,synonym,intfloat/e5-base-v2,0.7
Soteira ostia,Parasa ostia,0.8719,synonym,intfloat/e5-base-v2,0.7
Soteira prasina,Parasa prasina,0.8827,synonym,intfloat/e5-base-v2,0.7
Soteira shaanxiensis,Latoia shaanxiensis,0.8907,synonym,intfloat/e5-base-v2,0.7
Soteira shaanxiensis,Parasa shaanxiensis,0.8508,synonym,intfloat/e5-base-v2,0.7
Soteira vadimi,Parasa vadimi,0.8762,synonym,intfloat/e5-base-v2,0.7
Quasinarosa fulgens,Microcampa fulgens,0.8625,synonym,intfloat/e5-base-v2,0.7
Quasinarosa fulgens,Narosa kanshireana,0.7677,synonym,intfloat/e5-base-v2,0.7
Quasinarosa fulgens,Narosa pseudochracea,0.8096,synonym,intfloat/e5-base-v2,0.7
Quasinarosa fulgens,Narosa tamsi,0.771,synonym,intfloat/e5-base-v2,0.7
Circeida argentifascia,Latoia argentifascia,0.8937,synonym,intfloat/e5-base-v2,0.7
Circeida argentifascia,Parasa argentifascia,0.8979,synonym,intfloat/e5-base-v2,0.7
Circeida eupuncta,Latoia eupuncta,0.8848,synonym,intfloat/e5-base-v2,0.7
Circeida eupuncta,Parasa eupuncta,0.8931,synonym,intfloat/e5-base-v2,0.7
Circeida liangdiana,Latoia liangdiana,0.8866,synonym,intfloat/e5-base-v2,0.7
Circeida liangdiana,Parasa liangdiana,0.8719,synonym,intfloat/e5-base-v2,0.7
Circeida mutifascia,Latoia mutifascia,0.8975,synonym,intfloat/e5-base-v2,0.7
Circeida mutifascia,Parasa mutifascia,0.8968,synonym,intfloat/e5-base-v2,0.7
Circeida parapuncta,Latoia parapuncta,0.8824,synonym,intfloat/e5-base-v2,0.7
Circeida parapuncta,Parasa parapuncta,0.9069,synonym,intfloat/e5-base-v2,0.7
Avatara interrupta,Thosea interrupta,0.9093,synonym,intfloat/e5-base-v2,0.7
Avatara lineofusca,Iragoides lineofusca,0.8577,synonym,intfloat/e5-base-v2,0.7
Avatara plethoneura,Thosea plethoneura,0.9026,synonym,intfloat/e5-base-v2,0.7
Avatara pseudocana,Aphendala pseudocana,0.8843,synonym,intfloat/e5-base-v2,0.7
Caissa fasciatum,Ceratonema fasciatum,0.8796,synonym,intfloat/e5-base-v2,0.7
Aergina fumosa,Parasa fumosa,0.8824,synonym,intfloat/e5-base-v2,0.7
Aergina gentilis,Latoia gentilis,0.8776,synonym,intfloat/e5-base-v2,0.7
Aergina gentilis,Parasa gentilis,0.8712,synonym,intfloat/e5-base-v2,0.7
Aergina hilaris,Limacodes hilaris,0.8473,synonym,intfloat/e5-base-v2,0.7
Aergina hilaris,Parasa hockingii,0.7506,synonym,intfloat/e5-base-v2,0.7
Aergina laeta,Aergina retracta,0.9081,synonym,intfloat/e5-base-v2,0.7
Aergina laeta,Parasa laeta,0.8795,synonym,intfloat/e5-base-v2,0.7
Aergina laeta,Parasa retracta,0.7841,synonym,intfloat/e5-base-v2,0.7
Aergina liharis,Parasa liharis,0.873,synonym,intfloat/e5-base-v2,0.7
Aergina mirza,Parasa mirza,0.8779,synonym,intfloat/e5-base-v2,0.7
Aergina paeera,Parasa paeera,0.8794,synonym,intfloat/e5-base-v2,0.7
Aergina solovyevi,Parasa solovyevi,0.8733,synonym,intfloat/e5-base-v2,0.7
Scopelodes minax,Bethura minax,0.8469,synonym,intfloat/e5-base-v2,0.7
Scopelodes unicolor,Dalcera palpigera,0.7786,synonym,intfloat/e5-base-v2,0.7
Scopelodes unicolor,Nyssia micacea,0.7711,synonym,intfloat/e5-base-v2,0.7
Scopelodes unicolor,Scopelodes lutea,0.9067,synonym,intfloat/e5-base-v2,0.7
Scopelodes unicolor,Scopelodes palpalis,0.8967,synonym,intfloat/e5-base-v2,0.7
Scopelodes vulpina,Scopelodes tantula,0.9059,synonym,intfloat/e5-base-v2,0.7
Nephelimorpha argentilinea,Parasa argentilinea,0.8732,synonym,intfloat/e5-base-v2,0.7
Nephelimorpha argentilinea,Parasa elegantula,0.7929,synonym,intfloat/e5-base-v2,0.7
Omocenops micacea,Anzabe micacea,0.8767,synonym,intfloat/e5-base-v2,0.7
Comana albibasis,Comana albiplaga,0.9198,synonym,intfloat/e5-base-v2,0.7
Comana albibasis,Miresa albibasis,0.8905,synonym,intfloat/e5-base-v2,0.7
Comana albibasis,Miresa humeralis,0.7853,synonym,intfloat/e5-base-v2,0.7
Comana corones,Bombyx corones,0.8535,synonym,intfloat/e5-base-v2,0.7
Comana corones,Susica miltocosma,0.783,synonym,intfloat/e5-base-v2,0.7
Comana cosmocalla,Comana casmocalla,0.9426,synonym,intfloat/e5-base-v2,0.7
Comana cosmocalla,Susica cosmocalla,0.902,synonym,intfloat/e5-base-v2,0.7
Comana cosmocalla,Susica dochmosema,0.8316,synonym,intfloat/e5-base-v2,0.7
Comana euryparoa,Susica euryparoa,0.894,synonym,intfloat/e5-base-v2,0.7
Comana idiomorpha,Susica idiomorpha,0.8815,synonym,intfloat/e5-base-v2,0.7
Comana miltochyta,Susica miltochyta,0.8995,synonym,intfloat/e5-base-v2,0.7
Comana miltogramma,Darala rosea,0.7865,synonym,intfloat/e5-base-v2,0.7
Comana miltogramma,Hildala miniacea,0.8096,synonym,intfloat/e5-base-v2,0.7
Comana miltogramma,Momopola miltogramma,0.8954,synonym,intfloat/e5-base-v2,0.7
Comana mjobergi,Comana mjoebergi,0.9466,synonym,intfloat/e5-base-v2,0.7
Comana mjobergi,Susica mjobergi,0.895,synonym,intfloat/e5-base-v2,0.7
Comana monomorpha,Natada monomorpha,0.8964,synonym,intfloat/e5-base-v2,0.7
Comana resplendens,Susica resplendens,0.8953,synonym,intfloat/e5-base-v2,0.7
Comana rosea,Anthela rosea,0.853,synonym,intfloat/e5-base-v2,0.7
Comana testacea,Mecytha testacea,0.904,synonym,intfloat/e5-base-v2,0.7
Leucophobetron argentiflua,Altha rufipuncta,0.7978,synonym,intfloat/e5-base-v2,0.7
Leucophobetron argentiflua,Euproctis argentiflua,0.8968,synonym,intfloat/e5-base-v2,0.7
Leucophobetron argyrorrhaea,Euproctis argyrorrhaea,0.8757,synonym,intfloat/e5-base-v2,0.7
Leucophobetron punctata,Euclea punctata,0.8663,synonym,intfloat/e5-base-v2,0.7
Achrocerides theorini,Lasiocampa theorini,0.8621,synonym,intfloat/e5-base-v2,0.7
Aphendala cana,Parasa cana,0.8587,synonym,intfloat/e5-base-v2,0.7
Aphendala cana,Thosea barikoti,0.78,synonym,intfloat/e5-base-v2,0.7
Aphendala cana,Thosea cana,0.8398,synonym,intfloat/e5-base-v2,0.7
Aphendala conicosma,Thosea conicosma,0.8714,synonym,intfloat/e5-base-v2,0.7
Aphendala ferreogrisea,Tetraphleba ferreogrisea,0.8608,synonym,intfloat/e5-base-v2,0.7
Aphendala ferreogrisea,Thosea ferreogrisea,0.8905,synonym,intfloat/e5-base-v2,0.7
Aphendala imitabilis,Thosea imitabilis,0.8718,synonym,intfloat/e5-base-v2,0.7
Aphendala recta,Thosea recta,0.8736,synonym,intfloat/e5-base-v2,0.7
Aphendala unicolor,Aphendala mechiensis,0.9087,synonym,intfloat/e5-base-v2,0.7
Aphendala unicolor,Aphendala transversata,0.8943,synonym,intfloat/e5-base-v2,0.7
Aphendala unicolor,Aphendala tripartita,0.8924,synonym,intfloat/e5-base-v2,0.7
Aphendala unicolor,Macroplectra unicolor,0.8769,synonym,intfloat/e5-base-v2,0.7
Aphendala unicolor,Parasa unicolor,0.8797,synonym,intfloat/e5-base-v2,0.7
Aphendala unicolor,Thosea discipunctata,0.804,synonym,intfloat/e5-base-v2,0.7
Aphendala unicolor,Thosea phaeobasis,0.802,synonym,intfloat/e5-base-v2,0.7
Aphendala unicolor,Thosea transversata,0.7822,synonym,intfloat/e5-base-v2,0.7
Aphendala unicolor,Thosea tripartita,0.802,synonym,intfloat/e5-base-v2,0.7
Hindothosea cervina,Thosea cervina,0.8352,synonym,intfloat/e5-base-v2,0.7
Hindothosea cervina,Thosea duplexa,0.7762,synonym,intfloat/e5-base-v2,0.7
Neomocena convergens,Omocena convergens,0.904,synonym,intfloat/e5-base-v2,0.7
Birthamula chara,Contheyla chara,0.8569,synonym,intfloat/e5-base-v2,0.7
Birthamula rufa,Thosea grandis,0.7907,synonym,intfloat/e5-base-v2,0.7
Hadraphe aprica,Hadraphe callima,0.9236,synonym,intfloat/e5-base-v2,0.7
Hadraphe aprica,Scirrhoma callima,0.8005,synonym,intfloat/e5-base-v2,0.7
Hadraphe ethiopica,Scirrhoma ethiopica,0.856,synonym,intfloat/e5-base-v2,0.7
Pretas furcillata,Aphendala furcillata,0.8546,synonym,intfloat/e5-base-v2,0.7
Pretas separata,Thosea separata,0.8784,synonym,intfloat/e5-base-v2,0.7
Thronia badia,Parasa badia,0.8709,synonym,intfloat/e5-base-v2,0.7
Thronia dilucida,Parasa dilucida,0.8879,synonym,intfloat/e5-base-v2,0.7
Thronia xizangensis,Parasa xizangensis,0.8753,synonym,intfloat/e5-base-v2,0.7
Thronia xueshana,Latoia xueshana,0.8956,synonym,intfloat/e5-base-v2,0.7
Thronia xueshana,Parasa xueshana,0.8778,synonym,intfloat/e5-base-v2,0.7
Eloasa acrata,Parasa acrata,0.912,synonym,intfloat/e5-base-v2,0.7
Eloasa atmodes,Parasa atmodes,0.9116,synonym,intfloat/e5-base-v2,0.7
Eloasa atmodes,Parasa loxoleuca,0.7965,synonym,intfloat/e5-base-v2,0.7
Eloasa bombycoides,Doratiophora amphibrota,0.7977,synonym,intfloat/e5-base-v2,0.7
Eloasa bombycoides,Lethocephala bombycoides,0.8581,synonym,intfloat/e5-base-v2,0.7
Eloasa bombycoides,Parasa rutila,0.7998,synonym,intfloat/e5-base-v2,0.7
Eloasa bombycoides,Thosea erecta,0.7923,synonym,intfloat/e5-base-v2,0.7
Eloasa brevipennis,Parasa brevipennis,0.916,synonym,intfloat/e5-base-v2,0.7
Eloasa calida,Doratifera congrua,0.7959,synonym,intfloat/e5-base-v2,0.7
Eloasa calida,Lethocephala eremospila,0.7842,synonym,intfloat/e5-base-v2,0.7
Eloasa callidesma,Thosea callidesma,0.8947,synonym,intfloat/e5-base-v2,0.7
Eloasa infrequens,Apoda infrequens,0.9035,synonym,intfloat/e5-base-v2,0.7
Eloasa infrequens,Parasa entima,0.8154,synonym,intfloat/e5-base-v2,0.7
Eloasa liosarca,Anaxidea integer,0.791,synonym,intfloat/e5-base-v2,0.7
Eloasa liosarca,Eloasa liasarca,0.9381,synonym,intfloat/e5-base-v2,0.7
Eloasa liosarca,Thosea liosarca,0.9062,synonym,intfloat/e5-base-v2,0.7
Eloasa luxa,Thosea luxa,0.9027,synonym,intfloat/e5-base-v2,0.7
Eloasa perixera,Doratifera perixera,0.8678,synonym,intfloat/e5-base-v2,0.7
Eloasa sphenosema,Doratifera sphenosema,0.8787,synonym,intfloat/e5-base-v2,0.7
Eloasa symphonistis,Parasa symphonistis,0.9059,synonym,intfloat/e5-base-v2,0.7
Susica pannosa,Hyphorma pannosa,0.84,synonym,intfloat/e5-base-v2,0.7
Susica sinensis,Susica formosana,0.9212,synonym,intfloat/e5-base-v2,0.7
Susica sinensis,Susica fusca,0.9087,synonym,intfloat/e5-base-v2,0.7
Susica sinensis,Susica fusca,0.9087,synonym,intfloat/e5-base-v2,0.7
Susica sinensis,Tadema sinensis,0.8752,synonym,intfloat/e5-base-v2,0.7
Eucalliathla candidella,Oecophora candidella,0.8833,synonym,intfloat/e5-base-v2,0.7
Argyresthia pruniella,Argyresthia ephippella,0.9076,synonym,intfloat/e5-base-v2,0.7
Argyresthia pruniella,Oecophora pruniella,0.8664,synonym,intfloat/e5-base-v2,0.7
Argyresthia notoleuca,Zelleria notoleuca,0.8728,synonym,intfloat/e5-base-v2,0.7
Argyresthia curvella,Argyresthia arcella,0.9384,synonym,intfloat/e5-base-v2,0.7
Argyresthia curvella,Argyresthia denudatella,0.9155,synonym,intfloat/e5-base-v2,0.7
Argyresthia curvella,Argyresthia nitidella,0.9197,synonym,intfloat/e5-base-v2,0.7
Argyresthia curvella,Argyresthia ossea,0.8975,synonym,intfloat/e5-base-v2,0.7
Argyresthia curvella,Argyresthia purpurascentella,0.914,synonym,intfloat/e5-base-v2,0.7
Argyresthia curvella,Tinea arcella,0.8092,synonym,intfloat/e5-base-v2,0.7
Argyresthia abdominalis,Argyresthia decimella,0.8985,synonym,intfloat/e5-base-v2,0.7
Argyresthia abdominalis,Argyresthia inauratella,0.9248,synonym,intfloat/e5-base-v2,0.7
Argyresthia triplicata,Argyresthia trifasciae,0.9044,synonym,intfloat/e5-base-v2,0.7
Argyresthia pygmaeella,Argyresthia rudolphella,0.9452,synonym,intfloat/e5-base-v2,0.7
Argyresthia pygmaeella,Argyresthia semifasciella,0.9237,synonym,intfloat/e5-base-v2,0.7
Argyresthia ivella,Argyresthia andereggiella,0.9247,synonym,intfloat/e5-base-v2,0.7
Argyresthia ivella,Argyresthia kuwayamella,0.9094,synonym,intfloat/e5-base-v2,0.7
Argyresthia ivella,Argyresthia quadriella,0.9315,synonym,intfloat/e5-base-v2,0.7
Argyresthia ivella,Oecophora andereggiella,0.812,synonym,intfloat/e5-base-v2,0.7
Argyresthia chrysidella,Argyresthia walsinghamella,0.9149,synonym,intfloat/e5-base-v2,0.7
Argyresthia atlanticella,Argyresthia minusculella,0.9117,synonym,intfloat/e5-base-v2,0.7
Trachydora acrocyrta,Syntomactis acrocyrta,0.8767,synonym,intfloat/e5-base-v2,0.7
Trachydora acromianta,Syntomactis acromianta,0.8704,synonym,intfloat/e5-base-v2,0.7
Trachydora bacteriota,Balionebris bacteriota,0.8764,synonym,intfloat/e5-base-v2,0.7
Trachydora capnopa,Pogonias capnopa,0.8707,synonym,intfloat/e5-base-v2,0.7
Trachydora centromela,Trachydora holochorda,0.9175,synonym,intfloat/e5-base-v2,0.7
Trachydora fumea,Syntomactis fumea,0.8708,synonym,intfloat/e5-base-v2,0.7
Trachydora heliodora,Pogonias heliodora,0.8822,synonym,intfloat/e5-base-v2,0.7
Trachydora heliotricha,Pogonias heliotricha,0.8666,synonym,intfloat/e5-base-v2,0.7
Trachydora juengeri,Sindicola juengeri,0.8723,synonym,intfloat/e5-base-v2,0.7
Trachydora macrostola,Syntomactis macrostola,0.8796,synonym,intfloat/e5-base-v2,0.7
Trachydora plumigera,Anataractis plumigera,0.8708,synonym,intfloat/e5-base-v2,0.7
Trachydora porphyrescens,Pogonias porphyrescens,0.8828,synonym,intfloat/e5-base-v2,0.7
Trachydora pygaea,Syntomactis pygaea,0.8616,synonym,intfloat/e5-base-v2,0.7
Trachydora squamella,Sindicola squamella,0.8939,synonym,intfloat/e5-base-v2,0.7
Trachydora tephronota,Syntomactis tephronota,0.8873,synonym,intfloat/e5-base-v2,0.7
Zaratha pterodactylella,Zaratha niveiventris,0.9118,synonym,intfloat/e5-base-v2,0.7
Palaeomystella chalcopeda,Palaeomystis chalcopeda,0.9616,synonym,intfloat/e5-base-v2,0.7
Nanodacna logistica,Colonophora logistica,0.8835,synonym,intfloat/e5-base-v2,0.7
Nanodacna vinacea,Homaledra vinacea,0.8686,synonym,intfloat/e5-base-v2,0.7
Microcolona durata,Aganoptila durata,0.8745,synonym,intfloat/e5-base-v2,0.7
Microcolona phanarcha,Aganoptila phanarcha,0.8775,synonym,intfloat/e5-base-v2,0.7
Microcolona toropis,Elachista toropis,0.8581,synonym,intfloat/e5-base-v2,0.7
Ischnopsis enopias,Amblyxena enopias,0.9001,synonym,intfloat/e5-base-v2,0.7
Ischnopsis melanogma,Iriothyrsa melanogma,0.8831,synonym,intfloat/e5-base-v2,0.7
Ischnopsis pilifera,Amblyxena pilifera,0.8881,synonym,intfloat/e5-base-v2,0.7
Agonoxena miniana,Haemolytis miniana,0.8861,synonym,intfloat/e5-base-v2,0.7
Stephensia abbreviatella,Scirtopoda myosotivora,0.785,synonym,intfloat/e5-base-v2,0.7
Stephensia abbreviatella,Stephensia maxima,0.8932,synonym,intfloat/e5-base-v2,0.7
Stephensia abbreviatella,Stephensia myosotivora,0.8924,synonym,intfloat/e5-base-v2,0.7
Stephensia brunnichella,Microsetia stephensella,0.8746,synonym,intfloat/e5-base-v2,0.7
Stephensia brunnichella,Stephensia brunnichiella,0.9803,synonym,intfloat/e5-base-v2,0.7
Stephensia brunnichella,Tinea brunnichella,0.8882,synonym,intfloat/e5-base-v2,0.7
Stephensia calpella,Perittia bullatella,0.8355,synonym,intfloat/e5-base-v2,0.7
Stephensia cedronellae,Perittia bystropogonis,0.8172,synonym,intfloat/e5-base-v2,0.7
Stephensia cedronellae,Perittia cedronella,0.9009,synonym,intfloat/e5-base-v2,0.7
Stephensia cedronellae,Perittia lavandulae,0.8165,synonym,intfloat/e5-base-v2,0.7
Stephensia cedronellae,Stephensia cedronella,0.9876,synonym,intfloat/e5-base-v2,0.7
Stephensia cunilae,Stephensia cunilea,0.9811,synonym,intfloat/e5-base-v2,0.7
Stephensia integra,Kumia integra,0.8556,synonym,intfloat/e5-base-v2,0.7
Stephensia major,Antispila major,0.8595,synonym,intfloat/e5-base-v2,0.7
Stephensia unipunctella,Holstia unipunctella,0.8825,synonym,intfloat/e5-base-v2,0.7
Chrysoclista cambiella,Psacaphora cambiella,0.9029,synonym,intfloat/e5-base-v2,0.7
Chrysoclista flavicaput,Chrysoclista aurifrontella,0.8991,synonym,intfloat/e5-base-v2,0.7
Chrysoclista flavicaput,Chrysoclista flavicapitella,0.9576,synonym,intfloat/e5-base-v2,0.7
Chrysoclista flavicaput,Roeslerstammia aurocapitella,0.8336,synonym,intfloat/e5-base-v2,0.7
Chrysoclista flavicaput,Roeslertammia aurocapitella,0.8369,synonym,intfloat/e5-base-v2,0.7
Chrysoclista flavicaput,Spuleria aurifrontella,0.8012,synonym,intfloat/e5-base-v2,0.7
Chrysoclista flavicaput,Spuleria aurocapitella,0.8186,synonym,intfloat/e5-base-v2,0.7
Chrysoclista flavicaput,Tinea aurifrontella,0.7867,synonym,intfloat/e5-base-v2,0.7
Chrysoclista flavicaput,Tinea aurifrontella,0.7867,synonym,intfloat/e5-base-v2,0.7
Chrysoclista lathamella,Chrysoclista bimaculella,0.9027,synonym,intfloat/e5-base-v2,0.7
Chrysoclista lathamella,Glyphipteryx bimaculella,0.8052,synonym,intfloat/e5-base-v2,0.7
Chrysoclista lathamella,Glyphipteryx lathamella,0.9025,synonym,intfloat/e5-base-v2,0.7
Chrysoclista linneela,Chrysoclista gemmatella,0.9111,synonym,intfloat/e5-base-v2,0.7
Chrysoclista linneela,Chrysoclista schaefferella,0.9062,synonym,intfloat/e5-base-v2,0.7
Chrysoclista linneela,Glyphipteryx linneella,0.8722,synonym,intfloat/e5-base-v2,0.7
Metalobosia anitras,Metalobosia postcaerulescens,0.9069,synonym,intfloat/e5-base-v2,0.7
Oedebasis longipalpis,Oedebasis legrandi,0.8975,synonym,intfloat/e5-base-v2,0.7
Oedebasis longipalpis,Oedebasis malagasy,0.8619,synonym,intfloat/e5-base-v2,0.7
Oedebasis ovipennis,Oedebasis ovipennis,1.0,synonym,intfloat/e5-base-v2,0.7
Albarracina warionis,Albarracina autumnalis,0.9128,synonym,intfloat/e5-base-v2,0.7
Albarracina warionis,Albarracina banghaasi,0.8921,synonym,intfloat/e5-base-v2,0.7
Albarracina warionis,Albarracina deundulata,0.9146,synonym,intfloat/e5-base-v2,0.7
Albarracina warionis,Albarracina humilis,0.9063,synonym,intfloat/e5-base-v2,0.7
Albarracina warionis,Albarracina littoralis,0.9155,synonym,intfloat/e5-base-v2,0.7
Albarracina warionis,Albarracina schindlerae,0.9088,synonym,intfloat/e5-base-v2,0.7
Albarracina warionis,Albarracina syriaca,0.911,synonym,intfloat/e5-base-v2,0.7
Albarracina warionis,Albarracina syrticola,0.9078,synonym,intfloat/e5-base-v2,0.7
Albarracina warionis,Albarracina thoracica,0.9225,synonym,intfloat/e5-base-v2,0.7
Hypertrocta brunnea,Hypertrocta selenotypa,0.9078,synonym,intfloat/e5-base-v2,0.7
Hypertrocta posticalis,Hypertrocta marmorata,0.9224,synonym,intfloat/e5-base-v2,0.7
Hypertrocta posticalis,Moscha posticalis,0.8615,synonym,intfloat/e5-base-v2,0.7
Olisbus gainsfordi,Eilema gainsfordi,0.902,synonym,intfloat/e5-base-v2,0.7
Macrocneme adonis,Macrocneme chiriquicola,0.8952,synonym,intfloat/e5-base-v2,0.7
Macrocneme chrysitis,Macrocneme affinis,0.9111,synonym,intfloat/e5-base-v2,0.7
Macrocneme chrysitis,Macrocneme deceptans,0.9121,synonym,intfloat/e5-base-v2,0.7
Macrocneme chrysitis,Macrocneme iole,0.9097,synonym,intfloat/e5-base-v2,0.7
Macrocneme lades,Macrocneme chionopus,0.8943,synonym,intfloat/e5-base-v2,0.7
Macrocneme lades,Macrocneme chionopus,0.8943,synonym,intfloat/e5-base-v2,0.7
Macrocneme lades,Macrocneme ferrea,0.8931,synonym,intfloat/e5-base-v2,0.7
Macrocneme lades,Macrocneme naja,0.9075,synonym,intfloat/e5-base-v2,0.7
Macrocneme verdivittata,Macrocneme fenestrata,0.93,synonym,intfloat/e5-base-v2,0.7
Calonotos dorata,Calonotos chryseis,0.8996,synonym,intfloat/e5-base-v2,0.7
Calonotos helymus,Calonotos aterrima,0.8972,synonym,intfloat/e5-base-v2,0.7
Calonotos helymus,Glaucopis aterrima,0.7851,synonym,intfloat/e5-base-v2,0.7
Calonotos tiburtus,Calonotos trinitatis,0.9185,synonym,intfloat/e5-base-v2,0.7
Calonotos triplaga,Calonotos tripunctatus,0.9353,synonym,intfloat/e5-base-v2,0.7
Cyligramma amblyops,Cyligramma rhodesiana,0.8944,synonym,intfloat/e5-base-v2,0.7
Cyligramma disturbens,Cyligramma concors,0.9058,synonym,intfloat/e5-base-v2,0.7
Cyligramma disturbens,Cyligramma consiliatrix,0.9076,synonym,intfloat/e5-base-v2,0.7
Cyligramma disturbens,Cyligramma conturbans,0.9197,synonym,intfloat/e5-base-v2,0.7
Cyligramma disturbens,Cyligramma raboudou,0.8683,synonym,intfloat/e5-base-v2,0.7
Cyligramma fluctuosa,Cyligramma obscurior,0.9247,synonym,intfloat/e5-base-v2,0.7
Cyligramma fluctuosa,Cyligramma rudilinea,0.9035,synonym,intfloat/e5-base-v2,0.7
Cyligramma joa,Cyligramma postreducta,0.9,synonym,intfloat/e5-base-v2,0.7
Cyligramma latona,Cyligramma troglodyta,0.921,synonym,intfloat/e5-base-v2,0.7
Cyligramma limacina,Cyligramma acutior,0.917,synonym,intfloat/e5-base-v2,0.7
Cyligramma limacina,Cyligramma argillosa,0.9087,synonym,intfloat/e5-base-v2,0.7
Cyligramma limacina,Cyligramma bisignata,0.9168,synonym,intfloat/e5-base-v2,0.7
Cyligramma limacina,Cyligramma importuna,0.9172,synonym,intfloat/e5-base-v2,0.7
Cyligramma limacina,Cyligramma intellecta,0.9211,synonym,intfloat/e5-base-v2,0.7
Cyligramma limacina,Cyligramma limacinodes,0.9702,synonym,intfloat/e5-base-v2,0.7
Cyligramma magus,Cyligramma buchholzi,0.8985,synonym,intfloat/e5-base-v2,0.7
Cyligramma magus,Cyligramma goudotii,0.9065,synonym,intfloat/e5-base-v2,0.7
Oglasa arcuata,Oglasa lunifera,0.9055,synonym,intfloat/e5-base-v2,0.7
Oglasa auximena,Oglasa afflicta,0.8853,synonym,intfloat/e5-base-v2,0.7
Oglasa hypenoides,Oglasa cosmiodes,0.9134,synonym,intfloat/e5-base-v2,0.7
Oglasa hypenoides,Oglasa sambawana,0.8786,synonym,intfloat/e5-base-v2,0.7
Oglasa lagusalis,Dorsippa notabilis,0.7806,synonym,intfloat/e5-base-v2,0.7
Oglasa plagiata,Oglasa plagiata,1.0,synonym,intfloat/e5-base-v2,0.7
Oglasa separata,Oglasa maculata,0.8709,synonym,intfloat/e5-base-v2,0.7
Oglasa separata,Oglasa ozela,0.8869,synonym,intfloat/e5-base-v2,0.7
Oglasa sordidula,Chodda sordidula,0.9026,synonym,intfloat/e5-base-v2,0.7
Adiopa disgrega,Adiopa marama,0.8955,synonym,intfloat/e5-base-v2,0.7
Antapistis holophaea,Antapistis anyx,0.8789,synonym,intfloat/e5-base-v2,0.7
Antapistis leucospila,Antapistis digestalis,0.9094,synonym,intfloat/e5-base-v2,0.7
Antapistis leucospila,Capnodes leucospila,0.8786,synonym,intfloat/e5-base-v2,0.7
Celiptera frustulum,Celiptera discissa,0.9169,synonym,intfloat/e5-base-v2,0.7
Celiptera frustulum,Celiptera elongatus,0.9035,synonym,intfloat/e5-base-v2,0.7
Celiptera levina,Celiptera alvina,0.9311,synonym,intfloat/e5-base-v2,0.7
Celiptera levina,Celiptera aurinia,0.9231,synonym,intfloat/e5-base-v2,0.7
Celiptera levina,Celiptera pallidior,0.9014,synonym,intfloat/e5-base-v2,0.7
Celiptera levina,Celiptera pertusa,0.9011,synonym,intfloat/e5-base-v2,0.7
Celiptera levina,Celiptera variolosa,0.9027,synonym,intfloat/e5-base-v2,0.7
Celiptera remigioides,Celiptera magnifica,0.9129,synonym,intfloat/e5-base-v2,0.7
Dysschema eurocilia,Dysschema melaina,0.8929,synonym,intfloat/e5-base-v2,0.7
Dysschema eurocilia,Dysschema zerbina,0.8937,synonym,intfloat/e5-base-v2,0.7
Dysschema mosera,Dysschema sylvia,0.8755,synonym,intfloat/e5-base-v2,0.7
Dysschema tricolor,Dysschema albisarta,0.9021,synonym,intfloat/e5-base-v2,0.7
Dysschema tricolor,Dysschema guaranitica,0.9038,synonym,intfloat/e5-base-v2,0.7
Dysschema tricolor,Dysschema turbida,0.9114,synonym,intfloat/e5-base-v2,0.7
Dysschema leucophaea,Dysschema flora,0.8924,synonym,intfloat/e5-base-v2,0.7
Dysschema leucophaea,Dysschema rubrimargo,0.8925,synonym,intfloat/e5-base-v2,0.7
Dysschema leucophaea,Dysschema salvatoris,0.9069,synonym,intfloat/e5-base-v2,0.7
Dysschema rosina,Dysschema nigriventralis,0.8897,synonym,intfloat/e5-base-v2,0.7
Dysschema hilarina,Dysschema biformis,0.9009,synonym,intfloat/e5-base-v2,0.7
Dysschema hilarina,Dysschema fulva,0.9047,synonym,intfloat/e5-base-v2,0.7
Dysschema hilarina,Dysschema mutata,0.8884,synonym,intfloat/e5-base-v2,0.7
Dysschema trapeziata,Dysschema regalis,0.8964,synonym,intfloat/e5-base-v2,0.7
Dysschema trapeziata,Dysschema rubripicta,0.8972,synonym,intfloat/e5-base-v2,0.7
Dysschema trapeziata,Dysschema woodii,0.8871,synonym,intfloat/e5-base-v2,0.7
Dysschema dissimulata,Dysschema madana,0.886,synonym,intfloat/e5-base-v2,0.7
Dysschema dissimulata,Dysschema nigerrima,0.8975,synonym,intfloat/e5-base-v2,0.7
Dysschema dissimulata,Dysschema nigrodiscalis,0.9058,synonym,intfloat/e5-base-v2,0.7
Dysschema picta,Dysschema capella,0.9245,synonym,intfloat/e5-base-v2,0.7
Dysschema marginalis,Dysschema crassifascia,0.8882,synonym,intfloat/e5-base-v2,0.7
Dysschema marginalis,Dysschema dissimulans,0.911,synonym,intfloat/e5-base-v2,0.7
Dysschema palmeri,Dysschema practidoides,0.9008,synonym,intfloat/e5-base-v2,0.7
