species,oldSpeciesCanonicalName,similarity,prediction,model,threshold
Euclea plugma,Metraga hoboa,0.1731,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Euclea plugma,Metraga perplexa,0.2579,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Euclea plugma,Phalaena plugma,0.6502,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Euclea rufa,Neomires rufa,0.4984,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Euclea spadicis,Monoleuca spadicis,0.6039,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Pectinarosa alastor,Altha alastor,0.5925,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Melinaria campagnei,Parasa campagnei,0.6594,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Melinaria repanda,Neaera repanda,0.4812,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Melinaria repanda,Parasa repanda,0.5699,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Caffricola cloeckneria,Bombyx cloeckneria,0.5096,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Heringocena andobo,Pseudomocena andobo,0.4506,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Heringocena difficilis,Pseudomocena difficilis,0.6742,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Vipsania melanois,Pseudovipsania melanois,0.7353,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Vipsania schevi,Lithacodes schevi,0.6521,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Narosoideus flavidorsalis,Heterogena flavidorsalis,0.6285,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Narosoideus flavidorsalis,Narosoideus flavissima,0.8831,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Narosoideus flavidorsalis,Narosoideus micans,0.6474,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Narosoideus fuscicostalis,Miresa fuscicostalis,0.531,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Narosoideus vulpina,Narosoideus apicipennis,0.6277,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Narosoideus vulpina,Narosoideus aurisoma,0.4724,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Narosoideus vulpina,Narosoideus formosanus,0.6072,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Narosoideus vulpina,Narosoideus formosicola,0.623,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Narosoideus vulpina,Vipsania vulpina,0.7629,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Cyclopterana reducta,Cycloptera reducta,0.971,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Altha peralbida,Thosea peralbida,0.7482,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Narosopsis leucospila,Narosopsis vynia,0.6562,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ctenolita auribasalis,Miresa auribasalis,0.5963,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ctenolita auribasalis,Teinorhyncha auribasalis,0.6633,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ctenolita epargyra,Ctenolita cerdo,0.7783,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ctenolita epargyra,Teinorhyncha cerdo,0.4996,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ctenolita nobilior,Miresa nobilior,0.6176,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ctenolita nobilior,Teinorhyncha nobilior,0.5312,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ctenolita pyrosomoides,Miresa pyrosomoides,0.5819,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ctenolita pyrosomoides,Teinorhyncha pyrosomoides,0.6722,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Comanula uniformis,Comanula bipunctata,0.4872,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Comanula uniformis,Hildala uniformis,0.5856,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Narosa argentipuncta,Narosa narcha,0.701,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Narosa corusca,Narosa baibarana,0.5012,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Narosa corusca,Narosa ishidae,0.576,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Narosa corusca,Narosa shinshana,0.6675,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Narosa corusca,Narosa takamukui,0.3864,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Narosa nigrisigna,Heterogenea formosana,0.2905,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Narosa nigrisigna,Narosa ochracea,0.6902,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Narosa nigrisigna,Narosa penicillata,0.6984,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Sansarea alenae,Euphlyctina alenae,0.5041,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Sansarea circulifera,Trichogyia circulifera,0.3884,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Macroplectrina apicalis,Macroplectra apicalis,0.9322,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Macroplectrina semiaurantia,Macroplectra semiaurantia,0.8772,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Brachiopsis vicina,Caffricola vicina,0.6057,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Vipaka niveipennis,Narosa niveipennis,0.5958,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Zinara ploetzi,Heterolepis ploetzi,0.4125,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Magos xanthopus,Bietia xanthopus,0.5146,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Anilina nubilata,Paryphanta nubilata,0.6703,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Anilina personata,Paryphanta personata,0.6377,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Anilina plebeia,Paryphanta plebeia,0.7433,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Anilina tessmanni,Paryphanta tessmanni,0.6459,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Mambara andamanensis,Hypoblechra andamanensis,0.4133,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Mambara delocrossa,Birthama delocrossa,0.6703,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Mambara haplopis,Birthama haplopis,0.5205,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Mambara minimalis,Setora minimalis,0.6861,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Chalcocelis albiguttatus,Altha pulchrimacula,0.3659,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Chalcocelis albiguttatus,Doratifera hemistaura,0.1655,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Chalcocelis albiguttatus,Doratifera nephrochrysa,0.1624,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Chalcocelis albiguttatus,Limacodes albiguttatus,0.7055,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Chalcocelis albiguttatus,Miresa fumifera,0.0767,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Chalcocelis albiguttatus,Miresa nigriplaga,0.0094,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Chalcocelis albiguttatus,Miresa sanguineomaculata,0.15,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Chalcocelis castanica,Chalcoscelis castanica,0.9737,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Chrysopolomides nivea,Chrysopoloma nivea,0.8253,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Soteira altilis,Parasa altilis,0.5419,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Soteira grandis,Parasa grandis,0.5854,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Soteira ostia,Latoia pseudostia,0.3727,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Soteira ostia,Parasa ostia,0.5409,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Soteira prasina,Parasa prasina,0.6946,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Soteira shaanxiensis,Latoia shaanxiensis,0.7534,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Soteira shaanxiensis,Parasa shaanxiensis,0.5913,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Soteira vadimi,Parasa vadimi,0.4958,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Quasinarosa fulgens,Microcampa fulgens,0.4396,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Quasinarosa fulgens,Narosa kanshireana,0.3135,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Quasinarosa fulgens,Narosa pseudochracea,0.4132,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Quasinarosa fulgens,Narosa tamsi,0.2901,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Circeida argentifascia,Latoia argentifascia,0.7245,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Circeida argentifascia,Parasa argentifascia,0.5874,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Circeida eupuncta,Latoia eupuncta,0.5421,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Circeida eupuncta,Parasa eupuncta,0.463,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Circeida liangdiana,Latoia liangdiana,0.7389,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Circeida liangdiana,Parasa liangdiana,0.5771,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Circeida mutifascia,Latoia mutifascia,0.7142,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Circeida mutifascia,Parasa mutifascia,0.6166,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Circeida parapuncta,Latoia parapuncta,0.7248,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Circeida parapuncta,Parasa parapuncta,0.7297,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Avatara interrupta,Thosea interrupta,0.5029,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Avatara lineofusca,Iragoides lineofusca,0.6131,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Avatara plethoneura,Thosea plethoneura,0.5372,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Avatara pseudocana,Aphendala pseudocana,0.7655,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Caissa fasciatum,Ceratonema fasciatum,0.6219,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aergina fumosa,Parasa fumosa,0.5211,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aergina gentilis,Latoia gentilis,0.4942,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aergina gentilis,Parasa gentilis,0.5396,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aergina hilaris,Limacodes hilaris,0.3792,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aergina hilaris,Parasa hockingii,0.1802,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aergina laeta,Aergina retracta,0.5686,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aergina laeta,Parasa laeta,0.5787,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aergina laeta,Parasa retracta,0.2922,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aergina liharis,Parasa liharis,0.4646,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aergina mirza,Parasa mirza,0.506,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aergina paeera,Parasa paeera,0.7033,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aergina solovyevi,Parasa solovyevi,0.5762,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Scopelodes minax,Bethura minax,0.4043,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Scopelodes unicolor,Dalcera palpigera,0.1195,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Scopelodes unicolor,Nyssia micacea,0.2622,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Scopelodes unicolor,Scopelodes lutea,0.6207,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Scopelodes unicolor,Scopelodes palpalis,0.4183,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Scopelodes vulpina,Scopelodes tantula,0.5296,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Nephelimorpha argentilinea,Parasa argentilinea,0.5506,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Nephelimorpha argentilinea,Parasa elegantula,0.3619,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Omocenops micacea,Anzabe micacea,0.6879,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Comana albibasis,Comana albiplaga,0.8888,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Comana albibasis,Miresa albibasis,0.5779,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Comana albibasis,Miresa humeralis,0.2379,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Comana corones,Bombyx corones,0.4021,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Comana corones,Susica miltocosma,0.341,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Comana cosmocalla,Comana casmocalla,0.9455,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Comana cosmocalla,Susica cosmocalla,0.725,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Comana cosmocalla,Susica dochmosema,0.4103,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Comana euryparoa,Susica euryparoa,0.7164,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Comana idiomorpha,Susica idiomorpha,0.6111,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Comana miltochyta,Susica miltochyta,0.5631,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Comana miltogramma,Darala rosea,0.15,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Comana miltogramma,Hildala miniacea,0.4632,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Comana miltogramma,Momopola miltogramma,0.6178,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Comana mjobergi,Comana mjoebergi,0.8294,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Comana mjobergi,Susica mjobergi,0.7705,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Comana monomorpha,Natada monomorpha,0.567,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Comana resplendens,Susica resplendens,0.5305,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Comana rosea,Anthela rosea,0.6386,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Comana testacea,Mecytha testacea,0.691,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Leucophobetron argentiflua,Altha rufipuncta,0.4697,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Leucophobetron argentiflua,Euproctis argentiflua,0.732,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Leucophobetron argyrorrhaea,Euproctis argyrorrhaea,0.7737,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Leucophobetron punctata,Euclea punctata,0.6559,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Achrocerides theorini,Lasiocampa theorini,0.3137,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aphendala cana,Parasa cana,0.6109,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aphendala cana,Thosea barikoti,0.2093,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aphendala cana,Thosea cana,0.6618,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aphendala conicosma,Thosea conicosma,0.746,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aphendala ferreogrisea,Tetraphleba ferreogrisea,0.7627,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aphendala ferreogrisea,Thosea ferreogrisea,0.7755,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aphendala imitabilis,Thosea imitabilis,0.6343,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aphendala recta,Thosea recta,0.653,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aphendala unicolor,Aphendala mechiensis,0.4137,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aphendala unicolor,Aphendala transversata,0.3656,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aphendala unicolor,Aphendala tripartita,0.4171,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aphendala unicolor,Macroplectra unicolor,0.7006,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aphendala unicolor,Parasa unicolor,0.7087,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aphendala unicolor,Thosea discipunctata,0.1865,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aphendala unicolor,Thosea phaeobasis,0.1913,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aphendala unicolor,Thosea transversata,0.0898,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Aphendala unicolor,Thosea tripartita,0.1552,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Hindothosea cervina,Thosea cervina,0.5735,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Hindothosea cervina,Thosea duplexa,0.2537,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Neomocena convergens,Omocena convergens,0.6966,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Birthamula chara,Contheyla chara,0.4994,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Birthamula rufa,Thosea grandis,0.2674,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Hadraphe aprica,Hadraphe callima,0.6437,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Hadraphe aprica,Scirrhoma callima,0.3157,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Hadraphe ethiopica,Scirrhoma ethiopica,0.5715,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Pretas furcillata,Aphendala furcillata,0.6073,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Pretas separata,Thosea separata,0.5903,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Thronia badia,Parasa badia,0.5397,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Thronia dilucida,Parasa dilucida,0.4833,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Thronia xizangensis,Parasa xizangensis,0.6571,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Thronia xueshana,Latoia xueshana,0.738,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Thronia xueshana,Parasa xueshana,0.6248,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Eloasa acrata,Parasa acrata,0.5745,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Eloasa atmodes,Parasa atmodes,0.5408,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Eloasa atmodes,Parasa loxoleuca,0.3724,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Eloasa bombycoides,Doratiophora amphibrota,0.4914,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Eloasa bombycoides,Lethocephala bombycoides,0.7115,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Eloasa bombycoides,Parasa rutila,0.3293,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Eloasa bombycoides,Thosea erecta,0.2286,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Eloasa brevipennis,Parasa brevipennis,0.6959,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Eloasa calida,Doratifera congrua,0.4128,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Eloasa calida,Lethocephala eremospila,0.3565,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Eloasa callidesma,Thosea callidesma,0.6444,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Eloasa infrequens,Apoda infrequens,0.7191,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Eloasa infrequens,Parasa entima,0.1796,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Eloasa liosarca,Anaxidea integer,0.4201,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Eloasa liosarca,Eloasa liasarca,0.9595,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Eloasa liosarca,Thosea liosarca,0.6541,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Eloasa luxa,Thosea luxa,0.5243,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Eloasa perixera,Doratifera perixera,0.5817,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Eloasa sphenosema,Doratifera sphenosema,0.6313,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Eloasa symphonistis,Parasa symphonistis,0.6233,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Susica pannosa,Hyphorma pannosa,0.5601,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Susica sinensis,Susica formosana,0.6766,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Susica sinensis,Susica fusca,0.6359,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Susica sinensis,Susica fusca,0.6359,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Susica sinensis,Tadema sinensis,0.624,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Eucalliathla candidella,Oecophora candidella,0.7498,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Argyresthia pruniella,Argyresthia ephippella,0.7921,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Argyresthia pruniella,Oecophora pruniella,0.5856,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Argyresthia notoleuca,Zelleria notoleuca,0.6159,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Argyresthia curvella,Argyresthia arcella,0.7533,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Argyresthia curvella,Argyresthia denudatella,0.5583,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Argyresthia curvella,Argyresthia nitidella,0.6408,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Argyresthia curvella,Argyresthia ossea,0.642,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Argyresthia curvella,Argyresthia purpurascentella,0.6845,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Argyresthia curvella,Tinea arcella,0.312,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Argyresthia abdominalis,Argyresthia decimella,0.6339,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Argyresthia abdominalis,Argyresthia inauratella,0.6615,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Argyresthia triplicata,Argyresthia trifasciae,0.7838,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Argyresthia pygmaeella,Argyresthia rudolphella,0.7246,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Argyresthia pygmaeella,Argyresthia semifasciella,0.5893,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Argyresthia ivella,Argyresthia andereggiella,0.6264,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Argyresthia ivella,Argyresthia kuwayamella,0.7217,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Argyresthia ivella,Argyresthia quadriella,0.6246,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Argyresthia ivella,Oecophora andereggiella,0.1531,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Argyresthia chrysidella,Argyresthia walsinghamella,0.6613,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Argyresthia atlanticella,Argyresthia minusculella,0.595,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Trachydora acrocyrta,Syntomactis acrocyrta,0.6514,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Trachydora acromianta,Syntomactis acromianta,0.6332,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Trachydora bacteriota,Balionebris bacteriota,0.5358,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Trachydora capnopa,Pogonias capnopa,0.7695,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Trachydora centromela,Trachydora holochorda,0.7261,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Trachydora fumea,Syntomactis fumea,0.6071,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Trachydora heliodora,Pogonias heliodora,0.6425,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Trachydora heliotricha,Pogonias heliotricha,0.6519,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Trachydora juengeri,Sindicola juengeri,0.6976,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Trachydora macrostola,Syntomactis macrostola,0.6859,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Trachydora plumigera,Anataractis plumigera,0.7904,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Trachydora porphyrescens,Pogonias porphyrescens,0.7645,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Trachydora pygaea,Syntomactis pygaea,0.8072,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
