species,oldSpeciesCanonicalName,similarity,prediction,model,threshold
Ceracis thoracicornis,Ceracis oblongus,0.559,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ceracis thoracicornis,Ceracis piceus,0.525,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ceracis thoracicornis,Ceracis pumicatus,0.4883,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ceracis thoracicornis,Ceracis thoracicinus,0.8691,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ceracis thoracicornis,Ceracis thoracicus,0.8835,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ceracis thoracicornis,Ceracis unicolor,0.397,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ceracis thoracicornis,Cis thoracicornis,0.8948,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ceracis thoracicornis,Ennearthron laminifrons,0.2451,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ceracis thoracicornis,Ennearthron mellyi,0.1317,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ceracis thoracicornis,Ennearthron oblongus,0.2721,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ceracis thoracicornis,Ennearthron piceus,0.3573,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ceracis thoracicornis,Ennearthron unicolor,0.1754,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Rhopalodontus baudueri,Ropalodontus baudueri,0.9605,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Rhopalodontus perforatus,Ropalodontus perforatus,0.9589,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Rhopalodontus strandi,Ropalodontus strandi,0.9545,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Orthocis coluber,Orthocis latifrons,0.5627,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Orthocis linearis,Cis perrisi,0.3321,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Orthocis linearis,Orthocis perrisi,0.5617,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Orthocis punctatus,Cis punctatus,0.5796,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Orthocis punctatus,Orthocis aterrimus,0.5165,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Orthocis testaceofasciatus,Cis testaceofasciatus,0.7962,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Orthocis transversatus,Ennearthron pallidus,0.2546,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Orthocis transversatus,Ennearthron transversatus,0.6662,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Orthocis transversatus,Orthocis pallidus,0.4217,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ennearthron cornutum,Cis cornutus,0.7034,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ennearthron cornutum,Ennearthron concinnum,0.8027,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ennearthron palmi,Cis filum,0.1844,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ennearthron palmi,Ennearthron filum,0.575,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ennearthron spenceri,Plesiocis spenceri,0.6925,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Xylographus corpulentus,Xylographus lemoulti,0.7135,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Xylographus corpulentus,Xylographus richardi,0.6276,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Xylographus subsinuatus,Xylographus rufescens,0.5984,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Ooides denudatus,Ooidellus denudatus,0.9509,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Zherikhinia distylia,Nanophyes formosensis,0.2613,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Zherikhinia distylia,Zherikhinia formosensis,0.7081,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Pseudorobitis axeli,Temnalysis axeli,0.5868,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Pseudorobitis miwai,Nanophyes miwai,0.6249,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Nanomimus hemisphaericus,Nanophyes hemisphaericus,0.8562,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Kantohia taiwana,Shiva taiwanus,0.5366,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dieckmanniellus chevrieri,Dieckmanniellus helveticus,0.7157,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dieckmanniellus gracilis,Dieckmaniellus gracilis,0.9413,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Dieckmanniellus gracilis,Nanodes gracilis,0.4552,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
Chibizo formosensis,Nanophyes basilineatus,0.251,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7
