oldSpeciesCanonicalName,species,key,label
Polygala hayesii,Calliandra rubescens,2982006,0
Inga guilleminiana,Inga vulpina,5357563,1
Solori involuta,Chesneya acaulis,5353617,0
Racosperma manipulare,Padbruggea dasyphylla,2952312,0
Oxylobium ovalifolium,Gastrolobium coriaceum,5627987,1
Camptosema pentaphyllum,Comesperma lhotzkyanum,4051895,0
Comesperma varians,Acacia dealbata,2979474,0
Inga monticola,Inga densiflora,5357837,1
Inga tenuirama,Inga laevigata,5629065,1
Chaetocalyx retusus,Millettia splendens,5355930,0
Senega abreui,Nissolia chacoensis,10736045,0
Genista spinosa,Dialium guineense,2971007,0
Senega franchetii,Polygala franchetii,7468984,1
Lotus lugubris,Muraltia spinosa,7225532,0
Gastrolobium sagittulatum,Gastrolobium calycinum,5350209,1
Lotus hispidus,Lotus parviflorus,5356892,1
Amphicarpaea sarmentosa,Eutaxia myrtifolia,7275616,0
Chesneya spinosa,Chesneya macrantha,5357273,1
Polygala insularis,Polygala wuzhishanensis,4051908,1
Pteromonnina philippiana,Monnina philippiana,4049723,1
Lupinus ione-walkerae,Ononis biflora,2977198,0
Andaca arabica,Polygala mexicana,4051609,0
Genista cuspidosa,Calobota psiloloba,4929862,1
Racosperma hamiltonianum,Acacia hamiltoniana,2978560,1
Aspalathus ebenus,Brya ebenus,5348895,1
Polygala stipulaceae,Archidendron jiringa,2941605,0
Dialium excelsum,Dialium excelsum,2970947,1
Derris pseudorobusta,Brachypterum pseudorobustum,11377408,1
Ononis vulgaris,Muraltia dumosa,4050736,0
Coronilla depressa,Hippocrepis comosa,5353750,1
Huttonella juncea,Ononis pubescens,2977281,0
Leucoxyla saponaria,Ononis alopecuroides,2977222,0
Macrolobium quadrifolium,Gilbertiodendron dewevrei,2941659,1
Salomonia oblongifolia,Inga sapindoides,5357706,0
Millettia siwalika,Adenopodia rotundifolia,2952376,0
Macrolobium limosum,Gilbertiodendron limosum,2941665,1
Carmichaelia paludosa,Lupinus andersonii,2964568,0
Albizia hausemanii,Archidendron glabrum,2941437,1
Onobrychis sororia,Eleiotis sororia,2968282,1
Leptolobium tomentosum,Glycine tomentella,5359655,1
Nemcia vestita,Calobota cytisoides,3968567,0
Feuilleea stenoptera,Brachypterum involutum,11375815,0
Calophaca depressa,Chesneya depressa,5353653,1
Neodunnia atrocyanea,Archidendron lovelliae,2941581,0
Collaea paraguariensis,Collaea speciosa,5352530,1
Acacia sieberi,Lotus berthelotii,5356822,0
Poinciana baccal,Delonix baccal,2956173,1
Pedrosia arenaria,Lotus arenarius,5356814,1
Lovanafia capuroniana,Dicraeopetalum capuronianum,2974570,1
Lotus aurantiacus,Lotus arenarius,5356814,1
Gastrolobium pauciflorum,Lotus berthelotii,5356822,0
Dialium praetermissum,Dialium hydnocarpoides,2970980,1
Polygala guatemalensis,Hebecarpa costaricensis,9482034,1
Anonis rotundifolia,Ononis rotundifolia,2977131,1
Spartium cuspidosum,Calobota cuspidosa,4929858,1
Feuilleea ceacana,Acacia echinula,2978370,0
Elsota welwitschii,Securidaca welwitschii,5658068,1
Securidaca volubilis,Polygala rosea,7989450,0
Eysenhardtia amorphoides,Eysenhardtia polystachya,2964737,1
Xanthophyllum adenopodum,Xanthophyllum flavescens,7580773,1
Genista cytisoides,Calobota cytisoides,3968567,1
Acosmium stipulare,Dicraeopetalum stipulare,2974572,1
Desmodium rottleri,Eleiotis rottleri,2968278,1
Senega telephium,Polygala telephium,7293472,1
Oxylobium linearis,Coulteria cubensis,10786450,0
Caesalpinia placida,Erythrostemon placidus,9265867,1
Acacia lasiopus,Erythrostemon pannosus,9336761,0
Monnina vitellina,Acanthocladus scleroxylon,5658216,0
Millettia pulchra,Millettia pulchra,5355677,1
Sommerfeldtia obovata,Genista tricuspidata,5347804,0
Ortholobium balansae,Ebenus laguroides,7302164,0
Indigofera annua,Securidaca virgata,5421446,0
Dorycnium libanoticum,Lotus herbaceus,7815140,1
Cadia pendula,Calliandra surinamensis,2982188,0
Maughania hockii,Flemingia grahamiana,5359839,1
Bonaga mitis,Ononis arvensis,2977171,1
Heistera stipulacea,Genista tridentata,5347807,0
Moghania semialata,Flemingia semialata,5359883,1
Polygala microlopha,Angylocalyx pynaertii,2952340,0
Flemingia kweichowensis,Flemingia kweichowensis,5359838,1
Elsota longipedunculata,Calliandra depauperata,2981989,0
Bredemeyera cuneata,Betencourtia scarlatina,10926174,0
Salomonia uncinata,Hebecarpa rivinifolia,9516978,0
Bredemeyera mansonii,Bredemeyera lucida,4049939,1
Calliandra suberifera,Xanthophyllum flavescens,7580773,0
Bonaga hircina,Carmichaelia australis,5348429,0
Racosperma improcerum,Polygala appressa,7293532,0
Muraltia poiretii,Muraltia ericoides,8345157,1
Pithecellobium kinabaluense,Archidendron kinabaluense,3961038,1
Dialium eurysepalum,Dialium bipindense,2970949,1
Humularia bakeriana,Humularia apiculata,5349880,1
Maughania teysmanniana,Polygaloides paucifolia,7346080,0
Callistachys acuta,Gastrolobium acutum,5612331,1
Dolichovigna rhombifolia,Microcharis galpinii,2963300,0
Catocoma brevifolia,Cadia commersoniana,2968350,0
Dolichos pilosus,Xanthophyllum ellipticum,4051861,0
Ononis zschackei,Monnina bracteata,4051938,0
Mundia albiflora,Lotus taitungensis,7998210,0
Polygala mucronata,Monnina crassifolia,4051573,1
Securidaca gardneri,Securidaca divaricata,5658161,1
Moutabea silvatica,Calliandra hirsuta,2982255,0
Monnina calophylla,Polygala serpyllifolia,3191414,0
Polygala americana,Genista stenopetala,5347701,0
Calpurnia aurea,Epirixanthes cylindrica,4050424,0
Racosperma bynoeanum,Acacia bynoeana,2978924,1
Platylobium obcordatum,Lotus arabicus,5356903,0
Moghania racemosa,Errazurizia benthamii,2967037,0
Polygala quadrangula,Polygala mexicana,4051609,1
Geissaspis chevalieri,Humularia chevalieri,5349891,1
Mimosa capitata,Inga capitata,5358094,1
Feuilleea virescens,Inga virescens,5357751,1
Errazurizia glandulifera,Errazurizia multifoliolata,2967046,1
Xanthophyllum heteropleurum,Berlinia bracteosa,2971336,0
Millettia dehiscens,Monnina polystachya,4049556,0
Pseudoentada rotundifolia,Acacia leptoclada,2980143,0
Pultenaea ericoides,Muraltia divaricata,4050776,0
Feuilleea jiringa,Archidendron jiringa,2941605,1
Bugranopsis stricta,Calliandra asplenioides,7524304,0
Meliniella micrantha,Melliniella micrantha,2945123,1
Polygala spinosa,Muraltia spinosa,7225532,1
Hippocrepis confusa,Erythrostemon pannosus,9336761,0
Dimorphandra polystachya,Millettia weizhii,10733473,0
Maughania fruticulosa,Flemingia fruticulosa,5359849,1
Muraltia alopecuroides,Muraltia squarrosa,4049689,1
Poincianella yucatanensis,Erythrostemon yucatanensis,9270348,1
Phaseolus dolichoides,Polygala serpyllifolia,3191414,0
Mundia glauca,Muraltia spinosa,7225532,1
Caesalpinia prostrata,Hoffmannseggia prostrata,5347537,1
Polygala myrtilloides,Hebecarpa myrtilloides,9499510,1
Poincianella standleyi,Daniellia klainei,2948729,0
Lotus angustifolius,Polygala leucantha,4049624,0
Cyclopia cordifolia,Cyclopia latifolia,5341857,1
Calliandra stricta,Calliandra angustifolia,2982331,1
Calliandra sericea,Calliandra lanata,2982271,1
Vulneraria sericea,Carmichaelia australis,5348429,0
Lupinus lindenianus,Millettia fruticosa,5355849,0
Lonchocarpus castaneifolius,Asemeia lindmaniana,7905432,0
Mimosa laurina,Inga laurina,5358039,1
Heistera macrocarpa,Muraltia macrocarpa,4050325,1
Passaea ornithopodioides,Millettia vatkei,11884640,0
Nemcia leakeana,Flemingia cumingiana,5359872,0
Vigna lucens,Gastrolobium coriaceum,5627987,0
Polygala ignatii,Asemeia ignatii,7980473,1
Acacia flexifolia,Acacia flexifolia,2981023,1
Banisteroides insigne,Xanthophyllum obscurum,4051314,1
Banisterodes excelsum,Nissolia vincentina,10745779,0
Racosperma pachyphyllum,Gonocytisus angulatus,2952409,0
Dialium turbinatum,Camptosema rubicundum,2963247,0
Oxylobium carinatum,Kotschya strigosa,2949015,0
Brachysema platypterum,Gastrolobium celsianum,5628000,1
Polygala subspicata,Polygala appressa,7293532,1
Carpolobia caudata,Carpolobia lutea,4049471,1
Bonaga spinosa,Ononis spinosa,2977149,1
Tetragonolobus palaestinus,Lotus tetragonolobus,5356862,1
Comesperma isocalyx,Comesperma calymega,7293259,1
Flemingia rhodocarpa,Flemingia grahamiana,5359839,1
Chronanthos pulchellus,Polygala leucantha,4049624,0
Acacia laxa,Nissolia platycarpa,5358622,0
Hansemannia gogolensis,Archidendron gogolense,7483343,1
Hualania microphylla,Acanthocladus tehuelchum,5658214,0
Racosperma chrysocephalum,Acacia chrysocephala,2978251,1
Scorpius spinosus,Genista germanica,5347824,1
Lebeckia halenbergensis,Muraltia crassifolia,4050884,0
Dorycnium dorycnium,Polygala equisetoides,4050240,0
Maughania chappar,Flemingia chappar,5359863,1
Macrolobium splendidum,Gilbertiodendron splendidum,2941650,1
Polygala remansoensis,Machaerium villosum,5354918,0
Anonis viscosa,Muraltia obovata,4050162,0
Spiroloba fastuosa,Chesneya isfarensis,8090316,0
Acacia fragrans,Acacia provincialis,2979750,1
Feuilleea ferrugineohirta,Millettia vatkei,11884640,0
Comesperma corniculatum,Comesperma virgatum,7293549,1
Acacia tristis,Acacia paradoxa,2981159,1
Pueraria stracheyi,Gastrolobium minus,5627874,0
Ononis spinosohircina,Ononis arvensis,2977171,1
Inga sciadodendron,Inga xalapensis,5357693,1
Daniellia klainei,Millettia splendens,5355930,0
Wiborgia adenostylis,Eysenhardtia adenostylis,2964747,1
Ononis barbata,Archidendron sessile,8411267,0
Mimosa mollissima,Hebecarpa costaricensis,9482034,0
Inga hedgerae,Cyclopia galioides,5341873,0
Spartium cupanii,Genista cupanii,5347731,1
Hoffmannseggia pueblana,Gastrolobium pyramidale,5360152,0
Cytisus ferox,Genista ferox,7689832,1
Thylacanthus ferrugineus,Gastrolobium linearifolium,5627888,0
Cytiscus racemosus,Lotus aegaeus,5356864,0
Leptolobium tabacinum,Glycine tabacina,5359681,1
Desmodium diffusum,Berlinia tomentella,2971347,0
Lotus aristatus,Lotus conimbricensis,5356971,1
Phaseolus schlechteri,Chesneya macrantha,5357273,0
Albizia rostrata,Archidendron globosum,2941218,1
Acacia floribunda,Acacia provincialis,2979750,1
Lissera hispanica,Genista hispanica,5347761,1
Dorycnium fulgurans,Lotus fulgurans,5631994,1
Heisteria candollei,Muraltia alopecuroides,4051253,1
Corniola pontica,Millettia drastica,5355671,0
Inga biolleyana,Monnina herbacea,4050907,0
Flemingia ferruginea,Flemingia wightiana,5359890,1
Bredemeyera huberiana,Betencourtia crassifolia,10962628,0
Cytisus rhodopnoa,Genista canariensis,5347769,1
Polygala robinsonii,Hebecarpa robinsonii,9292314,1
Listera hispanica,Genista canariensis,5347769,0
Securidaca affinis,Lotus quinatus,5356887,0
Larrea microphylla,Hoffmannseggia microphylla,5347509,1
Millettia prainii,Millettia glaucescens,5355716,1
Genista macrobotrys,Flemingia macrophylla,5359866,0
Albizia bigemina,Genista clavata,5347795,0
Humularia bakerana,Calliandra asplenioides,7524304,0
Chorizema aciculare,Salomonia ciliata,7130426,0
Millettia urophylla,Gilbertiodendron ivorense,2941643,0
Polygala magna,Rhinotropis parryi,7959785,0
Genista rumelica,Xanthophyllum wrayi,4050839,0
Nemcia pulchella,Gastrolobium pulchellum,5360160,1
Caiandra biflora,Bossiaea obcordata,2968327,0
Lotus bivonaeus,Lotus biflorus,5356877,1
Poincianella mexicana,Archidendron glabrum,2941437,0
Xanthophyllum lanceolatum,Archidendron grandiflorum,2941212,0
Xanthophyllum macintyrii,Muraltia dumosa,4050736,0
Ononis gibraltarica,Brachypterum scandens,10779326,0
Polygala laureola,Nissolia vincentina,10745779,0
Genista lugdunensis,Flemingia grahamiana,5359839,0
Polygala diffusa,Polygala serpyllifolia,3191414,1
Smithia uniflora,Calliandra tweediei,2982058,0
Moghania strobilifera,Flemingia strobilifera,5359843,1
Aprevalia perrieri,Hippocrepis emerus,5353705,0
Monnina scandens,Monnina mathusiana,4050242,1
Pithecellobium bigemium,Archidendron bigeminum,2941295,1
Argyrolobium sessilifolium,Genista sessilifolia,5347744,1
Dolichovigna formosana,Dialium bipindense,2970949,0
Pongamia caudata,Archidendron balansae,2941396,0
Acacia elata,Acacia elata,2973176,1
Camptosema bellatulum,Camptosema rubicundum,2963247,1
Anneslia tweediei,Collaea stenophylla,5352529,0
Tetragonolobus scandalida,Diphysa thurberi,5357259,0
Muraltia kraussiana,Badiera virgata,7293446,0
Cytisus microphyllus,Genista microphylla,5347681,1
Chaetocalyx klugii,Inga pezizifera,5357576,0
Elsota schlechtendaliana,Flemingia trifoliata,5628704,0
Albizia jiringa,Archidendron jiringa,2941605,1
Ononis leptocarpa,Chesneya ferganensis,5353619,0
Dialium laurentii,Inga samanensis,5357648,0
Machaerium eriostemum,Myroxylon balsamum,5357190,0
Wiborgia obcordata,Hippocrepis comosa,5353750,0
Banisterodes rufum,Rhamphopetalum microphyllum,10717476,0
Galactia coriacea,Comesperma defoliatum,4052158,0
Banisteroides insigne,Lotus angustissimus,5356931,0
Inga archeri,Genista linifolia,5347599,0
Anneslia seleri,Calliandra seleri,2982146,1
Archidendron sogorense,Calliandra falcata,2981836,0
Genista bracteolata,Millettia fruticosa,5355849,0
Lotus pilosissimus,Lotus subbiflorus,5356841,1
Calliandra caripensis,Calliandra tergemina,2981879,1
Derris yunnanensis,Ohashia yunnanensis,11700343,1
Genista triangularis,Lotus lancerottensis,5357010,0
Carmispartium hutchinsii,Acanthocladus dichromus,8890058,0
Platylobium lanceolatum,Errazurizia multifoliolata,2967046,0
Bredemeyera acuninata,Bredemeyera acuninata,7823288,1
Inga quassiaefolia,Inga pilosula,5358111,1
Securidaca declinata,Chesneya nubigena,5357277,0
Monopetalanthus trapnellii,Caamembeca gigantea,7558432,0
Banisteroides affine,Xanthophyllum flavescens,7580773,1
Lotus azoricus,Lotus argyrodes,5357009,1
Xanthophyllum obliquum,Xanthophyllum flavescens,7580773,1
Feuilleea texana,Lotus ornithopodioides,5357035,0
Polygala reducta,Polygaloides paucifolia,7346080,0
Maughania stricta,Archidendron robinsonii,2941576,0
Scottia dentata,Bossiaea dentata,2968330,1
Polygala mucronata,Calliandra parvifolia,2981824,0
Lissera anglica,Flemingia procumbens,5359830,0
Polygala luzoniensis,Polygala japonica,7293443,1
Racosperma binervatum,Genista radiata,5347648,0
Acacia bossiaeoides,Acacia glaucoptera,2978543,1
Jackia longifolia,Xanthophyllum vitellinum,7293493,1
Bradypterum microphyllum,Inga sapindoides,5357706,0
Cyclopia subternata,Archidendron chevalieri,2941358,0
Acacia flexifolia,Muraltia cliffortiifolia,4050985,0
Poincianella pannosa,Erythrostemon pannosus,9336761,1
Damapana aeschynomenoides,Brachypterum robustum,2947483,0
Albizia bubalina,Archidendron bubalinum,2941202,1
Phaseolodes zollingerianum,Brachypterum scandens,10779326,0
Feuilleea comosa,Machaerium reticulatum,3968589,0
Polygala bennettii,Acanthocladus dichromus,8890058,1
Lotus digii,Lotus cytisoides,5356937,1
Abarema dalatensis,Archidendron lucidum,2941456,0
Hoffmannseggia nana,Hoffmannseggia erecta,5347529,1
Polygala oxysepala,Polygala salviniana,4049554,1
Nemcia hookeri,Diphysa americana,5357263,0
Orucaria lunata,Calophaca soongorica,2956886,0
Dorycnium stenocladum,Microcharis annua,2963303,0
Cyclopia ashtonii,Cyclopia bowieana,5341871,1
Monnina nigrescens,Gymnospora blanchetii,7791729,0
Cytisus sericeus,Chesneya nubigena,5357277,0
Ononis spicata,Ononis rosea,2977207,1
Muraltia conjuncta,Muraltia empetroides,4050715,1
Pithecellobium tenuiracemosum,Polygala brevialata,4049765,0
Hoita villosa,Inga sellowiana,5358124,0
Inga rondonii,Myroxylon balsamum,5357190,0
Xanthophyllum papuanum,Genista pulchella,5347708,0
Asterocytisus radiatus,Acacia ampliata,2980618,0
Hippocrepis annua,Millettia macrophylla,5355729,0
Polygala spruceana,Berlinia grandiflora,2971333,0
Abarema robinsonii,Archidendron robinsonii,2941576,1
Lebeckia flexuosa,Calobota sericea,4929855,1
Feuilleea glomeriflora,Inga sapindoides,5357706,0
Ononis procurrens,Gilbertiodendron zenkeri,2941656,0
Securidaca gardneri,Hoffmannseggia glandulosa,7395771,0
Drepanocarpus dubius,Machaerium dubium,5355049,1
Ononis spinulosa,Genista sagittalis,5347702,0
Polygala andicola,Polygala subandina,4051083,1
Racosperma aureocrinitum,Acacia aureocrinita,2978642,1
Millettia solheidii,Millettia dubia,5355805,1
Bonjeanea cinerascens,Lotus jordanii,9567879,1
Mimosa koeringa,Calliandra pauciflora,2982147,0
Cadia pendula,Cadia purpurea,2968353,1
Dorycnium frutescens,Lotus dorycnium,5632022,1
Lupinus fraxinetorum,Lupinus fulcratus,2964683,1
Feuilleea mutata,Ononis diffusa,2977289,0
Feuilleea fagifolia,Inga ornata,5357589,0
Thylacanthus ferrugineus,Julbernardia paniculata,2981767,1
Bossiaea endlicheri,Lotus angustissimus,5356931,0
Polygala grandifolia,Caamembeca grandifolia,8265068,1
Abarema lovelliae,Julbernardia seretii,2981753,0
Acacia ornithophora,Millettia sericea,7807253,0
Acosmium stipulare,Acacia havilandiorum,2980961,0
Xanthophyllum puberulum,Inga capitata,5358094,0
Feuilleea xalapensis,Inga ciliata,5357813,0
Ebenidium pogonotropis,Ebenus barbigera,5630806,1
Heisteria conferta,Calliandra californica,2982062,0
Machaerium bracteatum,Machaerium kegelii,5355165,1
Genista angulata,Calliandra peninsularis,2982288,0
Rhadinocarpus multiflorus,Dolichopsis monticola,5611262,0
Bugranopsis euphrasiifolia,Monnina bracteata,4051938,0
Poinciana californica,Flemingia macrophylla,5359866,0
Dolichos galpinii,Decorsea galpinii,2977705,1
Lotus dorycnium,Inga tarapotensis,5357772,0
Galactia hassleriana,Collaea stenophylla,5352529,1
Acacia semperflorens,Asemeia monninoides,7646613,0
Scandalida rubra,Amblygonocarpus andongensis,2975852,0
Cadellia monostylis,Archidendron bubalinum,2941202,0
Tetragonolobus conjugatus,Lotus conjugatus,5356945,1
Cytisus pterocladus,Julbernardia paniculata,2981767,0
Inga clypearia,Archidendron clypearia,2941309,1
Polygala loureroi,Polygala japonica,7293443,1
Polygala diffusa,Comesperma polygaloides,4051684,0
Anneslia pueblana,Calliandra houstoniana,2982067,1
Ononis spicata,Ononis mitissima,2977292,1
Campsiandra angustifolia,Securidaca lanceolata,7584051,0
Hedysarum latisiliquum,Asemeia grandiflora,5658192,0
Callistachys oxylobioides,Polygala campestris,4049422,0
Polygala vagans,Hebecarpa obscura,7545780,1
Flemingia trinervia,Flemingia macrophylla,5359866,1
Polygala sororia,Polygala trichosperma,4050125,1
Tephrosia fruticosa,Millettia fruticosa,5355849,1
Senega fontellana,Hoffmannseggia intricata,5347552,0
Spartium dalmaticum,Polygala trichosperma,4050125,0
Racosperma pachyphyllum,Acacia pachyphylla,2978982,1
Leptolobium elongatum,Dahlstedtia floribunda,7660507,0
Cytisus maderensis,Brachypterum scandens,10779326,0
Dorycnium amani,Lotus herbaceus,7815140,1
Dorycnium dolichocarpum,Polygala major,7372627,0
Mimosa paradoxa,Acacia paradoxa,2981159,1
Catocoma laurifolia,Glycine clandestina,5359647,0
Glycine pubescens,Myroxylon peruiferum,5357189,0
Lotus arborescens,Dahlstedtia araripensis,8234184,0
Comesperma nudiusculum,Acacia obtecta,2981265,0
Codarium obtusifolium,Dialium guineense,2971007,1
Racosperma hockingsii,Acacia hockingsii,2980085,1
Brachysema lanceolatum,Gastrolobium ilicifolium,5360164,0
Teline canariensis,Genista canariensis,5347769,1
Inga nitida,Dorycnium iberecum,3972885,0
Machaerium puberulum,Machaerium punctatum,5355098,1
Heistera angulosa,Muraltia angulosa,4051236,1
Polygala corbariensis,Ononis sicula,2977111,0
Heisteria macroceras,Acacia hockingsii,2980085,0
Hedysarum latisiliquum,Nissolia latisiliqua,10750042,1
Phaseolodes caeruleum,Monnina amarella,4052205,0
Millettia nana,Millettia xylocarpa,5355719,1
Hebeandra evonymoides,Monnina xalapensis,4051592,1
Amphithalea spinosa,Muraltia divaricata,4050776,0
Indigofera depressa,Dialium guineense,2971007,0
Millettia chapelieri,Mundulea chapelieri,2933881,1
Muraltia chamaepitys,Muraltia chamaepitys,4051016,1
Muraltia metalasiaefolia,Salomonia cantoniensis,5421447,0
Muraltia marifolia,Muraltia serpylloides,4049767,1
Macrostigma australis,Stylobasium australe,8019741,1
Phlebotaenia portoricensis,Polygala appressa,7293532,0
Dorycnium ibericum,Dysolobium lucens,2963384,0
Chaetocalyx latisiliqua,Nissolia latisiliqua,10750042,1
Indigofera cufodontii,Microcharis cufodontii,2963324,1
Pithecellobium laoticum,Hippocrepis ciliata,5353690,0
Phaseoloides macrophyllum,Hebecarpa barbeyana,7552320,0
Phaseoloides splendens,Monnina richardiana,4049262,0
Racosperma anthochaerum,Securidaca tenuifolia,5658078,0
Myroxylon toluiferum,Myroxylon balsamum,5357190,1
Ebenus pogonotropis,Ebenus barbigera,5630806,1
Racosperma olganum,Acacia olgana,2980000,1
Pithecellobium hispidum,Calliandra parvifolia,2981824,0
Machaerium fluminense,Machaerium incorruptibile,5355071,1
Acacia laxiflora,Flemingia grahamiana,5359839,0
Jackia vitellina,Brachypterum robustum,2947483,0
Moghania wallichii,Flemingia macrophylla,5359866,1
Millettia hookeriana,Millettia macrophylla,5355729,1
Feuilleea hendersonii,Lotus lancerottensis,5357010,0
Pterocarpus polyphyllus,Brachypterum robustum,2947483,1
Lupinus macrocarpus,Lupinus chamissonis,2963889,1
Heisteria humilis,Polygala longifolia,4049199,0
Lotus glaberrimus,Monnina herzogii,4050872,0
Caesalpinia drepanocarpa,Badiera penaea,4050594,0
Genista balearica,Genista majorica,5347563,1
Racosperma excelsum,Acacia excelsa,2980114,1
Zuccagnia eremophila,Hoffmannseggia eremophila,5347532,1
Moghania lineata,Flemingia lineata,5359831,1
Machaerium longistipitatum,Machaerium millei,5355060,1
Monnina malmeana,Asemeia monticola,8344266,0
Securidaca floribunda,Securidaca welwitschii,5658068,1
Inga fluvii-novi,Inga cordistipula,5357916,1
Geissaspis princei,Humularia drepanocephala,5349894,1
Carmichaelia pilosa,Carmichaelia odorata,5348460,1
Monnina argentina,Polygala equisetoides,4050240,0
Flemingia ferruginea,Brya ebenus,5348895,0
Derris scandens,Polygala mexicana,4051609,0
Genista mauritiana,Genista spartioides,5347582,1
Calliandra yunckeri,Calliandra rubescens,2982006,1
Inga panurensis,Acacia ampliata,2980618,0
Bredemeyera acuminata,Daniellia oblonga,2948726,0
Parosela multifoliolata,Muraltia spinosa,7225532,0
Bossiaea cordifolia,Bossiaea cinerea,2968298,1
Polygala coniicarpa,Polygala japonica,7293443,1
Racosperma hakeoides,Acacia hakeoides,2980906,1
Inga plumifera,Inga velutina,5357985,0
Feuilleea mollissima,Millettia pulchra,5355677,0
Anneslia xalapensis,Calliandra rubescens,2982006,1
Phaseoloides zollingerianum,Hebecarpa punctata,10786028,0
Carmichaelia ovata,Carmichaelia australis,5348429,1
Millettia polystachya,Calliandra selloi,2981788,0
Julbernardia globifera,Lotus cruentus,5356874,0
Polygala thymifolia,Muraltia thymifolia,4049581,1
Inga dumosa,Inga stenoptera,5357558,1
Inga similis,Inga sapindoides,5357706,1
Archidendron racemosum,Archidendron aruense,7853116,1
Inga asplenioides,Calliandra asplenioides,7524304,1
Acosta aculeata,Archidendron clypearia,2941309,0
Inga riopalenquensis,Inga pezizifera,5357576,1
Heisteria angulosa,Asemeia violacea,8077988,0
Anneslia belizensis,Calliandra belizensis,2981850,1
Genista cassia,Lotus graecus,5354802,0
Heistera divaricata,Nogra filicaulis,2952635,0
Chorizema heterophyllum,Gastrolobium heterophyllum,5350215,1
Ebenidium bourgaei,Ebenus bourgaei,7302168,1
Phaseolus reptans,Ancistrotropis peduncularis,7484829,1
Inga speciosa,Calliandra hirsuta,2982255,1
Seretoberlinia seretii,Julbernardia seretii,2981753,1
Machaerium allemanii,Amphicarpaea bracteata,2960161,0
Drepanocarpus lunatus,Flemingia grahamiana,5359839,0
Senega atropurpurea,Polygala atropurpurea,7293477,1
Kaulfussia geminiflora,Xanthophyllum flavescens,7580773,1
Machaerium acaciaefolium,Muraltia tenuifolia,4049598,0
Bonjeanea hirsuta,Ononis ramosissima,2977250,0
Mundia kraussiana,Muraltia mitior,4050255,1
Monnina selloi,Eutaxia myrtifolia,7275616,0
Mundia brasiliensis,Gonocytisus angulatus,2952409,0
Flemingia trinerva,Flemingia macrophylla,5359866,1
Platylobium ovatum,Gastrolobium celsianum,5628000,0
Ononis spinescens,Inga fastuosa,5357762,0
Abarema lucida,Archidendron lucidum,2941456,1
Cytisus canariensis,Genista tenera,5347751,0
Lotus grandiflorus,Lotus aegaeus,5356864,1
Polygala andina,Caamembeca andina,11181608,1
Oxylobium lineare,Gastrolobium ebracteolatum,5627941,1
Phaseolus pius,Ancistrotropis clitorioides,8296291,1
Dorycnium parviflorum,Lotus parviflorus,5356892,1
Lotus humilis,Lotus parviflorus,5356892,1
Millettia demeusei,Erythrostemon placidus,9265867,0
Heistera squarrosa,Muraltia squarrosa,4049689,1
Lotus alpinus,Lotus alpinus,5356917,1
Feuilleea squarrosa,Calliandra squarrosa,2981876,1
Moghania macrophylla,Flemingia macrophylla,5359866,1
Nissolia declinata,Millettia nudiflora,5355768,0
Salomonia elongata,Salomonia ciliata,7130426,0
Asemeia miamiensis,Calliandra angustifolia,2982331,0
Lupinus caesius,Lupinus andersonii,2964568,1
Millettia claessensii,Millettia dubia,11291196,1
Caamembeca laureola,Caamembeca salicifolia,9335158,1
Paralbizzia robinsonii,Archidendron chevalieri,2941358,0
Spartium sericeum,Hippocrepis constricta,5353697,0
Genista arborescens,Asemeia grandiflora,5658192,0
Chaetocalyx matudae,Lupinus magnistipulatus,2964221,0
Telinaria linifolia,Monnina stenophylla,8198893,0
Inga pulcherrima,Calliandra tweediei,2982058,1
Mimosa purpurea,Calliandra purpurea,2981994,1
Telinaria salzmannii,Genista majorica,5347563,0
Galactia gracillima,Carpolobia goetzei,4049490,0
Lotus lanatus,Lotus jacobaeus,5356916,1
Pteromonnina ramosa,Monnina ramosa,4049348,1
Solulus thurberi,Diphysa thurberi,5357259,1
Chorizema spectabile,Chorizema diversifolium,2968192,1
Cynometra hedinii,Eutaxia myrtifolia,7275616,0
Mimosa laxa,Calobota saharae,4929856,0
Polygala filiformis,Hoffmannseggia peninsularis,5347490,0
Moghania latifolia,Xanthophyllum griffithii,7293591,0
Berlinia ledermannii,Julbernardia seretii,2981753,1
Racosperma leucocladum,Acacia leucoclada,2979812,1
Cyclopia grandiflora,Bossiaea eriocarpa,2968317,0
Lebeckia pungens,Securidaca diversifolia,5421445,0
Phaseolus peduncularis,Glycine brachybotria,5634269,0
Acacia derwentii,Ononis adenotricha,2977273,0
Recchia bracteata,Lotus broussonetii,5356880,0
Entada scelerata,Adenopodia scelerata,2952363,1
Securidaca spinosa,Securidaca longepedunculata,5658133,1
Carmichaelia stricta,Calliandra californica,2982062,0
Lophostylis oblongifolia,Securidaca longepedunculata,5658133,1
Lotus dispermus,Lotus dorycnium,5632022,1
Ononis scariosa,Ononis mitissima,2977292,1
Acacia sieberiana,Cadia purpurea,2968353,0
Hippocrepis bicontorta,Hippocrepis areolata,5353722,1
Indigofera depressa,Muraltia spinosa,7225532,1
Mimosa tropezifolia,Archidendron clypearia,2941309,1
Viborquia spinosa,Eysenhardtia spinosa,8253620,1
Heisteria reticulata,Muraltia depressa,7792747,0
Macrolobium reticulatum,Gastrolobium coriaceum,5627987,0
Lissera anglica,Genista anglica,5347644,1
Inga salicifoliola,Inga salicifolia,5580608,1
