oldSpeciesCanonicalName,species,key,label
Salomonia sessilifolia,Calliandra peninsularis,2982288,0
Polygala itatiaiae,Ononis diffusa,2977289,0
Polygala oleifolia,Hippocrepis balearica,5353700,0
Nemcia spathulata,Gastrolobium spathulatum,7410335,1
Lotus suaveolens,Lupinus velutinus,2964509,0
Dolichopsis monticola,Monnina polystachya,4049556,0
Lalage angustifolia,Calobota angustifolia,4929861,0
Hoffmannseggia falcaria,Archidendron bigeminum,2941295,0
Heisteria brevicornu,Muraltia striata,4049625,1
Inga rhabdotocalyx,Ancistrotropis firmula,7481673,0
Polygala ligustroides,Caamembeca oxyphylla,7868452,1
Mullaghera compressa,Lotus ornithopodioides,5357035,1
Teline canariensis,Hoffmannseggia viscosa,5347504,0
Spartium arborescens,Kotschya recurvifolia,2948985,0
Ononis stricta,Gilbertiodendron stipulaceum,2941674,0
Genistella ramosissima,Microcharis disjuncta,2963282,0
Carmichaelia virgata,Berlinia bracteosa,2971336,0
Anneslia fulgens,Calliandra falcata,2981836,1
Lebeckia multiflora,Calobota angustifolia,4929861,1
Cytisanthus holopetalus,Genista holopetala,5347723,1
Millettia bicolor,Millettia soyauxii,8178316,1
Lotus erectus,Acanthocladus santosii,8228215,0
Mundia montana,Flemingia nana,7981517,0
Drepanocarpus cuyabensis,Eleiotis sororia,2968282,0
Polygala pubescens,Hebecarpa buxifolia,9346779,0
Acacia lasiopus,Acacia lasiopus,3976451,1
Feuilleea stenoptera,Inga stenoptera,5357558,1
Mundia scoparia,Inga sapindoides,5357706,0
Calliandra coroensis,Calliandra purpurea,2981994,1
Polygala durandii,Calliandra tergemina,2981879,0
Moghania angusta,Flemingia praecox,5359900,1
Indigofera medicaginea,Microcharis medicaginea,2963336,1
Nissolia nyctitans,Securidaca longepedunculata,5658133,0
Inga speciosa,Acacia mimica,2978591,0
Feuilleea setifera,Inga pilosula,5358111,1
Arouna guianensis,Dialium guianense,2971008,1
Brachysema speciosum,Gastrolobium celsianum,5628000,1
Pithecellobium laoticum,Archidendron laoticum,2941592,1
Pedrosia loweana,Calliandra angustifolia,2982331,0
Indigofera pseudoindigofera,Microcharis galpinii,2963300,1
Aotus preissii,Aotus procumbens,5352271,1
Genista triangularis,Genista triangularis,7901681,1
Cytisus dalmaticus,Genista aristata,5347772,1
Eminia eminens,Eminia antennulifera,5349213,1
Lupinus rimae,Caamembeca andina,11181608,0
Archidendron sessile,Muraltia crassifolia,4050884,0
Genista triangularis,Genista januensis,5347603,1
Racosperma macdonnelliense,Acacia macdonnelliensis,2979632,1
Machaerium acaciefolium,Gastrolobium melanopetalum,5627879,0
Macrolobium ecoukense,Gilbertiodendron ecoukense,9108524,1
Corniola ferox,Genista ferox,7689832,1
Lonchocarpus lucens,Millettia lucens,5355745,1
Anneslia compacta,Berlinia bracteosa,2971336,0
Saltzwedelia sagittalis,Securidaca revoluta,5658096,0
Amphicarpaea rufescens,Humularia welwitschii,5349876,0
Acacia lancifolia,Acacia cultriformis,2979559,1
Heistera calycina,Muraltia calycina,4051061,1
Polygala californica,Flemingia trifoliata,5628704,0
Moghania vestita,Kotschya strigosa,2949015,0
Pterospartum sagittale,Xanthophyllum flavescens,7580773,0
Machaerium merrillii,Polygala amatymbica,4051749,0
Polygala subglobosa,Polygala grandidieri,4051973,1
Millettia drastica,Millettia drastica,5355671,1
Lupinus rinae,Acacia genistifolia,2978740,0
Derris entadoides,Genista carinalis,5347609,0
Corniola microphylla,Genista microphylla,5347681,1
Machaerium glaziovii,Machaerium sericiflorum,7680192,1
Solori cumingii,Brachypterum cumingii,11370604,1
Badiera heterophylla,Badiera oblongata,4050599,1
Ononis pyramidale,Hebecarpa myrtilloides,9499510,0
Dalbergia krowee,Brachypterum robustum,2947483,1
Seretoberlinia seretii,Inga heterophylla,5357852,0
Banisteroides excelsum,Xanthophyllum flavescens,7580773,1
Moghania brevipes,Hoffmannseggia viscosa,5347504,0
Tetrodea comosa,Amphicarpaea bracteata,2960161,1
Inga calycina,Inga sessilis,5357552,1
Lotus arguinensis,Millettia xylocarpa,5355719,0
Solori pseudoinvoluta,Brachypterum pseudinvolutum,11374322,1
Genista cinerea,Gastrolobium melanocarpum,5627882,0
Caesalpinia cromantha,Carmichaelia australis,5348429,0
Damapana welwitschii,Calliandra subspicata,2982293,0
Ononis doerfleri,Muraltia satureioides,7851822,0
Flemingia lineata,Flemingia lineata,5359831,1
Anneslia brandegeei,Calliandra peninsularis,2982288,1
Moutabea excoriata,Genista linifolia,5347599,0
Dorycnium strictum,Lotus strictus,5354800,1
Cyclopia galioides,Calliandra haematomma,2982219,0
Heisteria asparagifolia,Carmichaelia nana,8639774,0
Polygala paludosa,Polygala serpyllifolia,3191414,1
Swartzia panamensis,Calobota pungens,4929860,0
Ononis ludovicii,Ononis sicula,2977111,1
Lebeckia pulchella,Calobota cytisoides,3968567,1
Muraltia dregei,Muraltia harveyana,4050568,1
Lotus fallax,Monnina macrostachya,7293415,0
Moghania pauciflora,Bredemeyera divaricata,7477026,0
Polygala acutifolia,Lotus conimbricensis,5356971,0
Acacia cyclopis,Acacia cyclops,2980425,1
Inga wightiana,Archidendron bigeminum,2941295,1
Dialium simii,Dialium englerianum,2970943,1
Ebenus pogonotropis,Archidendron grandiflorum,2941212,0
Westia bracteosa,Berlinia bracteosa,2971336,1
Flemingia wangkae,Flemingia kerrii,5359893,1
Indigofera garissaensis,Amphicarpaea bracteata,2960161,0
Elsota longipedunculata,Securidaca longepedunculata,5658133,1
Geissaspis incognita,Humularia rosea,5349892,1
Machaerium purpurascens,Acacia campylophylla,2979063,0
Calliandra sanctapaulii,Betencourtia scarlatina,10926174,0
Feuilleea amplebracteata,Calliandra fasciculata,2981954,1
Inga koeringa,Archidendron jiringa,2941605,1
Ononis montana,Monnina densa,4051423,0
Mundtia capensis,Mundtia spinosa,4051351,1
Millettia gossweileri,Millettia lecomtei,5355906,1
Tetragonolobus bivonaeus,Comesperma calymega,7293259,0
Chaetocalyx blanchetianus,Genista monspessulana,5347796,0
Amphithalea spinosa,Muraltia spinosa,7225532,1
Acacia peruviana,Muraltia cliffortiifolia,4050985,0
Ononis villosissima,Ononis diffusa,2977289,1
Racosperma conspersum,Amphicarpaea bracteata,2960161,0
Scorpius falcatus,Ononis adenotricha,2977273,0
Glycine ferruginea,Muraltia mixta,7387288,0
Amerimnon polystachyon,Eysenhardtia polystachya,2964737,1
Collaea rigida,Betencourtia stereophylla,10983480,1
Heistera fasciculata,Acacia cardiophylla,2978934,0
Polygala polyphylla,Muraltia polyphylla,4049991,1
Leptolobium microphyllum,Glycine microphylla,5359676,1
Camptosema pinnatum,Dahlstedtia pinnata,2960230,1
Lemuropisum edula,Monnina fastigiata,4051158,0
Lupinus glaziouanus,Lupinus velutinus,2964509,1
Mimosa parii,Carmichaelia australis,5348429,0
Heisteria ericoides,Lotus villicarpus,11377032,0
Pongamia sericea,Millettia sericea,7807253,1
Mimosa kaeringa,Bredemeyera myrtifolia,7293369,0
Racosperma brassii,Archidendron eberhardtii,2941481,0
Acanthobotrya pungens,Glycine jamaicensis,5634158,0
Machaerium habroneurum,Machaerium biovulatum,5355033,1
Callistachys spectabilis,Gastrolobium spectabile,5350214,1
Muraltia fernandi,Archidendron bauchei,3961221,0
Nissolia polyphylla,Hoffmannseggia oxycarpa,7628338,0
Leptocyamus tasmanicus,Asemeia monninoides,7646613,0
Racosperma grandifolium,Acacia grandifolia,2979024,1
Hippocrepis multisiliquosa,Acacia lobulata,2979524,0
Chaetocalyx ilheoticus,Nissolia brasiliensis,10844581,1
Poinciana pannosa,Erythrostemon pannosus,9336761,1
Dimorphandra hohenkerkii,Muraltia chamaepitys,4051016,0
Pteromonnina macbridei,Ononis decumbens,3963802,0
Geissaspis affinis,Humularia affinis,5349908,1
Xanthophyllum subglobosum,Xanthophyllum celebicum,4052005,1
Cytisus hispanicus,Comesperma confertum,7293668,0
Xanthophyllum kalimantanum,Hippocrepis biflora,5353737,0
Polygala piauhiensis,Asemeia ovata,7765333,1
Bredemeyera acerosa,Archidendron bigeminum,2941295,0
Muraltia levynsiana,Muraltia tenuifolia,4049598,1
Bradypterum microphyllum,Brachypterum microphyllum,2947577,1
Bossiaea calycina,Muraltia longicuspis,4050349,0
Cylindrokelupha glabrifolia,Archidendron alternifoliolatum,2941540,1
Caesalpinia stipulata,Acacia microbotrya,2979057,0
Lonchocarpus lucens,Lotus angustissimus,5356931,0
Podolobium heterophyllum,Ebenus cretica,5354894,0
Feuilleea longipinna,Calliandra longipinna,2982341,1
Genista javalambrensis,Salomonia ciliata,7130426,0
Psorobatus benthamii,Errazurizia benthamii,2967037,1
Anneslia californica,Machaerium arboreum,5355155,0
Chesniella villosa,Chesneya villosa,5353648,1
Amphicarpaea pitcheri,Carmichaelia australis,5348429,0
Polygala glacialis,Lotus mlanjeanus,5356912,0
Dialium floribundum,Calobota cuspidosa,4929858,0
Hoffmannseggia alpina,Eysenhardtia polystachya,2964737,0
Aeschynomene latisiliquosa,Muraltia longicuspis,4050349,0
Cryptostomum laurifolium,Millettia ahernii,5355713,0
Muraltia macroceras,Calliandra tergemina,2981879,0
Smithia ruwenzoriensis,Hoita macrostachya,2943710,0
Diphysa robinioides,Muraltia squarrosa,4049689,0
Muraltia azorella,Genista horrida,8203658,0
Securidaca angustifolia,Bossiaea ornata,2968307,0
Spartium radiatum,Humularia mendoncae,5349886,0
Pithecellobium pahangense,Archidendron pahangense,2941406,1
Millettia piscida,Polygala smallii,3191403,0
Hippocrepis cornigera,Hippocrepis areolata,5353722,1
Feuilleea xalapensis,Inga xalapensis,5357693,1
Abarema tetraphylla,Archidendron tetraphyllum,2941475,1
Berrebera caffra,Securidaca coriacea,7499347,0
Dialium macranthum,Dialium pachyphyllum,2970936,1
Inga brevialata,Asemeia ovata,7765333,0
Polygala translucida,Asemeia ovata,7765333,1
Ferrum-equinum multisiliquosum,Hippocrepis multisiliquosa,5353693,1
Racosperma lobulatum,Acacia lobulata,2979524,1
Pithecellobium kinabaluense,Comesperma virgatum,7293549,0
Heisteria pilosa,Calliandra purpurea,2981994,0
Hippocrepis bornmuelleri,Xanthophyllum stipitatum,7293350,0
Smithia prittwitzii,Kotschya prittwitzii,2948971,1
Euteline germanica,Archidendron bubalinum,2941202,0
Pongamia piscidia,Acacia lasiopus,3976451,0
Senega celosioides,Lotus sanguineus,5631675,0
Polygala rhodoptera,Asemeia rhodoptera,7360831,1
Lotea ornithopodioides,Baudouinia rouxevillei,2963756,0
Machaerium whitfordii,Machaerium goudotii,5355105,1
Inga nitida,Inga pilosula,5358111,1
Archidendron dieschristi,Archidendron glabrum,2941437,1
Hippocrepis annularis,Carmichaelia juncea,5628964,0
Monnina insignis,Ancylotropis insignis,5658205,1
Carmichaelia glabrata,Carmichaelia odorata,5348460,1
Heistera serpylloides,Muraltia serpylloides,4049767,1
Pteromonnina wrightii,Monnina wrightii,3191469,1
Polygala intermontana,Rhinotropis intermontana,8205120,1
Ononis praecox,Ononis biflora,2977198,1
Millettia stapfiana,Millettia zechiana,5355815,1
Pteromonnina herbacea,Monnina herbacea,4050907,1
Nephrosis aculeata,Inga ruiziana,5357975,0
Derris leptorhachis,Eutaxia myrtifolia,7275616,0
Dillwynia gracillima,Machaerium declinatum,5354944,0
Caragana crassicaulis,Coulteria platyloba,7545558,0
Abarema pellita,Archidendron pellitum,2941403,1
Lebeckia subnuda,Calobota pungens,4929860,1
Caesalpinia brasiliensis,Chesneya ferganensis,5353619,0
Calliandra humilis,Ebenus stellata,5354890,0
Schrammia caudata,Hoffmannseggia humilis,5347512,0
Bossiaea ovata,Gonocytisus angulatus,2952409,0
Pithecellobium trichophyllum,Archidendron trichophyllum,2941409,1
Moparia repens,Archidendron sessile,8411267,0
Quillaja lancifolia,Millettia oraria,5355869,0
Carmichaelia angustata,Carmichaelia odorata,5348460,1
Callistachys spectabilis,Cyclopia buxifolia,5341856,0
Ononis antiquorum,Machaerium lunatum,5355075,0
Chordospartium muritai,Carmichaelia muritai,5628954,1
Poinciania gilliesii,Lotus cytisoides,5356937,0
Polygala arenicola,Polygala smallii,3191403,1
Hoffmannseggia andina,Hoffmannseggia eremophila,5347532,1
Xanthophyllum virescens,Xanthophyllum flavescens,7580773,1
Avornela canariensis,Flemingia strobilifera,5359843,0
Viborquia nigrostipellata,Eysenhardtia nigrostipellata,11964509,1
Pylostachya rugelii,Polygala rugelii,3191435,1
Pithecellobium hansemannii,Archidendron glabrum,2941437,1
Bredemeyera microphylla,Monnina macbridei,4050411,0
Dolichos formosanus,Dysolobium pilosum,2963403,1
Glycine atomaria,Glycine atomaria,5634277,1
Polygala spectabilis,Inga ruiziana,5357975,0
Polygala miamiensis,Gastrolobium retusum,5611865,0
Inga hymenaeodes,Calliandra hymenaeoides,2982171,1
Mundia montana,Muraltia spinosa,7225532,1
Comesperma linariifolium,Inga ornata,5357589,0
Inga medellinensis,Polygala stephaniana,4051265,0
Polygala riukiuensis,Polygala longifolia,4049199,1
Polygala dichotoma,Angylocalyx oligophyllus,2952349,0
Xanthophyllum kunstleri,Archidendron oppositum,2941543,0
Ononis scariosa,Genista monspessulana,5347796,0
Desmodium dichotomum,Caamembeca martinellii,7704056,0
Fusanus diversifolius,Acacia microbotrya,2979057,1
Ebenidium pinnatum,Comesperma ericinum,7293357,0
Feuilleea tomentosa,Inga tomentosa,5357816,1
Racosperma leptophlebum,Polygala wettsteinii,4052066,0
Polygala wrightii,Xanthophyllum incertum,4051562,0
Inga rufiseta,Inga stipulacea,5358071,1
Acacia mollissima,Hebecarpa costaricensis,9482034,0
Amphicarpaea japonica,Machaerium brasiliense,5355145,0
Millettia chapelieri,Aotus procumbens,5352271,0
Brachysema modestum,Muraltia capensis,4051035,0
Muraltia pilosa,Hebecarpa punctata,10786028,0
Calliandra asplenioides,Lupinus prunophilus,2964282,0
Badiera domingensis,Flemingia macrophylla,5359866,0
Lupinus hirsutus,Inga vestita,5357833,0
Hedysarum celtifolium,Gilbertiodendron klainei,2941663,0
Lotus arboreus,Asemeia hebeclada,7548566,0
Daniellia ealaensis,Archidendron beguinii,2941446,0
Polygala canarana,Salomonia ciliata,7130426,1
Amphicarpaea trisperma,Amphicarpaea edgeworthii,2960189,1
Inga platycarpa,Inga pilosula,5358111,1
Racosperma phlebocarpum,Acacia phlebocarpa,2978232,1
Macrolobium klainei,Lotus loweanus,5356983,0
Dorycnium microcarpum,Lotus parviflorus,5356892,1
Berlinia heudelotiana,Flemingia nana,7981517,0
Glycine sarmentosa,Humularia welwitschii,5349876,0
Aspalatus ebenus,Brya ebenus,5348895,1
Polygala quartiniana,Polygala sphenoptera,4051511,1
Polygala discolor,Lotus biflorus,5356877,0
Mimosa djiringa,Archidendron jiringa,2941605,1
Calpurnia aurea,Calpurnia aurea,2956417,1
Acanthobotrya angustifolia,Calobota angustifolia,4929861,1
Polygala quinqueangularis,Polygala timoutou,7293430,1
Machaerium luschnathianum,Amphicarpaea bracteata,2960161,0
Pseudoentada scelerata,Dysolobium grande,2963397,0
Macrolobium demonstrans,Acacia mimica,2978591,0
Macrolobium unijugum,Gilbertiodendron unijugum,2941654,1
Lebeckia cinerea,Calobota cinerea,4929857,1
Polygala xyloclada,Calobota angustifolia,4929861,0
Polygala rubiifolia,Polygala wettsteinii,4052066,1
Guaymasia pumila,Coulteria pumila,10894741,1
Affonsea dusenii,Chesneya vaginalis,5353635,0
Anneslia tergemina,Calliandra tergemina,2981879,1
Humularia bakeriana,Lotus cytisoides,5356937,0
Polygala laxa,Polygala ludwigiana,4052273,1
Lupinus tricolor,Lupinus pubescens,2964465,1
Callerya songgangensis,Flemingia stricta,5359894,0
Pithecellobium tetraphyllum,Archidendron fagifolium,2941550,0
Racosperma enterocarpum,Acacia enterocarpa,2979576,1
Chaetocalyx belizensis,Genista aetnensis,5347587,0
Abarema pahangensis,Inga multicaulis,5357732,0
Caamembeca bangiana,Coulteria pringlei,11146086,0
Dolichos grandis,Polygala gayii,4049331,0
Polygala albicans,Acanthocladus dichromus,8890058,1
Polygala chodatiana,Inga heterophylla,5357852,0
Glycine apios,Apios americana,2966796,1
Mimosa fasciculata,Archidendron jiringa,2941605,0
Racosperma undulata,Acacia microbotrya,2979057,0
Psoralea testariae,Flemingia trifoliata,5628704,1
Heisteria lancifolia,Gastrolobium ebracteolatum,5627941,0
Dorycnium intermedium,Lotus herbaceus,7815140,1
Spartium sagittale,Genista sagittalis,5347702,1
Oxylobium carinatum,Chorizema carinatum,3911714,1
Chorizema capillipes,Chorizema glycinifolium,2968193,1
Desmodium oojeinense,Ougeinia oojeinensis,2967471,1
Lotus sharifii,Lotus garcinii,8298127,1
Chaetocalyx nigrescens,Lotus subbiflorus,5356841,0
Polygala pubescens,Hebecarpa obscura,7545780,1
Heistera reticulata,Muraltia origanoides,4050129,1
Phaseolus spixianus,Ancistrotropis peduncularis,7484829,1
Genista pubescens,Genista pubescens,7700872,1
Pteromonnina tristaniana,Genista aspalathoides,5347829,0
Comesperma anthocarpum,Comesperma virgatum,7293549,0
Poinciana brachycarpa,Erinacea anthyllis,2977757,0
Phaseoloides macrophyllum,Millettia macrophylla,5355729,1
Carmichaelia divaricata,Chorizema carinatum,3911714,0
Geissaspis welwitschii,Humularia welwitschii,5349876,1
Polygala pilosa,Millettia fruticosa,5355849,0
Lotus allionii,Muraltia alopecuroides,4051253,0
Lotus roseus,Monnina ramosa,4049348,0
Dorycnium monspeliense,Lotus dorycnium,5632022,1
Racosperma armata,Calliandra humilis,2982270,0
Bossiaea lenticularis,Bossiaea rhombifolia,2968314,1
Glycine filosa,Polygala amboniensis,4051695,0
Millettia foliolosa,Millettia penicillata,5355767,1
Heisteria divaricata,Muraltia divaricata,4050776,1
Pedrosia porto-sanctana,Lotus loweanus,5356983,1
Hoffmannseggia demissa,Hoffmannseggia glauca,5347492,1
Dolichos jumellei,Monnina rusbyi,4049176,0
Quillaja molinae,Eysenhardtia punctata,2964732,0
Annesleya tweediei,Calliandra tweediei,2982058,1
Phaseolodes nudiflorum,Millettia nudiflora,5355768,1
Racosperma microbotryum,Acacia microbotrya,2979057,1
Larrea densiflora,Hoffmannseggia glauca,5347492,1
Cylindrokelupha alternifoliolata,Archidendron turgidum,2941467,0
Telinaria sagittalis,Genista sagittalis,5347702,1
Calliandra serjanoides,Inga setosa,5357663,0
Polygala uliginosa,Calliandra taxifolia,2982202,0
Moghania parviflora,Flemingia parviflora,5359905,1
Calliandra chamaedrys,Calliandra eriophylla,2982181,1
Polygala juniperifolia,Calliandra viscidula,2981809,0
Bonjeanea venusta,Archidendron jiringa,2941605,0
Calliandra pubiflora,Ononis diffusa,2977289,0
Nissolia arrabidae,Machaerium eriocarpum,5355061,0
Chamaebuxus vayredae,Polygaloides vayredae,4051732,1
Racosperma idiomorphum,Archidendron oppositum,2941543,0
Genista macrotropis,Hebecarpa obscura,7545780,0
Hippocrepis willkommiana,Hippocrepis scabra,5353706,1
Millettia vanderystii,Xanthophyllum flavescens,7580773,0
Anneslia enervis,Ononis sicula,2977111,0
Albizia neumanniana,Dahlstedtia hylobia,10691071,0
Genista carpetana,Genista carpetana,5347695,1
Polygala sphaerospora,Asemeia sphaerospora,8124934,1
Calophaca depressa,Amphicarpaea ferruginea,2960203,0
Ononis glandulifera,Ononis rotundifolia,2977131,1
Muraltia ericifolia,Monnina exalata,4051188,0
Monnina erioclada,Hebecarpa barbeyana,7552320,0
Macrolobium limba,Gilbertiodendron limba,2941683,1
Muraltia dregei,Inga sapindoides,5357706,0
Ononis viscosa,Ononis viscosa,7855130,1
Dorycnium collinum,Hoita orbicularis,2943707,0
Mimosa kaeringa,Archidendron jiringa,2941605,1
Calliandra gracilis,Calliandra renvoizeana,2982163,1
Drepanocarpus polyphyllus,Machaerium aculeatum,5354953,1
Pterocarpus cyathiformis,Calobota cytisoides,3968567,0
Mimosa hymenaeoides,Calliandra hymenaeoides,2982171,1
Crotalaria cavaleriei,Machaerium hirtum,5354979,0
Indigofera tenuirostris,Microcharis tenuirostris,2963337,1
Machaerium longistipitatum,Lotus parviflorus,5356892,0
Pseudoberlinia baumii,Badiera oblongata,4050599,0
Sinolegumenea chendezhaoana,Monnina tristaniana,7293618,0
Heistera zeyheri,Lotus parviflorus,5356892,0
Inga tarapotensis,Acacia amyctica,2980344,0
Monnina ciliolosa,Monnina ciliolata,7977161,1
Caesalpinia cromantha,Erythrostemon fimbriatus,9626167,1
Phaseolus clitorioides,Ancistrotropis clitorioides,8296291,1
Genista iberica,Echinospartum ibericum,7302116,1
Securidaca coriacea,Polygala preslii,4051480,0
Glycine angustifolia,Glycine max,5359660,1
Derris peckoltii,Ononis diffusa,2977289,0
Pithecellobium lucyi,Archidendron lucyi,2941496,1
Banisterodes affine,Comesperma nudiusculum,4051796,0
Entadopsis spicata,Adenopodia spicata,2952379,1
Acacia diffusa,Flemingia prostrata,5359865,0
Dialium turbinatum,Dialium indum,2970993,1
Genista millii,Asemeia galmeri,7737157,0
Monnina mexicana,Ebenus sibthorpii,5354896,0
Elsota elliptica,Securidaca elliptica,5658157,1
Geissaspis elisabethvilleana,Flemingia prostrata,5359865,0
Ononis pallida,Ononis pallida,3969982,1
Aspalathus persica,Lotus garcinii,8298127,1
Pteromonnina cyanea,Inga obtusata,5357651,0
Racosperma polifolium,Salomonia ciliata,7130426,0
Amphicarpaea rufescens,Amphicarpaea ferruginea,2960203,1
Caiandra conferta,Inga inundata,5347460,0
Inga bubalina,Asemeia violacea,8077988,0
Heistera longicuspis,Gastrolobium linearifolium,5627888,0
Cylindrokelupha turgida,Hebecarpa rivinifolia,9516978,0
Elsota retusa,Genista cinerea,8115468,0
Dalea multifolioliata,Errazurizia multifoliolata,2967046,1
Berlinia laurentii,Berlinia grandiflora,2971333,1
Cytisus capensis,Calobota cytisoides,3968567,1
Caesalpinia violacea,Coulteria cubensis,10786450,1
Lophostylis floribunda,Acacia binervata,2979161,0
Machaerium tounateifolium,Polygala serpentaria,8257153,0
Calliandra dendroidea,Calliandra asplenioides,7524304,1
Dialium angolense,Calliandra taxifolia,2982202,0
Chesneya macrantha,Chesneya macrantha,5357273,1
Lotus vidalii,Lotus palustris,5356941,1
Feuilleea subspicata,Calliandra subspicata,2982293,1
Polygala jaliscana,Archidendron bubalinum,2941202,0
Feuilleea bonplandiana,Inga sapindoides,5357706,1
Lotus discolor,Monnina crassifolia,4051573,0
Genista pseudoumbellata,Genista segonnei,5347842,1
Derris eriocarpa,Brachypterum eriocarpum,11371334,1
Machaerium longifolium,Muraltia spinosa,7225532,0
Muraltia dontolopha,Muraltia dumosa,4050736,1
Anneslia mixta,Acacia hypermeces,2979864,0
Calliandra brevipes,Calliandra selloi,2981788,1
Polygala nimborum,Polygala latouchei,4049919,1
Spongiocarpella purpurea,Polygala sphenoptera,4051511,0
Oxylobium vestitum,Limadendron amazonicum,7864243,0
Moghania gracilis,Flemingia gracilis,5359860,1
Poincianella placida,Erythrostemon placidus,9265867,1
Peltophorum brasiliense,Coulteria cubensis,10786450,1
Galactia tenera,Comesperma ericinum,7293357,0
Racosperma armata,Acacia paradoxa,2981159,1
Onobrychis lineata,Flemingia lineata,5359831,1
Banisterodes macintyrii,Bredemeyera laurifolia,7293385,0
Ononis remotiflora,Ononis remotiflora,3969803,1
Inga biolleyana,Inga sapindoides,5357706,1
Dolichos monticola,Amphicarpaea bracteata,2960161,0
Polygala rectipilis,Muraltia rubeacea,4049898,0
Ononis orygalis,Erythrostemon gilliesii,8130309,0
Podolobium sericeum,Hebecarpa obscura,7545780,0
Racosperma deltoideum,Ebenus bourgeaui,8106253,0
Euteline germanica,Genista germanica,5347824,1
Polygala cordobensis,Polygala subandina,4051083,1
Ononis pallida,Dahlstedtia muehlbergiana,8359138,0
Scandalida rubra,Lotus tetragonolobus,5356862,1
Heistera diffusa,Inga pezizifera,5357576,0
Centrosema fulgens,Betencourtia scarlatina,10926174,1
Ononis rotundifola,Epirixanthes elongata,4050415,0
Phaseolodes hookerianum,Flemingia procumbens,5359830,0
Ononis arborescens,Ononis arborescens,8415428,1
Cyclopia capensis,Securidaca rivinifolia,7293316,0
Maughania lineata,Flemingia lineata,5359831,1
Maughania cumingiana,Humularia rosea,5349892,0
Muraltia beiliana,Gilbertiodendron brachystegioides,2941702,0
Lotus uluginosus,Errazurizia benthamii,2967037,0
Caesalpinia pringlei,Xanthophyllum borneense,4052054,0
Pueraria ferruginea,Delonix regia,2956176,0
Bossiaea lenticularis,Echinospartum ibericum,7302116,0
Toluifera punctata,Myroxylon balsamum,5357190,1
Amerimnon fasciculatum,Millettia fruticosa,5355849,1
Genista rigens,Genista cupanii,5347731,1
Lotus dumetorum,Lotus dumetorum,5357012,1
Genista britannica,Genista anglica,5347644,1
Crotalaria minor,Lotus mlanjeanus,5356912,1
Moghania grahamiana,Cyclopia subternata,5341866,0
Maughania tuberosa,Flemingia tuberosa,5359856,1
Dorycnium cinerascens,Lotus dorycnium,5632022,1
Cryptostomum coriaceum,Moutabea guianensis,4051471,1
Racosperma caleyi,Acanthocladus moyanoi,5658246,0
Huchimingia piscidia,Millettia piscidia,5355786,1
Hoffmanseggia drepanocarpa,Hoffmannseggia drepanocarpa,5347497,1
Polygala nemorosa,Calliandra falcata,2981836,0
Elsota corymbosa,Amphicarpaea bracteata,2960161,0
Cyclopia tenuifolia,Machaerium biovulatum,5355033,0
Machaerium spinosum,Chesneya macrantha,5357273,0
Collaea velutina,Collaea speciosa,5352530,1
Baudouinia suarezensis,Acacia microbotrya,2979057,0
Millettia seretii,Polygala serpentaria,8257153,0
Aotus ferruginea,Aotus ericoides,5352260,1
Cyclopia latifolia,Cyclopia laxiflora,5628712,1
Ononis pseudocintrana,Ononis pedicellaris,2977117,1
Genista discolor,Genista canariensis,5347769,1
Lupinus chilensis,Dialium kunstleri,7302552,0
Virgilia aurea,Calpurnia aurea,2956417,1
Viborquia polystachya,Eysenhardtia polystachya,2964737,1
Moghania prostrata,Genista anglica,5347644,0
Apios bodinieri,Machaerium hirtum,5354979,0
Lotus ehrenbergii,Adenopodia rotundifolia,2952376,0
Inga jimeneziana,Inga sapindoides,5357706,1
Polygala pyramidalis,Calliandra parvifolia,2981824,0
Mimosa biflora,Erythrostemon fimbriatus,9626167,0
Achyronia arborea,Monnina lehmanniana,4050586,0
Lupinus punensis,Lupinus eriocladus,2964665,1
Millettia pueroroides,Securidaca divaricata,5658161,0
Hebecarpa piliophora,Polygala usafuensis,4049750,0
Cylindrokelupha xichouensis,Archidendron xichouense,3980717,1
Polygala globosa,Gymnospora violoides,8310280,1
Geissaspis incognita,Hoffmannseggia drepanocarpa,5347497,0
Mimosa koeringa,Archidendron jiringa,2941605,1
Spaendoncea tamarindifolia,Cadia purpurea,2968353,1
Cytisus scariosus,Dysolobium pilosum,2963403,0
Lotus schimperi,Lotus glinoides,5356852,1
Polygala nicaeensis,Polygala major,7372627,1
Coelidium spinosum,Muraltia spinosa,7225532,1
Salomonia subrotunda,Salomonia cantoniensis,5421447,1
Pithecellobium harmsii,Inga pilosula,5358111,0
Pedrosia argentea,Inga stenoptera,5357558,0
Drymospartum aetnense,Genista aetnensis,5347587,1
Muraltia stipulacea,Muraltia ericoides,8345157,1
Polygala baccifera,Polygaloides chamaebuxus,4051746,0
Elsota macrocarpa,Archidendron merrillii,2941600,0
Tephrosia barclayi,Mundulea barclayi,2933873,1
Lonchocarpus goossensii,Millettia goossensii,5355901,1
Polygala tristis,Calliandra purpurea,2981994,0
Feuilleea borneensis,Coulteria platyloba,7545558,0
Heistera pilosa,Inga heterophylla,5357852,0
Cylindrokelupha yunnanensis,Archidendron kerrii,2941373,1
Comesperma lanceolatum,Machaerium hirtum,5354979,0
Caesalpinia laxa,Erythrostemon laxus,9307391,1
