species,oldSpeciesCanonicalName,similarity,prediction,model,threshold
Narosa nigrisigna,Narosa penicillata,0.7225,synonym,BAAI/bge-base-en-v1.5,0.7
Sansarea alenae,Euphlyctina alenae,0.7153,synonym,BAAI/bge-base-en-v1.5,0.7
Sansarea circulifera,Trichogyia circulifera,0.7855,synonym,BAAI/bge-base-en-v1.5,0.7
Macroplectrina apicalis,Macroplectra apicalis,0.9831,synonym,BAAI/bge-base-en-v1.5,0.7
Macroplectrina semiaurantia,Macroplectra semiaurantia,0.9844,synonym,BAAI/bge-base-en-v1.5,0.7
Brachiopsis vicina,Caffricola vicina,0.7825,synonym,BAAI/bge-base-en-v1.5,0.7
Vipaka niveipennis,Narosa niveipennis,0.8174,synonym,BAAI/bge-base-en-v1.5,0.7
Zinara ploetzi,Heterolepis ploetzi,0.726,synonym,BAAI/bge-base-en-v1.5,0.7
Magos xanthopus,Bietia xanthopus,0.7939,synonym,BAAI/bge-base-en-v1.5,0.7
Anilina nubilata,Paryphanta nubilata,0.8134,synonym,BAAI/bge-base-en-v1.5,0.7
Anilina personata,Paryphanta personata,0.8249,synonym,BAAI/bge-base-en-v1.5,0.7
Anilina plebeia,Paryphanta plebeia,0.7639,synonym,BAAI/bge-base-en-v1.5,0.7
Anilina tessmanni,Paryphanta tessmanni,0.7961,synonym,BAAI/bge-base-en-v1.5,0.7
Mambara andamanensis,Hypoblechra andamanensis,0.7886,synonym,BAAI/bge-base-en-v1.5,0.7
Mambara delocrossa,Birthama delocrossa,0.7918,synonym,BAAI/bge-base-en-v1.5,0.7
Mambara haplopis,Birthama haplopis,0.7505,synonym,BAAI/bge-base-en-v1.5,0.7
Mambara minimalis,Setora minimalis,0.7143,synonym,BAAI/bge-base-en-v1.5,0.7
Chalcocelis albiguttatus,Altha pulchrimacula,0.5201,not synonym,BAAI/bge-base-en-v1.5,0.7
Chalcocelis albiguttatus,Doratifera hemistaura,0.4897,not synonym,BAAI/bge-base-en-v1.5,0.7
Chalcocelis albiguttatus,Doratifera nephrochrysa,0.4579,not synonym,BAAI/bge-base-en-v1.5,0.7
Chalcocelis albiguttatus,Limacodes albiguttatus,0.801,synonym,BAAI/bge-base-en-v1.5,0.7
Chalcocelis albiguttatus,Miresa fumifera,0.5284,not synonym,BAAI/bge-base-en-v1.5,0.7
Chalcocelis albiguttatus,Miresa nigriplaga,0.4712,not synonym,BAAI/bge-base-en-v1.5,0.7
Chalcocelis albiguttatus,Miresa sanguineomaculata,0.5369,not synonym,BAAI/bge-base-en-v1.5,0.7
Chalcocelis castanica,Chalcoscelis castanica,0.9551,synonym,BAAI/bge-base-en-v1.5,0.7
Chrysopolomides nivea,Chrysopoloma nivea,0.9445,synonym,BAAI/bge-base-en-v1.5,0.7
Soteira altilis,Parasa altilis,0.7698,synonym,BAAI/bge-base-en-v1.5,0.7
Soteira grandis,Parasa grandis,0.7659,synonym,BAAI/bge-base-en-v1.5,0.7
Soteira ostia,Latoia pseudostia,0.5813,not synonym,BAAI/bge-base-en-v1.5,0.7
Soteira ostia,Parasa ostia,0.8139,synonym,BAAI/bge-base-en-v1.5,0.7
Soteira prasina,Parasa prasina,0.7992,synonym,BAAI/bge-base-en-v1.5,0.7
Soteira shaanxiensis,Latoia shaanxiensis,0.8553,synonym,BAAI/bge-base-en-v1.5,0.7
Soteira shaanxiensis,Parasa shaanxiensis,0.805,synonym,BAAI/bge-base-en-v1.5,0.7
Soteira vadimi,Parasa vadimi,0.7469,synonym,BAAI/bge-base-en-v1.5,0.7
Quasinarosa fulgens,Microcampa fulgens,0.7854,synonym,BAAI/bge-base-en-v1.5,0.7
Quasinarosa fulgens,Narosa kanshireana,0.5436,not synonym,BAAI/bge-base-en-v1.5,0.7
Quasinarosa fulgens,Narosa pseudochracea,0.5318,not synonym,BAAI/bge-base-en-v1.5,0.7
Quasinarosa fulgens,Narosa tamsi,0.502,not synonym,BAAI/bge-base-en-v1.5,0.7
Circeida argentifascia,Latoia argentifascia,0.824,synonym,BAAI/bge-base-en-v1.5,0.7
Circeida argentifascia,Parasa argentifascia,0.821,synonym,BAAI/bge-base-en-v1.5,0.7
Circeida eupuncta,Latoia eupuncta,0.8194,synonym,BAAI/bge-base-en-v1.5,0.7
Circeida eupuncta,Parasa eupuncta,0.8207,synonym,BAAI/bge-base-en-v1.5,0.7
Circeida liangdiana,Latoia liangdiana,0.8045,synonym,BAAI/bge-base-en-v1.5,0.7
Circeida liangdiana,Parasa liangdiana,0.7916,synonym,BAAI/bge-base-en-v1.5,0.7
Circeida mutifascia,Latoia mutifascia,0.8266,synonym,BAAI/bge-base-en-v1.5,0.7
Circeida mutifascia,Parasa mutifascia,0.821,synonym,BAAI/bge-base-en-v1.5,0.7
Circeida parapuncta,Latoia parapuncta,0.813,synonym,BAAI/bge-base-en-v1.5,0.7
Circeida parapuncta,Parasa parapuncta,0.855,synonym,BAAI/bge-base-en-v1.5,0.7
Avatara interrupta,Thosea interrupta,0.8099,synonym,BAAI/bge-base-en-v1.5,0.7
Avatara lineofusca,Iragoides lineofusca,0.7822,synonym,BAAI/bge-base-en-v1.5,0.7
Avatara plethoneura,Thosea plethoneura,0.8186,synonym,BAAI/bge-base-en-v1.5,0.7
Avatara pseudocana,Aphendala pseudocana,0.8109,synonym,BAAI/bge-base-en-v1.5,0.7
Caissa fasciatum,Ceratonema fasciatum,0.8054,synonym,BAAI/bge-base-en-v1.5,0.7
Aergina fumosa,Parasa fumosa,0.7804,synonym,BAAI/bge-base-en-v1.5,0.7
Aergina gentilis,Latoia gentilis,0.782,synonym,BAAI/bge-base-en-v1.5,0.7
Aergina gentilis,Parasa gentilis,0.7493,synonym,BAAI/bge-base-en-v1.5,0.7
Aergina hilaris,Limacodes hilaris,0.7288,synonym,BAAI/bge-base-en-v1.5,0.7
Aergina hilaris,Parasa hockingii,0.4844,not synonym,BAAI/bge-base-en-v1.5,0.7
Aergina laeta,Aergina retracta,0.7263,synonym,BAAI/bge-base-en-v1.5,0.7
Aergina laeta,Parasa laeta,0.7485,synonym,BAAI/bge-base-en-v1.5,0.7
Aergina laeta,Parasa retracta,0.5095,not synonym,BAAI/bge-base-en-v1.5,0.7
Aergina liharis,Parasa liharis,0.7371,synonym,BAAI/bge-base-en-v1.5,0.7
Aergina mirza,Parasa mirza,0.709,synonym,BAAI/bge-base-en-v1.5,0.7
Aergina paeera,Parasa paeera,0.7487,synonym,BAAI/bge-base-en-v1.5,0.7
Aergina solovyevi,Parasa solovyevi,0.7949,synonym,BAAI/bge-base-en-v1.5,0.7
Scopelodes minax,Bethura minax,0.7205,synonym,BAAI/bge-base-en-v1.5,0.7
Scopelodes unicolor,Dalcera palpigera,0.4652,not synonym,BAAI/bge-base-en-v1.5,0.7
Scopelodes unicolor,Nyssia micacea,0.5361,not synonym,BAAI/bge-base-en-v1.5,0.7
Scopelodes unicolor,Scopelodes lutea,0.7318,synonym,BAAI/bge-base-en-v1.5,0.7
Scopelodes unicolor,Scopelodes palpalis,0.6793,not synonym,BAAI/bge-base-en-v1.5,0.7
Scopelodes vulpina,Scopelodes tantula,0.7195,synonym,BAAI/bge-base-en-v1.5,0.7
Nephelimorpha argentilinea,Parasa argentilinea,0.8016,synonym,BAAI/bge-base-en-v1.5,0.7
Nephelimorpha argentilinea,Parasa elegantula,0.5197,not synonym,BAAI/bge-base-en-v1.5,0.7
Omocenops micacea,Anzabe micacea,0.7502,synonym,BAAI/bge-base-en-v1.5,0.7
Comana albibasis,Comana albiplaga,0.7694,synonym,BAAI/bge-base-en-v1.5,0.7
Comana albibasis,Miresa albibasis,0.7631,synonym,BAAI/bge-base-en-v1.5,0.7
Comana albibasis,Miresa humeralis,0.5441,not synonym,BAAI/bge-base-en-v1.5,0.7
Comana corones,Bombyx corones,0.7266,synonym,BAAI/bge-base-en-v1.5,0.7
Comana corones,Susica miltocosma,0.5097,not synonym,BAAI/bge-base-en-v1.5,0.7
Comana cosmocalla,Comana casmocalla,0.85,synonym,BAAI/bge-base-en-v1.5,0.7
Comana cosmocalla,Susica cosmocalla,0.8097,synonym,BAAI/bge-base-en-v1.5,0.7
Comana cosmocalla,Susica dochmosema,0.5833,not synonym,BAAI/bge-base-en-v1.5,0.7
Comana euryparoa,Susica euryparoa,0.8308,synonym,BAAI/bge-base-en-v1.5,0.7
Comana idiomorpha,Susica idiomorpha,0.7831,synonym,BAAI/bge-base-en-v1.5,0.7
Comana miltochyta,Susica miltochyta,0.812,synonym,BAAI/bge-base-en-v1.5,0.7
Comana miltogramma,Darala rosea,0.55,not synonym,BAAI/bge-base-en-v1.5,0.7
Comana miltogramma,Hildala miniacea,0.5589,not synonym,BAAI/bge-base-en-v1.5,0.7
Comana miltogramma,Momopola miltogramma,0.8049,synonym,BAAI/bge-base-en-v1.5,0.7
Comana mjobergi,Comana mjoebergi,0.8776,synonym,BAAI/bge-base-en-v1.5,0.7
Comana mjobergi,Susica mjobergi,0.7927,synonym,BAAI/bge-base-en-v1.5,0.7
Comana monomorpha,Natada monomorpha,0.7472,synonym,BAAI/bge-base-en-v1.5,0.7
Comana resplendens,Susica resplendens,0.7985,synonym,BAAI/bge-base-en-v1.5,0.7
Comana rosea,Anthela rosea,0.7034,synonym,BAAI/bge-base-en-v1.5,0.7
Comana testacea,Mecytha testacea,0.793,synonym,BAAI/bge-base-en-v1.5,0.7
Leucophobetron argentiflua,Altha rufipuncta,0.5822,not synonym,BAAI/bge-base-en-v1.5,0.7
Leucophobetron argentiflua,Euproctis argentiflua,0.7985,synonym,BAAI/bge-base-en-v1.5,0.7
Leucophobetron argyrorrhaea,Euproctis argyrorrhaea,0.8111,synonym,BAAI/bge-base-en-v1.5,0.7
Leucophobetron punctata,Euclea punctata,0.7852,synonym,BAAI/bge-base-en-v1.5,0.7
Achrocerides theorini,Lasiocampa theorini,0.7937,synonym,BAAI/bge-base-en-v1.5,0.7
Aphendala cana,Parasa cana,0.7539,synonym,BAAI/bge-base-en-v1.5,0.7
Aphendala cana,Thosea barikoti,0.5895,not synonym,BAAI/bge-base-en-v1.5,0.7
Aphendala cana,Thosea cana,0.757,synonym,BAAI/bge-base-en-v1.5,0.7
Aphendala conicosma,Thosea conicosma,0.8189,synonym,BAAI/bge-base-en-v1.5,0.7
Aphendala ferreogrisea,Tetraphleba ferreogrisea,0.8083,synonym,BAAI/bge-base-en-v1.5,0.7
Aphendala ferreogrisea,Thosea ferreogrisea,0.8483,synonym,BAAI/bge-base-en-v1.5,0.7
Aphendala imitabilis,Thosea imitabilis,0.8102,synonym,BAAI/bge-base-en-v1.5,0.7
Aphendala recta,Thosea recta,0.7693,synonym,BAAI/bge-base-en-v1.5,0.7
Aphendala unicolor,Aphendala mechiensis,0.7476,synonym,BAAI/bge-base-en-v1.5,0.7
Aphendala unicolor,Aphendala transversata,0.7374,synonym,BAAI/bge-base-en-v1.5,0.7
Aphendala unicolor,Aphendala tripartita,0.763,synonym,BAAI/bge-base-en-v1.5,0.7
Aphendala unicolor,Macroplectra unicolor,0.7646,synonym,BAAI/bge-base-en-v1.5,0.7
Aphendala unicolor,Parasa unicolor,0.7741,synonym,BAAI/bge-base-en-v1.5,0.7
Aphendala unicolor,Thosea discipunctata,0.6067,not synonym,BAAI/bge-base-en-v1.5,0.7
Aphendala unicolor,Thosea phaeobasis,0.6209,not synonym,BAAI/bge-base-en-v1.5,0.7
Aphendala unicolor,Thosea transversata,0.5677,not synonym,BAAI/bge-base-en-v1.5,0.7
Aphendala unicolor,Thosea tripartita,0.6006,not synonym,BAAI/bge-base-en-v1.5,0.7
Hindothosea cervina,Thosea cervina,0.7811,synonym,BAAI/bge-base-en-v1.5,0.7
Hindothosea cervina,Thosea duplexa,0.5533,not synonym,BAAI/bge-base-en-v1.5,0.7
Neomocena convergens,Omocena convergens,0.8059,synonym,BAAI/bge-base-en-v1.5,0.7
Birthamula chara,Contheyla chara,0.7884,synonym,BAAI/bge-base-en-v1.5,0.7
Birthamula rufa,Thosea grandis,0.5273,not synonym,BAAI/bge-base-en-v1.5,0.7
Hadraphe aprica,Hadraphe callima,0.7851,synonym,BAAI/bge-base-en-v1.5,0.7
Hadraphe aprica,Scirrhoma callima,0.5408,not synonym,BAAI/bge-base-en-v1.5,0.7
Hadraphe ethiopica,Scirrhoma ethiopica,0.7635,synonym,BAAI/bge-base-en-v1.5,0.7
Pretas furcillata,Aphendala furcillata,0.8221,synonym,BAAI/bge-base-en-v1.5,0.7
Pretas separata,Thosea separata,0.879,synonym,BAAI/bge-base-en-v1.5,0.7
Thronia badia,Parasa badia,0.7287,synonym,BAAI/bge-base-en-v1.5,0.7
Thronia dilucida,Parasa dilucida,0.7934,synonym,BAAI/bge-base-en-v1.5,0.7
Thronia xizangensis,Parasa xizangensis,0.8049,synonym,BAAI/bge-base-en-v1.5,0.7
Thronia xueshana,Latoia xueshana,0.8188,synonym,BAAI/bge-base-en-v1.5,0.7
Thronia xueshana,Parasa xueshana,0.7941,synonym,BAAI/bge-base-en-v1.5,0.7
Eloasa acrata,Parasa acrata,0.7926,synonym,BAAI/bge-base-en-v1.5,0.7
Eloasa atmodes,Parasa atmodes,0.8014,synonym,BAAI/bge-base-en-v1.5,0.7
Eloasa atmodes,Parasa loxoleuca,0.5581,not synonym,BAAI/bge-base-en-v1.5,0.7
Eloasa bombycoides,Doratiophora amphibrota,0.5268,not synonym,BAAI/bge-base-en-v1.5,0.7
Eloasa bombycoides,Lethocephala bombycoides,0.7856,synonym,BAAI/bge-base-en-v1.5,0.7
Eloasa bombycoides,Parasa rutila,0.4874,not synonym,BAAI/bge-base-en-v1.5,0.7
Eloasa bombycoides,Thosea erecta,0.4604,not synonym,BAAI/bge-base-en-v1.5,0.7
Eloasa brevipennis,Parasa brevipennis,0.8147,synonym,BAAI/bge-base-en-v1.5,0.7
Eloasa calida,Doratifera congrua,0.4509,not synonym,BAAI/bge-base-en-v1.5,0.7
Eloasa calida,Lethocephala eremospila,0.4811,not synonym,BAAI/bge-base-en-v1.5,0.7
Eloasa callidesma,Thosea callidesma,0.8349,synonym,BAAI/bge-base-en-v1.5,0.7
Eloasa infrequens,Apoda infrequens,0.784,synonym,BAAI/bge-base-en-v1.5,0.7
Eloasa infrequens,Parasa entima,0.5896,not synonym,BAAI/bge-base-en-v1.5,0.7
Eloasa liosarca,Anaxidea integer,0.5408,not synonym,BAAI/bge-base-en-v1.5,0.7
Eloasa liosarca,Eloasa liasarca,0.8357,synonym,BAAI/bge-base-en-v1.5,0.7
Eloasa liosarca,Thosea liosarca,0.8266,synonym,BAAI/bge-base-en-v1.5,0.7
Eloasa luxa,Thosea luxa,0.8005,synonym,BAAI/bge-base-en-v1.5,0.7
Eloasa perixera,Doratifera perixera,0.8009,synonym,BAAI/bge-base-en-v1.5,0.7
Eloasa sphenosema,Doratifera sphenosema,0.7959,synonym,BAAI/bge-base-en-v1.5,0.7
Eloasa symphonistis,Parasa symphonistis,0.8189,synonym,BAAI/bge-base-en-v1.5,0.7
Susica pannosa,Hyphorma pannosa,0.7853,synonym,BAAI/bge-base-en-v1.5,0.7
Susica sinensis,Susica formosana,0.7804,synonym,BAAI/bge-base-en-v1.5,0.7
Susica sinensis,Susica fusca,0.7375,synonym,BAAI/bge-base-en-v1.5,0.7
Susica sinensis,Susica fusca,0.7375,synonym,BAAI/bge-base-en-v1.5,0.7
Susica sinensis,Tadema sinensis,0.7344,synonym,BAAI/bge-base-en-v1.5,0.7
Eucalliathla candidella,Oecophora candidella,0.8001,synonym,BAAI/bge-base-en-v1.5,0.7
Argyresthia pruniella,Argyresthia ephippella,0.6825,not synonym,BAAI/bge-base-en-v1.5,0.7
Argyresthia pruniella,Oecophora pruniella,0.7964,synonym,BAAI/bge-base-en-v1.5,0.7
Argyresthia notoleuca,Zelleria notoleuca,0.811,synonym,BAAI/bge-base-en-v1.5,0.7
Argyresthia curvella,Argyresthia arcella,0.8323,synonym,BAAI/bge-base-en-v1.5,0.7
Argyresthia curvella,Argyresthia denudatella,0.6902,not synonym,BAAI/bge-base-en-v1.5,0.7
Argyresthia curvella,Argyresthia nitidella,0.7296,synonym,BAAI/bge-base-en-v1.5,0.7
Argyresthia curvella,Argyresthia ossea,0.6944,not synonym,BAAI/bge-base-en-v1.5,0.7
Argyresthia curvella,Argyresthia purpurascentella,0.7763,synonym,BAAI/bge-base-en-v1.5,0.7
Argyresthia curvella,Tinea arcella,0.6249,not synonym,BAAI/bge-base-en-v1.5,0.7
Argyresthia abdominalis,Argyresthia decimella,0.647,not synonym,BAAI/bge-base-en-v1.5,0.7
Argyresthia abdominalis,Argyresthia inauratella,0.7084,synonym,BAAI/bge-base-en-v1.5,0.7
Argyresthia triplicata,Argyresthia trifasciae,0.7462,synonym,BAAI/bge-base-en-v1.5,0.7
Argyresthia pygmaeella,Argyresthia rudolphella,0.7967,synonym,BAAI/bge-base-en-v1.5,0.7
Argyresthia pygmaeella,Argyresthia semifasciella,0.7267,synonym,BAAI/bge-base-en-v1.5,0.7
Argyresthia ivella,Argyresthia andereggiella,0.7524,synonym,BAAI/bge-base-en-v1.5,0.7
Argyresthia ivella,Argyresthia kuwayamella,0.6976,not synonym,BAAI/bge-base-en-v1.5,0.7
Argyresthia ivella,Argyresthia quadriella,0.7471,synonym,BAAI/bge-base-en-v1.5,0.7
Argyresthia ivella,Oecophora andereggiella,0.6232,not synonym,BAAI/bge-base-en-v1.5,0.7
Argyresthia chrysidella,Argyresthia walsinghamella,0.746,synonym,BAAI/bge-base-en-v1.5,0.7
Argyresthia atlanticella,Argyresthia minusculella,0.7302,synonym,BAAI/bge-base-en-v1.5,0.7
Trachydora acrocyrta,Syntomactis acrocyrta,0.8584,synonym,BAAI/bge-base-en-v1.5,0.7
Trachydora acromianta,Syntomactis acromianta,0.8491,synonym,BAAI/bge-base-en-v1.5,0.7
Trachydora bacteriota,Balionebris bacteriota,0.7683,synonym,BAAI/bge-base-en-v1.5,0.7
Trachydora capnopa,Pogonias capnopa,0.7889,synonym,BAAI/bge-base-en-v1.5,0.7
Trachydora centromela,Trachydora holochorda,0.6606,not synonym,BAAI/bge-base-en-v1.5,0.7
Trachydora fumea,Syntomactis fumea,0.7841,synonym,BAAI/bge-base-en-v1.5,0.7
Trachydora heliodora,Pogonias heliodora,0.8098,synonym,BAAI/bge-base-en-v1.5,0.7
Trachydora heliotricha,Pogonias heliotricha,0.8251,synonym,BAAI/bge-base-en-v1.5,0.7
Trachydora juengeri,Sindicola juengeri,0.828,synonym,BAAI/bge-base-en-v1.5,0.7
Trachydora macrostola,Syntomactis macrostola,0.8433,synonym,BAAI/bge-base-en-v1.5,0.7
Trachydora plumigera,Anataractis plumigera,0.8199,synonym,BAAI/bge-base-en-v1.5,0.7
Trachydora porphyrescens,Pogonias porphyrescens,0.8318,synonym,BAAI/bge-base-en-v1.5,0.7
Trachydora pygaea,Syntomactis pygaea,0.8122,synonym,BAAI/bge-base-en-v1.5,0.7
Trachydora squamella,Sindicola squamella,0.8515,synonym,BAAI/bge-base-en-v1.5,0.7
Trachydora tephronota,Syntomactis tephronota,0.846,synonym,BAAI/bge-base-en-v1.5,0.7
Zaratha pterodactylella,Zaratha niveiventris,0.704,synonym,BAAI/bge-base-en-v1.5,0.7
Palaeomystella chalcopeda,Palaeomystis chalcopeda,0.957,synonym,BAAI/bge-base-en-v1.5,0.7
Nanodacna logistica,Colonophora logistica,0.7618,synonym,BAAI/bge-base-en-v1.5,0.7
Nanodacna vinacea,Homaledra vinacea,0.7494,synonym,BAAI/bge-base-en-v1.5,0.7
Microcolona durata,Aganoptila durata,0.8205,synonym,BAAI/bge-base-en-v1.5,0.7
Microcolona phanarcha,Aganoptila phanarcha,0.82,synonym,BAAI/bge-base-en-v1.5,0.7
Microcolona toropis,Elachista toropis,0.7423,synonym,BAAI/bge-base-en-v1.5,0.7
Ischnopsis enopias,Amblyxena enopias,0.8613,synonym,BAAI/bge-base-en-v1.5,0.7
Ischnopsis melanogma,Iriothyrsa melanogma,0.7861,synonym,BAAI/bge-base-en-v1.5,0.7
Ischnopsis pilifera,Amblyxena pilifera,0.8142,synonym,BAAI/bge-base-en-v1.5,0.7
Agonoxena miniana,Haemolytis miniana,0.7743,synonym,BAAI/bge-base-en-v1.5,0.7
Stephensia abbreviatella,Scirtopoda myosotivora,0.5175,not synonym,BAAI/bge-base-en-v1.5,0.7
Stephensia abbreviatella,Stephensia maxima,0.6731,not synonym,BAAI/bge-base-en-v1.5,0.7
Stephensia abbreviatella,Stephensia myosotivora,0.6898,not synonym,BAAI/bge-base-en-v1.5,0.7
Stephensia brunnichella,Microsetia stephensella,0.6798,not synonym,BAAI/bge-base-en-v1.5,0.7
Stephensia brunnichella,Stephensia brunnichiella,0.9138,synonym,BAAI/bge-base-en-v1.5,0.7
Stephensia brunnichella,Tinea brunnichella,0.8637,synonym,BAAI/bge-base-en-v1.5,0.7
Stephensia calpella,Perittia bullatella,0.5866,not synonym,BAAI/bge-base-en-v1.5,0.7
Stephensia cedronellae,Perittia bystropogonis,0.527,not synonym,BAAI/bge-base-en-v1.5,0.7
Stephensia cedronellae,Perittia cedronella,0.8282,synonym,BAAI/bge-base-en-v1.5,0.7
Stephensia cedronellae,Perittia lavandulae,0.5968,not synonym,BAAI/bge-base-en-v1.5,0.7
Stephensia cedronellae,Stephensia cedronella,0.987,synonym,BAAI/bge-base-en-v1.5,0.7
Stephensia cunilae,Stephensia cunilea,0.9432,synonym,BAAI/bge-base-en-v1.5,0.7
Stephensia integra,Kumia integra,0.7523,synonym,BAAI/bge-base-en-v1.5,0.7
Stephensia major,Antispila major,0.6956,not synonym,BAAI/bge-base-en-v1.5,0.7
Stephensia unipunctella,Holstia unipunctella,0.7975,synonym,BAAI/bge-base-en-v1.5,0.7
Chrysoclista cambiella,Psacaphora cambiella,0.7974,synonym,BAAI/bge-base-en-v1.5,0.7
Chrysoclista flavicaput,Chrysoclista aurifrontella,0.6441,not synonym,BAAI/bge-base-en-v1.5,0.7
Chrysoclista flavicaput,Chrysoclista flavicapitella,0.8675,synonym,BAAI/bge-base-en-v1.5,0.7
Chrysoclista flavicaput,Roeslerstammia aurocapitella,0.6027,not synonym,BAAI/bge-base-en-v1.5,0.7
Chrysoclista flavicaput,Roeslertammia aurocapitella,0.6096,not synonym,BAAI/bge-base-en-v1.5,0.7
Chrysoclista flavicaput,Spuleria aurifrontella,0.5161,not synonym,BAAI/bge-base-en-v1.5,0.7
Chrysoclista flavicaput,Spuleria aurocapitella,0.5858,not synonym,BAAI/bge-base-en-v1.5,0.7
Chrysoclista flavicaput,Tinea aurifrontella,0.5209,not synonym,BAAI/bge-base-en-v1.5,0.7
Chrysoclista flavicaput,Tinea aurifrontella,0.5209,not synonym,BAAI/bge-base-en-v1.5,0.7
Chrysoclista lathamella,Chrysoclista bimaculella,0.7047,synonym,BAAI/bge-base-en-v1.5,0.7
Chrysoclista lathamella,Glyphipteryx bimaculella,0.5494,not synonym,BAAI/bge-base-en-v1.5,0.7
Chrysoclista lathamella,Glyphipteryx lathamella,0.834,synonym,BAAI/bge-base-en-v1.5,0.7
Chrysoclista linneela,Chrysoclista gemmatella,0.6574,not synonym,BAAI/bge-base-en-v1.5,0.7
Chrysoclista linneela,Chrysoclista schaefferella,0.7471,synonym,BAAI/bge-base-en-v1.5,0.7
Chrysoclista linneela,Glyphipteryx linneella,0.7854,synonym,BAAI/bge-base-en-v1.5,0.7
Metalobosia anitras,Metalobosia postcaerulescens,0.6768,not synonym,BAAI/bge-base-en-v1.5,0.7
Oedebasis longipalpis,Oedebasis legrandi,0.7272,synonym,BAAI/bge-base-en-v1.5,0.7
Oedebasis longipalpis,Oedebasis malagasy,0.6985,not synonym,BAAI/bge-base-en-v1.5,0.7
Oedebasis ovipennis,Oedebasis ovipennis,1.0,synonym,BAAI/bge-base-en-v1.5,0.7
Albarracina warionis,Albarracina autumnalis,0.741,synonym,BAAI/bge-base-en-v1.5,0.7
Albarracina warionis,Albarracina banghaasi,0.7291,synonym,BAAI/bge-base-en-v1.5,0.7
Albarracina warionis,Albarracina deundulata,0.6797,not synonym,BAAI/bge-base-en-v1.5,0.7
Albarracina warionis,Albarracina humilis,0.6594,not synonym,BAAI/bge-base-en-v1.5,0.7
Albarracina warionis,Albarracina littoralis,0.7364,synonym,BAAI/bge-base-en-v1.5,0.7
Albarracina warionis,Albarracina schindlerae,0.7212,synonym,BAAI/bge-base-en-v1.5,0.7
Albarracina warionis,Albarracina syriaca,0.7131,synonym,BAAI/bge-base-en-v1.5,0.7
Albarracina warionis,Albarracina syrticola,0.712,synonym,BAAI/bge-base-en-v1.5,0.7
Albarracina warionis,Albarracina thoracica,0.6913,not synonym,BAAI/bge-base-en-v1.5,0.7
Hypertrocta brunnea,Hypertrocta selenotypa,0.6758,not synonym,BAAI/bge-base-en-v1.5,0.7
Hypertrocta posticalis,Hypertrocta marmorata,0.6947,not synonym,BAAI/bge-base-en-v1.5,0.7
Hypertrocta posticalis,Moscha posticalis,0.7477,synonym,BAAI/bge-base-en-v1.5,0.7
Olisbus gainsfordi,Eilema gainsfordi,0.8285,synonym,BAAI/bge-base-en-v1.5,0.7
Macrocneme adonis,Macrocneme chiriquicola,0.6729,not synonym,BAAI/bge-base-en-v1.5,0.7
Macrocneme chrysitis,Macrocneme affinis,0.716,synonym,BAAI/bge-base-en-v1.5,0.7
Macrocneme chrysitis,Macrocneme deceptans,0.7914,synonym,BAAI/bge-base-en-v1.5,0.7
Macrocneme chrysitis,Macrocneme iole,0.7914,synonym,BAAI/bge-base-en-v1.5,0.7
Macrocneme lades,Macrocneme chionopus,0.71,synonym,BAAI/bge-base-en-v1.5,0.7
Macrocneme lades,Macrocneme chionopus,0.71,synonym,BAAI/bge-base-en-v1.5,0.7
Macrocneme lades,Macrocneme ferrea,0.745,synonym,BAAI/bge-base-en-v1.5,0.7
Macrocneme lades,Macrocneme naja,0.7545,synonym,BAAI/bge-base-en-v1.5,0.7
Macrocneme verdivittata,Macrocneme fenestrata,0.7117,synonym,BAAI/bge-base-en-v1.5,0.7
Calonotos dorata,Calonotos chryseis,0.7083,synonym,BAAI/bge-base-en-v1.5,0.7
Calonotos helymus,Calonotos aterrima,0.726,synonym,BAAI/bge-base-en-v1.5,0.7
Calonotos helymus,Glaucopis aterrima,0.5428,not synonym,BAAI/bge-base-en-v1.5,0.7
Calonotos tiburtus,Calonotos trinitatis,0.7287,synonym,BAAI/bge-base-en-v1.5,0.7
Calonotos triplaga,Calonotos tripunctatus,0.801,synonym,BAAI/bge-base-en-v1.5,0.7
Cyligramma amblyops,Cyligramma rhodesiana,0.6695,not synonym,BAAI/bge-base-en-v1.5,0.7
Cyligramma disturbens,Cyligramma concors,0.705,synonym,BAAI/bge-base-en-v1.5,0.7
Cyligramma disturbens,Cyligramma consiliatrix,0.7137,synonym,BAAI/bge-base-en-v1.5,0.7
Cyligramma disturbens,Cyligramma conturbans,0.8096,synonym,BAAI/bge-base-en-v1.5,0.7
Cyligramma disturbens,Cyligramma raboudou,0.6792,not synonym,BAAI/bge-base-en-v1.5,0.7
Cyligramma fluctuosa,Cyligramma obscurior,0.708,synonym,BAAI/bge-base-en-v1.5,0.7
Cyligramma fluctuosa,Cyligramma rudilinea,0.6301,not synonym,BAAI/bge-base-en-v1.5,0.7
Cyligramma joa,Cyligramma postreducta,0.7061,synonym,BAAI/bge-base-en-v1.5,0.7
Cyligramma latona,Cyligramma troglodyta,0.7009,synonym,BAAI/bge-base-en-v1.5,0.7
Cyligramma limacina,Cyligramma acutior,0.6595,not synonym,BAAI/bge-base-en-v1.5,0.7
Cyligramma limacina,Cyligramma argillosa,0.6939,not synonym,BAAI/bge-base-en-v1.5,0.7
