species,oldSpeciesCanonicalName,similarity,prediction,model,threshold
Aergina laeta,Parasa retracta,0.9291,synonym,malteos/scincl,0.7
Aergina liharis,Parasa liharis,0.8569,synonym,malteos/scincl,0.7
Aergina mirza,Parasa mirza,0.9326,synonym,malteos/scincl,0.7
Aergina paeera,Parasa paeera,0.9372,synonym,malteos/scincl,0.7
Aergina solovyevi,Parasa solovyevi,0.9557,synonym,malteos/scincl,0.7
Scopelodes minax,Bethura minax,0.774,synonym,malteos/scincl,0.7
Scopelodes unicolor,Dalcera palpigera,0.8401,synonym,malteos/scincl,0.7
Scopelodes unicolor,Nyssia micacea,0.7785,synonym,malteos/scincl,0.7
Scopelodes unicolor,Scopelodes lutea,0.8423,synonym,malteos/scincl,0.7
Scopelodes unicolor,Scopelodes palpalis,0.8017,synonym,malteos/scincl,0.7
Scopelodes vulpina,Scopelodes tantula,0.9189,synonym,malteos/scincl,0.7
Nephelimorpha argentilinea,Parasa argentilinea,0.846,synonym,malteos/scincl,0.7
Nephelimorpha argentilinea,Parasa elegantula,0.7878,synonym,malteos/scincl,0.7
Omocenops micacea,Anzabe micacea,0.9085,synonym,malteos/scincl,0.7
Comana albibasis,Comana albiplaga,0.9228,synonym,malteos/scincl,0.7
Comana albibasis,Miresa albibasis,0.9398,synonym,malteos/scincl,0.7
Comana albibasis,Miresa humeralis,0.8294,synonym,malteos/scincl,0.7
Comana corones,Bombyx corones,0.8608,synonym,malteos/scincl,0.7
Comana corones,Susica miltocosma,0.8361,synonym,malteos/scincl,0.7
Comana cosmocalla,Comana casmocalla,0.7638,synonym,malteos/scincl,0.7
Comana cosmocalla,Susica cosmocalla,0.8123,synonym,malteos/scincl,0.7
Comana cosmocalla,Susica dochmosema,0.7774,synonym,malteos/scincl,0.7
Comana euryparoa,Susica euryparoa,0.9011,synonym,malteos/scincl,0.7
Comana idiomorpha,Susica idiomorpha,0.9591,synonym,malteos/scincl,0.7
Comana miltochyta,Susica miltochyta,0.9526,synonym,malteos/scincl,0.7
Comana miltogramma,Darala rosea,0.84,synonym,malteos/scincl,0.7
Comana miltogramma,Hildala miniacea,0.7207,synonym,malteos/scincl,0.7
Comana miltogramma,Momopola miltogramma,0.9384,synonym,malteos/scincl,0.7
Comana mjobergi,Comana mjoebergi,0.9619,synonym,malteos/scincl,0.7
Comana mjobergi,Susica mjobergi,0.9612,synonym,malteos/scincl,0.7
Comana monomorpha,Natada monomorpha,0.9468,synonym,malteos/scincl,0.7
Comana resplendens,Susica resplendens,0.8667,synonym,malteos/scincl,0.7
Comana rosea,Anthela rosea,0.8721,synonym,malteos/scincl,0.7
Comana testacea,Mecytha testacea,0.9532,synonym,malteos/scincl,0.7
Leucophobetron argentiflua,Altha rufipuncta,0.8212,synonym,malteos/scincl,0.7
Leucophobetron argentiflua,Euproctis argentiflua,0.8786,synonym,malteos/scincl,0.7
Leucophobetron argyrorrhaea,Euproctis argyrorrhaea,0.9328,synonym,malteos/scincl,0.7
Leucophobetron punctata,Euclea punctata,0.9118,synonym,malteos/scincl,0.7
Achrocerides theorini,Lasiocampa theorini,0.9115,synonym,malteos/scincl,0.7
Aphendala cana,Parasa cana,0.8722,synonym,malteos/scincl,0.7
Aphendala cana,Thosea barikoti,0.8023,synonym,malteos/scincl,0.7
Aphendala cana,Thosea cana,0.9035,synonym,malteos/scincl,0.7
Aphendala conicosma,Thosea conicosma,0.867,synonym,malteos/scincl,0.7
Aphendala ferreogrisea,Tetraphleba ferreogrisea,0.8401,synonym,malteos/scincl,0.7
Aphendala ferreogrisea,Thosea ferreogrisea,0.9435,synonym,malteos/scincl,0.7
Aphendala imitabilis,Thosea imitabilis,0.8714,synonym,malteos/scincl,0.7
Aphendala recta,Thosea recta,0.9277,synonym,malteos/scincl,0.7
Aphendala unicolor,Aphendala mechiensis,0.886,synonym,malteos/scincl,0.7
Aphendala unicolor,Aphendala transversata,0.813,synonym,malteos/scincl,0.7
Aphendala unicolor,Aphendala tripartita,0.8336,synonym,malteos/scincl,0.7
Aphendala unicolor,Macroplectra unicolor,0.8737,synonym,malteos/scincl,0.7
Aphendala unicolor,Parasa unicolor,0.9551,synonym,malteos/scincl,0.7
Aphendala unicolor,Thosea discipunctata,0.7812,synonym,malteos/scincl,0.7
Aphendala unicolor,Thosea phaeobasis,0.8226,synonym,malteos/scincl,0.7
Aphendala unicolor,Thosea transversata,0.7913,synonym,malteos/scincl,0.7
Aphendala unicolor,Thosea tripartita,0.7533,synonym,malteos/scincl,0.7
Hindothosea cervina,Thosea cervina,0.9135,synonym,malteos/scincl,0.7
Hindothosea cervina,Thosea duplexa,0.7854,synonym,malteos/scincl,0.7
Neomocena convergens,Omocena convergens,0.9203,synonym,malteos/scincl,0.7
Birthamula chara,Contheyla chara,0.8835,synonym,malteos/scincl,0.7
Birthamula rufa,Thosea grandis,0.8911,synonym,malteos/scincl,0.7
Hadraphe aprica,Hadraphe callima,0.9521,synonym,malteos/scincl,0.7
Hadraphe aprica,Scirrhoma callima,0.7368,synonym,malteos/scincl,0.7
Hadraphe ethiopica,Scirrhoma ethiopica,0.865,synonym,malteos/scincl,0.7
Pretas furcillata,Aphendala furcillata,0.7772,synonym,malteos/scincl,0.7
Pretas separata,Thosea separata,0.9204,synonym,malteos/scincl,0.7
Thronia badia,Parasa badia,0.9378,synonym,malteos/scincl,0.7
Thronia dilucida,Parasa dilucida,0.903,synonym,malteos/scincl,0.7
Thronia xizangensis,Parasa xizangensis,0.9649,synonym,malteos/scincl,0.7
Thronia xueshana,Latoia xueshana,0.9616,synonym,malteos/scincl,0.7
Thronia xueshana,Parasa xueshana,0.9676,synonym,malteos/scincl,0.7
Eloasa acrata,Parasa acrata,0.9186,synonym,malteos/scincl,0.7
Eloasa atmodes,Parasa atmodes,0.894,synonym,malteos/scincl,0.7
Eloasa atmodes,Parasa loxoleuca,0.7292,synonym,malteos/scincl,0.7
Eloasa bombycoides,Doratiophora amphibrota,0.8425,synonym,malteos/scincl,0.7
Eloasa bombycoides,Lethocephala bombycoides,0.8498,synonym,malteos/scincl,0.7
Eloasa bombycoides,Parasa rutila,0.8158,synonym,malteos/scincl,0.7
Eloasa bombycoides,Thosea erecta,0.8361,synonym,malteos/scincl,0.7
Eloasa brevipennis,Parasa brevipennis,0.8784,synonym,malteos/scincl,0.7
Eloasa calida,Doratifera congrua,0.8285,synonym,malteos/scincl,0.7
Eloasa calida,Lethocephala eremospila,0.6576,not synonym,malteos/scincl,0.7
Eloasa callidesma,Thosea callidesma,0.9345,synonym,malteos/scincl,0.7
Eloasa infrequens,Apoda infrequens,0.9069,synonym,malteos/scincl,0.7
Eloasa infrequens,Parasa entima,0.7923,synonym,malteos/scincl,0.7
Eloasa liosarca,Anaxidea integer,0.7404,synonym,malteos/scincl,0.7
Eloasa liosarca,Eloasa liasarca,0.9229,synonym,malteos/scincl,0.7
Eloasa liosarca,Thosea liosarca,0.9534,synonym,malteos/scincl,0.7
Eloasa luxa,Thosea luxa,0.9485,synonym,malteos/scincl,0.7
Eloasa perixera,Doratifera perixera,0.9182,synonym,malteos/scincl,0.7
Eloasa sphenosema,Doratifera sphenosema,0.9428,synonym,malteos/scincl,0.7
Eloasa symphonistis,Parasa symphonistis,0.9401,synonym,malteos/scincl,0.7
Susica pannosa,Hyphorma pannosa,0.8165,synonym,malteos/scincl,0.7
Susica sinensis,Susica formosana,0.7995,synonym,malteos/scincl,0.7
Susica sinensis,Susica fusca,0.7908,synonym,malteos/scincl,0.7
Susica sinensis,Susica fusca,0.7908,synonym,malteos/scincl,0.7
Susica sinensis,Tadema sinensis,0.9189,synonym,malteos/scincl,0.7
Eucalliathla candidella,Oecophora candidella,0.9188,synonym,malteos/scincl,0.7
Argyresthia pruniella,Argyresthia ephippella,0.9405,synonym,malteos/scincl,0.7
Argyresthia pruniella,Oecophora pruniella,0.9051,synonym,malteos/scincl,0.7
Argyresthia notoleuca,Zelleria notoleuca,0.9264,synonym,malteos/scincl,0.7
Argyresthia curvella,Argyresthia arcella,0.937,synonym,malteos/scincl,0.7
Argyresthia curvella,Argyresthia denudatella,0.9414,synonym,malteos/scincl,0.7
Argyresthia curvella,Argyresthia nitidella,0.936,synonym,malteos/scincl,0.7
Argyresthia curvella,Argyresthia ossea,0.8383,synonym,malteos/scincl,0.7
Argyresthia curvella,Argyresthia purpurascentella,0.9229,synonym,malteos/scincl,0.7
Argyresthia curvella,Tinea arcella,0.8423,synonym,malteos/scincl,0.7
Argyresthia abdominalis,Argyresthia decimella,0.7995,synonym,malteos/scincl,0.7
Argyresthia abdominalis,Argyresthia inauratella,0.7911,synonym,malteos/scincl,0.7
Argyresthia triplicata,Argyresthia trifasciae,0.8796,synonym,malteos/scincl,0.7
Argyresthia pygmaeella,Argyresthia rudolphella,0.8781,synonym,malteos/scincl,0.7
Argyresthia pygmaeella,Argyresthia semifasciella,0.8872,synonym,malteos/scincl,0.7
Argyresthia ivella,Argyresthia andereggiella,0.9405,synonym,malteos/scincl,0.7
Argyresthia ivella,Argyresthia kuwayamella,0.9393,synonym,malteos/scincl,0.7
Argyresthia ivella,Argyresthia quadriella,0.9313,synonym,malteos/scincl,0.7
Argyresthia ivella,Oecophora andereggiella,0.8549,synonym,malteos/scincl,0.7
Argyresthia chrysidella,Argyresthia walsinghamella,0.955,synonym,malteos/scincl,0.7
Argyresthia atlanticella,Argyresthia minusculella,0.9242,synonym,malteos/scincl,0.7
Trachydora acrocyrta,Syntomactis acrocyrta,0.8707,synonym,malteos/scincl,0.7
Trachydora acromianta,Syntomactis acromianta,0.843,synonym,malteos/scincl,0.7
Trachydora bacteriota,Balionebris bacteriota,0.9307,synonym,malteos/scincl,0.7
Trachydora capnopa,Pogonias capnopa,0.9026,synonym,malteos/scincl,0.7
Trachydora centromela,Trachydora holochorda,0.9275,synonym,malteos/scincl,0.7
Trachydora fumea,Syntomactis fumea,0.8778,synonym,malteos/scincl,0.7
Trachydora heliodora,Pogonias heliodora,0.9296,synonym,malteos/scincl,0.7
Trachydora heliotricha,Pogonias heliotricha,0.9303,synonym,malteos/scincl,0.7
Trachydora juengeri,Sindicola juengeri,0.9108,synonym,malteos/scincl,0.7
Trachydora macrostola,Syntomactis macrostola,0.9102,synonym,malteos/scincl,0.7
Trachydora plumigera,Anataractis plumigera,0.9246,synonym,malteos/scincl,0.7
Trachydora porphyrescens,Pogonias porphyrescens,0.9576,synonym,malteos/scincl,0.7
Trachydora pygaea,Syntomactis pygaea,0.8638,synonym,malteos/scincl,0.7
Trachydora squamella,Sindicola squamella,0.9111,synonym,malteos/scincl,0.7
Trachydora tephronota,Syntomactis tephronota,0.889,synonym,malteos/scincl,0.7
Zaratha pterodactylella,Zaratha niveiventris,0.7643,synonym,malteos/scincl,0.7
Palaeomystella chalcopeda,Palaeomystis chalcopeda,0.9606,synonym,malteos/scincl,0.7
Nanodacna logistica,Colonophora logistica,0.8558,synonym,malteos/scincl,0.7
Nanodacna vinacea,Homaledra vinacea,0.8673,synonym,malteos/scincl,0.7
Microcolona durata,Aganoptila durata,0.8561,synonym,malteos/scincl,0.7
Microcolona phanarcha,Aganoptila phanarcha,0.9139,synonym,malteos/scincl,0.7
Microcolona toropis,Elachista toropis,0.8304,synonym,malteos/scincl,0.7
Ischnopsis enopias,Amblyxena enopias,0.8406,synonym,malteos/scincl,0.7
Ischnopsis melanogma,Iriothyrsa melanogma,0.857,synonym,malteos/scincl,0.7
Ischnopsis pilifera,Amblyxena pilifera,0.9391,synonym,malteos/scincl,0.7
Agonoxena miniana,Haemolytis miniana,0.8011,synonym,malteos/scincl,0.7
Stephensia abbreviatella,Scirtopoda myosotivora,0.8065,synonym,malteos/scincl,0.7
Stephensia abbreviatella,Stephensia maxima,0.9162,synonym,malteos/scincl,0.7
Stephensia abbreviatella,Stephensia myosotivora,0.8285,synonym,malteos/scincl,0.7
Stephensia brunnichella,Microsetia stephensella,0.8732,synonym,malteos/scincl,0.7
Stephensia brunnichella,Stephensia brunnichiella,0.9697,synonym,malteos/scincl,0.7
Stephensia brunnichella,Tinea brunnichella,0.9127,synonym,malteos/scincl,0.7
Stephensia calpella,Perittia bullatella,0.7849,synonym,malteos/scincl,0.7
Stephensia cedronellae,Perittia bystropogonis,0.8293,synonym,malteos/scincl,0.7
Stephensia cedronellae,Perittia cedronella,0.8839,synonym,malteos/scincl,0.7
Stephensia cedronellae,Perittia lavandulae,0.8342,synonym,malteos/scincl,0.7
Stephensia cedronellae,Stephensia cedronella,0.9753,synonym,malteos/scincl,0.7
Stephensia cunilae,Stephensia cunilea,0.972,synonym,malteos/scincl,0.7
Stephensia integra,Kumia integra,0.909,synonym,malteos/scincl,0.7
Stephensia major,Antispila major,0.8641,synonym,malteos/scincl,0.7
Stephensia unipunctella,Holstia unipunctella,0.9058,synonym,malteos/scincl,0.7
Chrysoclista cambiella,Psacaphora cambiella,0.8732,synonym,malteos/scincl,0.7
Chrysoclista flavicaput,Chrysoclista aurifrontella,0.8965,synonym,malteos/scincl,0.7
Chrysoclista flavicaput,Chrysoclista flavicapitella,0.9292,synonym,malteos/scincl,0.7
Chrysoclista flavicaput,Roeslerstammia aurocapitella,0.7877,synonym,malteos/scincl,0.7
Chrysoclista flavicaput,Roeslertammia aurocapitella,0.8048,synonym,malteos/scincl,0.7
Chrysoclista flavicaput,Spuleria aurifrontella,0.8602,synonym,malteos/scincl,0.7
Chrysoclista flavicaput,Spuleria aurocapitella,0.8501,synonym,malteos/scincl,0.7
Chrysoclista flavicaput,Tinea aurifrontella,0.8819,synonym,malteos/scincl,0.7
Chrysoclista flavicaput,Tinea aurifrontella,0.8819,synonym,malteos/scincl,0.7
Chrysoclista lathamella,Chrysoclista bimaculella,0.9466,synonym,malteos/scincl,0.7
Chrysoclista lathamella,Glyphipteryx bimaculella,0.8137,synonym,malteos/scincl,0.7
Chrysoclista lathamella,Glyphipteryx lathamella,0.8684,synonym,malteos/scincl,0.7
Chrysoclista linneela,Chrysoclista gemmatella,0.879,synonym,malteos/scincl,0.7
Chrysoclista linneela,Chrysoclista schaefferella,0.9229,synonym,malteos/scincl,0.7
Chrysoclista linneela,Glyphipteryx linneella,0.8359,synonym,malteos/scincl,0.7
Metalobosia anitras,Metalobosia postcaerulescens,0.855,synonym,malteos/scincl,0.7
Oedebasis longipalpis,Oedebasis legrandi,0.8134,synonym,malteos/scincl,0.7
Oedebasis longipalpis,Oedebasis malagasy,0.8374,synonym,malteos/scincl,0.7
Oedebasis ovipennis,Oedebasis ovipennis,1.0,synonym,malteos/scincl,0.7
Albarracina warionis,Albarracina autumnalis,0.8992,synonym,malteos/scincl,0.7
Albarracina warionis,Albarracina banghaasi,0.9367,synonym,malteos/scincl,0.7
Albarracina warionis,Albarracina deundulata,0.9506,synonym,malteos/scincl,0.7
Albarracina warionis,Albarracina humilis,0.9642,synonym,malteos/scincl,0.7
Albarracina warionis,Albarracina littoralis,0.8588,synonym,malteos/scincl,0.7
Albarracina warionis,Albarracina schindlerae,0.9252,synonym,malteos/scincl,0.7
Albarracina warionis,Albarracina syriaca,0.9314,synonym,malteos/scincl,0.7
Albarracina warionis,Albarracina syrticola,0.9233,synonym,malteos/scincl,0.7
Albarracina warionis,Albarracina thoracica,0.94,synonym,malteos/scincl,0.7
Hypertrocta brunnea,Hypertrocta selenotypa,0.8575,synonym,malteos/scincl,0.7
Hypertrocta posticalis,Hypertrocta marmorata,0.7532,synonym,malteos/scincl,0.7
Hypertrocta posticalis,Moscha posticalis,0.7237,synonym,malteos/scincl,0.7
Olisbus gainsfordi,Eilema gainsfordi,0.8586,synonym,malteos/scincl,0.7
Macrocneme adonis,Macrocneme chiriquicola,0.8706,synonym,malteos/scincl,0.7
Macrocneme chrysitis,Macrocneme affinis,0.8463,synonym,malteos/scincl,0.7
Macrocneme chrysitis,Macrocneme deceptans,0.8387,synonym,malteos/scincl,0.7
Macrocneme chrysitis,Macrocneme iole,0.7905,synonym,malteos/scincl,0.7
Macrocneme lades,Macrocneme chionopus,0.8542,synonym,malteos/scincl,0.7
Macrocneme lades,Macrocneme chionopus,0.8542,synonym,malteos/scincl,0.7
Macrocneme lades,Macrocneme ferrea,0.9226,synonym,malteos/scincl,0.7
Macrocneme lades,Macrocneme naja,0.9176,synonym,malteos/scincl,0.7
Macrocneme verdivittata,Macrocneme fenestrata,0.9122,synonym,malteos/scincl,0.7
Calonotos dorata,Calonotos chryseis,0.9244,synonym,malteos/scincl,0.7
Calonotos helymus,Calonotos aterrima,0.8057,synonym,malteos/scincl,0.7
Calonotos helymus,Glaucopis aterrima,0.8483,synonym,malteos/scincl,0.7
Calonotos tiburtus,Calonotos trinitatis,0.9168,synonym,malteos/scincl,0.7
Calonotos triplaga,Calonotos tripunctatus,0.9215,synonym,malteos/scincl,0.7
Cyligramma amblyops,Cyligramma rhodesiana,0.9107,synonym,malteos/scincl,0.7
Cyligramma disturbens,Cyligramma concors,0.8697,synonym,malteos/scincl,0.7
Cyligramma disturbens,Cyligramma consiliatrix,0.8784,synonym,malteos/scincl,0.7
Cyligramma disturbens,Cyligramma conturbans,0.8208,synonym,malteos/scincl,0.7
Cyligramma disturbens,Cyligramma raboudou,0.8466,synonym,malteos/scincl,0.7
Cyligramma fluctuosa,Cyligramma obscurior,0.8818,synonym,malteos/scincl,0.7
Cyligramma fluctuosa,Cyligramma rudilinea,0.9264,synonym,malteos/scincl,0.7
Cyligramma joa,Cyligramma postreducta,0.8706,synonym,malteos/scincl,0.7
Cyligramma latona,Cyligramma troglodyta,0.901,synonym,malteos/scincl,0.7
Cyligramma limacina,Cyligramma acutior,0.8611,synonym,malteos/scincl,0.7
Cyligramma limacina,Cyligramma argillosa,0.9412,synonym,malteos/scincl,0.7
Cyligramma limacina,Cyligramma bisignata,0.917,synonym,malteos/scincl,0.7
Cyligramma limacina,Cyligramma importuna,0.8407,synonym,malteos/scincl,0.7
Cyligramma limacina,Cyligramma intellecta,0.8323,synonym,malteos/scincl,0.7
Cyligramma limacina,Cyligramma limacinodes,0.9834,synonym,malteos/scincl,0.7
Cyligramma magus,Cyligramma buchholzi,0.9283,synonym,malteos/scincl,0.7
Cyligramma magus,Cyligramma goudotii,0.928,synonym,malteos/scincl,0.7
Oglasa arcuata,Oglasa lunifera,0.7956,synonym,malteos/scincl,0.7
Oglasa auximena,Oglasa afflicta,0.9272,synonym,malteos/scincl,0.7
Oglasa hypenoides,Oglasa cosmiodes,0.8627,synonym,malteos/scincl,0.7
Oglasa hypenoides,Oglasa sambawana,0.8296,synonym,malteos/scincl,0.7
Oglasa lagusalis,Dorsippa notabilis,0.7709,synonym,malteos/scincl,0.7
Oglasa plagiata,Oglasa plagiata,1.0,synonym,malteos/scincl,0.7
Oglasa separata,Oglasa maculata,0.9191,synonym,malteos/scincl,0.7
Oglasa separata,Oglasa ozela,0.8592,synonym,malteos/scincl,0.7
Oglasa sordidula,Chodda sordidula,0.8858,synonym,malteos/scincl,0.7
Adiopa disgrega,Adiopa marama,0.9482,synonym,malteos/scincl,0.7
Antapistis holophaea,Antapistis anyx,0.8237,synonym,malteos/scincl,0.7
Antapistis leucospila,Antapistis digestalis,0.8315,synonym,malteos/scincl,0.7
Antapistis leucospila,Capnodes leucospila,0.8981,synonym,malteos/scincl,0.7
Celiptera frustulum,Celiptera discissa,0.8635,synonym,malteos/scincl,0.7
Celiptera frustulum,Celiptera elongatus,0.9246,synonym,malteos/scincl,0.7
Celiptera levina,Celiptera alvina,0.9115,synonym,malteos/scincl,0.7
Celiptera levina,Celiptera aurinia,0.9109,synonym,malteos/scincl,0.7
Celiptera levina,Celiptera pallidior,0.8564,synonym,malteos/scincl,0.7
Celiptera levina,Celiptera pertusa,0.8903,synonym,malteos/scincl,0.7
Celiptera levina,Celiptera variolosa,0.8552,synonym,malteos/scincl,0.7
Celiptera remigioides,Celiptera magnifica,0.8845,synonym,malteos/scincl,0.7
Dysschema eurocilia,Dysschema melaina,0.9319,synonym,malteos/scincl,0.7
Dysschema eurocilia,Dysschema zerbina,0.9125,synonym,malteos/scincl,0.7
Dysschema mosera,Dysschema sylvia,0.9432,synonym,malteos/scincl,0.7
Dysschema tricolor,Dysschema albisarta,0.9365,synonym,malteos/scincl,0.7
Dysschema tricolor,Dysschema guaranitica,0.9187,synonym,malteos/scincl,0.7
Dysschema tricolor,Dysschema turbida,0.917,synonym,malteos/scincl,0.7
Dysschema leucophaea,Dysschema flora,0.9675,synonym,malteos/scincl,0.7
Dysschema leucophaea,Dysschema rubrimargo,0.9298,synonym,malteos/scincl,0.7
Dysschema leucophaea,Dysschema salvatoris,0.9502,synonym,malteos/scincl,0.7
Dysschema rosina,Dysschema nigriventralis,0.8566,synonym,malteos/scincl,0.7
Dysschema hilarina,Dysschema biformis,0.9447,synonym,malteos/scincl,0.7
Dysschema hilarina,Dysschema fulva,0.9689,synonym,malteos/scincl,0.7
Dysschema hilarina,Dysschema mutata,0.9637,synonym,malteos/scincl,0.7
Dysschema trapeziata,Dysschema regalis,0.9612,synonym,malteos/scincl,0.7
Dysschema trapeziata,Dysschema rubripicta,0.9598,synonym,malteos/scincl,0.7
Dysschema trapeziata,Dysschema woodii,0.9504,synonym,malteos/scincl,0.7
Dysschema dissimulata,Dysschema madana,0.9575,synonym,malteos/scincl,0.7
Dysschema dissimulata,Dysschema nigerrima,0.9607,synonym,malteos/scincl,0.7
Dysschema dissimulata,Dysschema nigrodiscalis,0.8992,synonym,malteos/scincl,0.7
Dysschema picta,Dysschema capella,0.9582,synonym,malteos/scincl,0.7
Dysschema marginalis,Dysschema crassifascia,0.9464,synonym,malteos/scincl,0.7
Dysschema marginalis,Dysschema dissimulans,0.9464,synonym,malteos/scincl,0.7
Dysschema palmeri,Dysschema practidoides,0.9267,synonym,malteos/scincl,0.7
Dysschema magdala,Dysschema fortis,0.9664,synonym,malteos/scincl,0.7
Dysschema magdala,Dysschema lygdamis,0.9548,synonym,malteos/scincl,0.7
Dysschema magdala,Dysschema panamensis,0.9457,synonym,malteos/scincl,0.7
Dysschema bivittata,Dysschema disjuncta,0.9681,synonym,malteos/scincl,0.7
Dysschema irene,Dysschema splendidissima,0.8966,synonym,malteos/scincl,0.7
Dysschema subapicalis,Dysschema inclusa,0.9319,synonym,malteos/scincl,0.7
Dysschema subapicalis,Dysschema noctuites,0.9443,synonym,malteos/scincl,0.7
Dysschema subapicalis,Dysschema parnassiodes,0.9268,synonym,malteos/scincl,0.7
Dysschema subapicalis,Dysschema parnassioides,0.9319,synonym,malteos/scincl,0.7
Dysschema subapicalis,Dysschema tristis,0.9243,synonym,malteos/scincl,0.7
Dysschema neda,Dysschema nubila,0.9622,synonym,malteos/scincl,0.7
Dysschema neda,Dysschema submarginata,0.9457,synonym,malteos/scincl,0.7
Dysschema mariamne,Dysschema mariane,0.984,synonym,malteos/scincl,0.7
Dysschema mariamne,Dysschema thetis,0.9571,synonym,malteos/scincl,0.7
Dysschema terminata,Dysschema holofernes,0.9688,synonym,malteos/scincl,0.7
Dysschema centenaria,Dysschema obscura,0.9403,synonym,malteos/scincl,0.7
Dysschema sacrifica,Dysschema crucifera,0.9476,synonym,malteos/scincl,0.7
Dysschema lycaste,Dysschema cydon,0.966,synonym,malteos/scincl,0.7
Dysschema lycaste,Dysschema iscariotes,0.9616,synonym,malteos/scincl,0.7
Dysschema lycaste,Dysschema praetides,0.9482,synonym,malteos/scincl,0.7
Dysschema lycaste,Dysschema tibesis,0.9234,synonym,malteos/scincl,0.7
Dysschema hypoxantha,Dysschema sibylla,0.9333,synonym,malteos/scincl,0.7
Dysschema viuda,Dysschema vidua,0.9716,synonym,malteos/scincl,0.7
Dysschema boisduvalii,Dysschema funeralis,0.9459,synonym,malteos/scincl,0.7
Chrysograpta igneola,Egnasia igneola,0.8986,synonym,malteos/scincl,0.7
Mursa phtisialis,Mursa calisalis,0.8766,synonym,malteos/scincl,0.7
Mursa phtisialis,Mursa comptalis,0.8898,synonym,malteos/scincl,0.7
Mursa phtisialis,Mursa disparatalis,0.9205,synonym,malteos/scincl,0.7
Mursa phtisialis,Mursa gracilis,0.88,synonym,malteos/scincl,0.7
Mursa phtisialis,Mursa judicatalis,0.8787,synonym,malteos/scincl,0.7
Mursa phtisialis,Mursa maceria,0.857,synonym,malteos/scincl,0.7
Mursa phtisialis,Mursa marica,0.8403,synonym,malteos/scincl,0.7
Mursa phtisialis,Mursa sotiusalis,0.8365,synonym,malteos/scincl,0.7
Mursa phtisialis,Mursa subrufa,0.851,synonym,malteos/scincl,0.7
Lophotavia incivilis,Lophotavia merulina,0.9489,synonym,malteos/scincl,0.7
Lophotavia incivilis,Lophotavia nigrocyanea,0.8959,synonym,malteos/scincl,0.7
Lophotavia pulcherrima,Lophotavia prunicolora,0.9404,synonym,malteos/scincl,0.7
Ctenosia psectriphora,Pusiola psectriphora,0.9162,synonym,malteos/scincl,0.7
Creatonotos dulla,Creatonotos aurantiaca,0.8925,synonym,malteos/scincl,0.7
Creatonotos dulla,Creatonotos borealis,0.8283,synonym,malteos/scincl,0.7
Creatonotos gangis,Creatonotos continuatus,0.8793,synonym,malteos/scincl,0.7
Creatonotos gangis,Creatonotos flavoabdominalis,0.8845,synonym,malteos/scincl,0.7
Creatonotos gangis,Creatonotos francisca,0.8328,synonym,malteos/scincl,0.7
Creatonotos gangis,Creatonotos interrupta,0.756,synonym,malteos/scincl,0.7
Creatonotos gangis,Creatonotos nigrescens,0.8609,synonym,malteos/scincl,0.7
Creatonotos gangis,Creatonotos pallida,0.8183,synonym,malteos/scincl,0.7
Creatonotos gangis,Phalaena gangis,0.8953,synonym,malteos/scincl,0.7
Creatonotos leucanioides,Creatonotos brunnipennis,0.9235,synonym,malteos/scincl,0.7
Creatonotos punctivitta,Spilosoma punctivitta,0.8393,synonym,malteos/scincl,0.7
Creatonotos transiens,Aloa isabellina,0.7607,synonym,malteos/scincl,0.7
Creatonotos transiens,Amphissa vacillans,0.8423,synonym,malteos/scincl,0.7
Creatonotos transiens,Creatonotos vacillans,0.9241,synonym,malteos/scincl,0.7
Cabardites limbata,Aemene formosibia,0.8224,synonym,malteos/scincl,0.7
Cabardites limbata,Aemene shirakii,0.8131,synonym,malteos/scincl,0.7
Cabardites limbata,Miltochrista limbata,0.922,synonym,malteos/scincl,0.7
Cabardites maculata,Adites maculata,0.9606,synonym,malteos/scincl,0.7
Cabardites maculata,Aemene maculata,0.9518,synonym,malteos/scincl,0.7
Cabardites maculata,Nudaria maculata,0.959,synonym,malteos/scincl,0.7
Cabardites pica,Aemene fuscipennis,0.7262,synonym,malteos/scincl,0.7
Cabardites pica,Miltochrista pica,0.938,synonym,malteos/scincl,0.7
Cabardites pica,Parasiccia fuscipennis,0.7412,synonym,malteos/scincl,0.7
Diaphora mendica,Arctia mendica,0.8807,synonym,malteos/scincl,0.7
Diaphora mendica,Bombyx mendica,0.885,synonym,malteos/scincl,0.7
Diaphora mendica,Chelonia mendica,0.9077,synonym,malteos/scincl,0.7
Diaphora mendica,Cycnia mendica,0.9068,synonym,malteos/scincl,0.7
Diaphora mendica,Diacrisia mendica,0.885,synonym,malteos/scincl,0.7
Diaphora mendica,Spilosoma albinotata,0.8615,synonym,malteos/scincl,0.7
Diaphora mendica,Spilosoma binaghii,0.8793,synonym,malteos/scincl,0.7
Diaphora mendica,Spilosoma circumpunctata,0.837,synonym,malteos/scincl,0.7
Diaphora mendica,Spilosoma depuncta,0.8226,synonym,malteos/scincl,0.7
Diaphora mendica,Spilosoma inversa,0.8122,synonym,malteos/scincl,0.7
Diaphora mendica,Spilosoma mendica,0.8801,synonym,malteos/scincl,0.7
Diaphora mendica,Spilosoma mendicana,0.8809,synonym,malteos/scincl,0.7
Diaphora mendica,Spilosoma murina,0.838,synonym,malteos/scincl,0.7
