species,oldSpeciesCanonicalName,similarity,prediction,model,threshold
Ctenolita auribasalis,Miresa auribasalis,0.6873,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Ctenolita auribasalis,Teinorhyncha auribasalis,0.7753,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Ctenolita epargyra,Ctenolita cerdo,0.8378,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Ctenolita epargyra,Teinorhyncha cerdo,0.592,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Ctenolita nobilior,Miresa nobilior,0.6864,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Ctenolita nobilior,Teinorhyncha nobilior,0.7185,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Ctenolita pyrosomoides,Miresa pyrosomoides,0.7213,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Ctenolita pyrosomoides,Teinorhyncha pyrosomoides,0.7793,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Comanula uniformis,Comanula bipunctata,0.7084,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Comanula uniformis,Hildala uniformis,0.66,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Narosa argentipuncta,Narosa narcha,0.768,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Narosa corusca,Narosa baibarana,0.7498,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Narosa corusca,Narosa ishidae,0.6503,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Narosa corusca,Narosa shinshana,0.6843,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Narosa corusca,Narosa takamukui,0.7063,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Narosa nigrisigna,Heterogenea formosana,0.4003,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Narosa nigrisigna,Narosa ochracea,0.6788,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Narosa nigrisigna,Narosa penicillata,0.7207,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Sansarea alenae,Euphlyctina alenae,0.6394,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Sansarea circulifera,Trichogyia circulifera,0.749,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Macroplectrina apicalis,Macroplectra apicalis,0.9546,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Macroplectrina semiaurantia,Macroplectra semiaurantia,0.9661,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Brachiopsis vicina,Caffricola vicina,0.6753,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Vipaka niveipennis,Narosa niveipennis,0.7552,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Zinara ploetzi,Heterolepis ploetzi,0.6591,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Magos xanthopus,Bietia xanthopus,0.7274,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Anilina nubilata,Paryphanta nubilata,0.6996,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Anilina personata,Paryphanta personata,0.7045,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Anilina plebeia,Paryphanta plebeia,0.7812,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Anilina tessmanni,Paryphanta tessmanni,0.737,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Mambara andamanensis,Hypoblechra andamanensis,0.7032,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Mambara delocrossa,Birthama delocrossa,0.749,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Mambara haplopis,Birthama haplopis,0.7508,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Mambara minimalis,Setora minimalis,0.6786,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Chalcocelis albiguttatus,Altha pulchrimacula,0.5333,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Chalcocelis albiguttatus,Doratifera hemistaura,0.5428,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Chalcocelis albiguttatus,Doratifera nephrochrysa,0.5526,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Chalcocelis albiguttatus,Limacodes albiguttatus,0.7476,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Chalcocelis albiguttatus,Miresa fumifera,0.4547,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Chalcocelis albiguttatus,Miresa nigriplaga,0.4132,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Chalcocelis albiguttatus,Miresa sanguineomaculata,0.5189,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Chalcocelis castanica,Chalcoscelis castanica,0.899,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Chrysopolomides nivea,Chrysopoloma nivea,0.8348,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Soteira altilis,Parasa altilis,0.7241,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Soteira grandis,Parasa grandis,0.7229,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Soteira ostia,Latoia pseudostia,0.5243,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Soteira ostia,Parasa ostia,0.7666,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Soteira prasina,Parasa prasina,0.7712,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Soteira shaanxiensis,Latoia shaanxiensis,0.7849,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Soteira shaanxiensis,Parasa shaanxiensis,0.8243,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Soteira vadimi,Parasa vadimi,0.7768,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Quasinarosa fulgens,Microcampa fulgens,0.7018,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Quasinarosa fulgens,Narosa kanshireana,0.3501,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Quasinarosa fulgens,Narosa pseudochracea,0.5265,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Quasinarosa fulgens,Narosa tamsi,0.4181,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Circeida argentifascia,Latoia argentifascia,0.8075,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Circeida argentifascia,Parasa argentifascia,0.7717,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Circeida eupuncta,Latoia eupuncta,0.7924,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Circeida eupuncta,Parasa eupuncta,0.7648,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Circeida liangdiana,Latoia liangdiana,0.7851,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Circeida liangdiana,Parasa liangdiana,0.7152,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Circeida mutifascia,Latoia mutifascia,0.7819,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Circeida mutifascia,Parasa mutifascia,0.7271,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Circeida parapuncta,Latoia parapuncta,0.8266,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Circeida parapuncta,Parasa parapuncta,0.8231,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Avatara interrupta,Thosea interrupta,0.6701,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Avatara lineofusca,Iragoides lineofusca,0.6953,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Avatara plethoneura,Thosea plethoneura,0.7314,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Avatara pseudocana,Aphendala pseudocana,0.7443,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Caissa fasciatum,Ceratonema fasciatum,0.7267,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aergina fumosa,Parasa fumosa,0.6773,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aergina gentilis,Latoia gentilis,0.7733,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aergina gentilis,Parasa gentilis,0.7136,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aergina hilaris,Limacodes hilaris,0.6026,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aergina hilaris,Parasa hockingii,0.4109,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aergina laeta,Aergina retracta,0.781,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aergina laeta,Parasa laeta,0.6615,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aergina laeta,Parasa retracta,0.4661,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aergina liharis,Parasa liharis,0.7028,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aergina mirza,Parasa mirza,0.7501,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aergina paeera,Parasa paeera,0.6978,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aergina solovyevi,Parasa solovyevi,0.697,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Scopelodes minax,Bethura minax,0.6175,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Scopelodes unicolor,Dalcera palpigera,0.4957,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Scopelodes unicolor,Nyssia micacea,0.3057,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Scopelodes unicolor,Scopelodes lutea,0.7122,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Scopelodes unicolor,Scopelodes palpalis,0.7455,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Scopelodes vulpina,Scopelodes tantula,0.7614,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Nephelimorpha argentilinea,Parasa argentilinea,0.7155,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Nephelimorpha argentilinea,Parasa elegantula,0.4615,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Omocenops micacea,Anzabe micacea,0.6765,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Comana albibasis,Comana albiplaga,0.7485,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Comana albibasis,Miresa albibasis,0.7765,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Comana albibasis,Miresa humeralis,0.4191,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Comana corones,Bombyx corones,0.6915,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Comana corones,Susica miltocosma,0.4356,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Comana cosmocalla,Comana casmocalla,0.8803,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Comana cosmocalla,Susica cosmocalla,0.7761,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Comana cosmocalla,Susica dochmosema,0.4075,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Comana euryparoa,Susica euryparoa,0.7473,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Comana idiomorpha,Susica idiomorpha,0.6381,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Comana miltochyta,Susica miltochyta,0.732,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Comana miltogramma,Darala rosea,0.4465,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Comana miltogramma,Hildala miniacea,0.4804,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Comana miltogramma,Momopola miltogramma,0.745,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Comana mjobergi,Comana mjoebergi,0.8384,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Comana mjobergi,Susica mjobergi,0.7869,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Comana monomorpha,Natada monomorpha,0.7789,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Comana resplendens,Susica resplendens,0.7581,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Comana rosea,Anthela rosea,0.7435,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Comana testacea,Mecytha testacea,0.668,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Leucophobetron argentiflua,Altha rufipuncta,0.3868,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Leucophobetron argentiflua,Euproctis argentiflua,0.7685,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Leucophobetron argyrorrhaea,Euproctis argyrorrhaea,0.7434,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Leucophobetron punctata,Euclea punctata,0.7331,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Achrocerides theorini,Lasiocampa theorini,0.6932,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aphendala cana,Parasa cana,0.673,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aphendala cana,Thosea barikoti,0.5369,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aphendala cana,Thosea cana,0.5822,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aphendala conicosma,Thosea conicosma,0.6532,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aphendala ferreogrisea,Tetraphleba ferreogrisea,0.6633,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aphendala ferreogrisea,Thosea ferreogrisea,0.6463,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aphendala imitabilis,Thosea imitabilis,0.6813,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aphendala recta,Thosea recta,0.639,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aphendala unicolor,Aphendala mechiensis,0.7044,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aphendala unicolor,Aphendala transversata,0.6781,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aphendala unicolor,Aphendala tripartita,0.7477,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aphendala unicolor,Macroplectra unicolor,0.6329,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aphendala unicolor,Parasa unicolor,0.6842,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aphendala unicolor,Thosea discipunctata,0.3922,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aphendala unicolor,Thosea phaeobasis,0.4071,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aphendala unicolor,Thosea transversata,0.3438,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Aphendala unicolor,Thosea tripartita,0.4724,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Hindothosea cervina,Thosea cervina,0.5801,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Hindothosea cervina,Thosea duplexa,0.2989,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Neomocena convergens,Omocena convergens,0.6523,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Birthamula chara,Contheyla chara,0.6532,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Birthamula rufa,Thosea grandis,0.3788,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Hadraphe aprica,Hadraphe callima,0.7703,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Hadraphe aprica,Scirrhoma callima,0.482,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Hadraphe ethiopica,Scirrhoma ethiopica,0.6996,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Pretas furcillata,Aphendala furcillata,0.6784,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Pretas separata,Thosea separata,0.7113,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Thronia badia,Parasa badia,0.6404,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Thronia dilucida,Parasa dilucida,0.6736,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Thronia xizangensis,Parasa xizangensis,0.7074,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Thronia xueshana,Latoia xueshana,0.7035,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Thronia xueshana,Parasa xueshana,0.6639,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Eloasa acrata,Parasa acrata,0.7207,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Eloasa atmodes,Parasa atmodes,0.7596,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Eloasa atmodes,Parasa loxoleuca,0.4044,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Eloasa bombycoides,Doratiophora amphibrota,0.5316,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Eloasa bombycoides,Lethocephala bombycoides,0.7176,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Eloasa bombycoides,Parasa rutila,0.4329,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Eloasa bombycoides,Thosea erecta,0.394,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Eloasa brevipennis,Parasa brevipennis,0.8098,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Eloasa calida,Doratifera congrua,0.4418,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Eloasa calida,Lethocephala eremospila,0.4685,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Eloasa callidesma,Thosea callidesma,0.7106,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Eloasa infrequens,Apoda infrequens,0.7601,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Eloasa infrequens,Parasa entima,0.4256,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Eloasa liosarca,Anaxidea integer,0.3382,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Eloasa liosarca,Eloasa liasarca,0.8376,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Eloasa liosarca,Thosea liosarca,0.6893,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Eloasa luxa,Thosea luxa,0.6686,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Eloasa perixera,Doratifera perixera,0.6719,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Eloasa sphenosema,Doratifera sphenosema,0.7172,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Eloasa symphonistis,Parasa symphonistis,0.7854,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Susica pannosa,Hyphorma pannosa,0.7117,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Susica sinensis,Susica formosana,0.8333,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Susica sinensis,Susica fusca,0.7711,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Susica sinensis,Susica fusca,0.7711,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Susica sinensis,Tadema sinensis,0.678,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Eucalliathla candidella,Oecophora candidella,0.7791,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Argyresthia pruniella,Argyresthia ephippella,0.7247,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Argyresthia pruniella,Oecophora pruniella,0.7068,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Argyresthia notoleuca,Zelleria notoleuca,0.709,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Argyresthia curvella,Argyresthia arcella,0.8425,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Argyresthia curvella,Argyresthia denudatella,0.774,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Argyresthia curvella,Argyresthia nitidella,0.774,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Argyresthia curvella,Argyresthia ossea,0.7525,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Argyresthia curvella,Argyresthia purpurascentella,0.7395,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Argyresthia curvella,Tinea arcella,0.5281,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Argyresthia abdominalis,Argyresthia decimella,0.6483,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Argyresthia abdominalis,Argyresthia inauratella,0.6761,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Argyresthia triplicata,Argyresthia trifasciae,0.7797,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Argyresthia pygmaeella,Argyresthia rudolphella,0.7883,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Argyresthia pygmaeella,Argyresthia semifasciella,0.7194,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Argyresthia ivella,Argyresthia andereggiella,0.7998,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Argyresthia ivella,Argyresthia kuwayamella,0.7843,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Argyresthia ivella,Argyresthia quadriella,0.7772,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Argyresthia ivella,Oecophora andereggiella,0.5816,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Argyresthia chrysidella,Argyresthia walsinghamella,0.7382,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Argyresthia atlanticella,Argyresthia minusculella,0.7258,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Trachydora acrocyrta,Syntomactis acrocyrta,0.6933,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Trachydora acromianta,Syntomactis acromianta,0.6873,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Trachydora bacteriota,Balionebris bacteriota,0.7279,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Trachydora capnopa,Pogonias capnopa,0.7153,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Trachydora centromela,Trachydora holochorda,0.7549,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Trachydora fumea,Syntomactis fumea,0.6685,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Trachydora heliodora,Pogonias heliodora,0.7211,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Trachydora heliotricha,Pogonias heliotricha,0.7144,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Trachydora juengeri,Sindicola juengeri,0.6845,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Trachydora macrostola,Syntomactis macrostola,0.6976,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Trachydora plumigera,Anataractis plumigera,0.6897,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Trachydora porphyrescens,Pogonias porphyrescens,0.7395,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Trachydora pygaea,Syntomactis pygaea,0.6801,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Trachydora squamella,Sindicola squamella,0.7343,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Trachydora tephronota,Syntomactis tephronota,0.6811,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Zaratha pterodactylella,Zaratha niveiventris,0.6783,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Palaeomystella chalcopeda,Palaeomystis chalcopeda,0.9439,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Nanodacna logistica,Colonophora logistica,0.6232,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Nanodacna vinacea,Homaledra vinacea,0.6779,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Microcolona durata,Aganoptila durata,0.6652,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Microcolona phanarcha,Aganoptila phanarcha,0.7372,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Microcolona toropis,Elachista toropis,0.7216,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Ischnopsis enopias,Amblyxena enopias,0.7688,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Ischnopsis melanogma,Iriothyrsa melanogma,0.784,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Ischnopsis pilifera,Amblyxena pilifera,0.7514,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Agonoxena miniana,Haemolytis miniana,0.6678,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Stephensia abbreviatella,Scirtopoda myosotivora,0.4621,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Stephensia abbreviatella,Stephensia maxima,0.7435,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Stephensia abbreviatella,Stephensia myosotivora,0.7111,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Stephensia brunnichella,Microsetia stephensella,0.7044,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Stephensia brunnichella,Stephensia brunnichiella,0.9302,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Stephensia brunnichella,Tinea brunnichella,0.7941,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Stephensia calpella,Perittia bullatella,0.5904,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Stephensia cedronellae,Perittia bystropogonis,0.5573,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Stephensia cedronellae,Perittia cedronella,0.7685,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Stephensia cedronellae,Perittia lavandulae,0.5835,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Stephensia cedronellae,Stephensia cedronella,0.9865,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Stephensia cunilae,Stephensia cunilea,0.9354,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Stephensia integra,Kumia integra,0.6269,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Stephensia major,Antispila major,0.5604,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Stephensia unipunctella,Holstia unipunctella,0.7717,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Chrysoclista cambiella,Psacaphora cambiella,0.7266,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Chrysoclista flavicaput,Chrysoclista aurifrontella,0.7781,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Chrysoclista flavicaput,Chrysoclista flavicapitella,0.935,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Chrysoclista flavicaput,Roeslerstammia aurocapitella,0.5631,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Chrysoclista flavicaput,Roeslertammia aurocapitella,0.5636,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Chrysoclista flavicaput,Spuleria aurifrontella,0.5051,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Chrysoclista flavicaput,Spuleria aurocapitella,0.5892,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Chrysoclista flavicaput,Tinea aurifrontella,0.5291,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Chrysoclista flavicaput,Tinea aurifrontella,0.5291,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Chrysoclista lathamella,Chrysoclista bimaculella,0.8415,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Chrysoclista lathamella,Glyphipteryx bimaculella,0.6188,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Chrysoclista lathamella,Glyphipteryx lathamella,0.7748,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Chrysoclista linneela,Chrysoclista gemmatella,0.8395,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Chrysoclista linneela,Chrysoclista schaefferella,0.8422,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Chrysoclista linneela,Glyphipteryx linneella,0.734,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Metalobosia anitras,Metalobosia postcaerulescens,0.7351,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Oedebasis longipalpis,Oedebasis legrandi,0.6965,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Oedebasis longipalpis,Oedebasis malagasy,0.6799,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Oedebasis ovipennis,Oedebasis ovipennis,1.0,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Albarracina warionis,Albarracina autumnalis,0.8006,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Albarracina warionis,Albarracina banghaasi,0.7615,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Albarracina warionis,Albarracina deundulata,0.7859,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Albarracina warionis,Albarracina humilis,0.8335,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Albarracina warionis,Albarracina littoralis,0.8189,synonym,AI-Growth-Lab/PatentSBERTa,0.7
