species,oldSpeciesCanonicalName,similarity,prediction,model,threshold
Ennearthron palmi,Ennearthron filum,0.7769,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Ennearthron spenceri,Plesiocis spenceri,0.7165,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Xylographus corpulentus,Xylographus lemoulti,0.833,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Xylographus corpulentus,Xylographus richardi,0.7811,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Xylographus subsinuatus,Xylographus rufescens,0.7571,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Ooides denudatus,Ooidellus denudatus,0.8423,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Zherikhinia distylia,Nanophyes formosensis,0.4546,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Zherikhinia distylia,Zherikhinia formosensis,0.7821,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Pseudorobitis axeli,Temnalysis axeli,0.6439,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Pseudorobitis miwai,Nanophyes miwai,0.7186,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Nanomimus hemisphaericus,Nanophyes hemisphaericus,0.9159,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Kantohia taiwana,Shiva taiwanus,0.576,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Dieckmanniellus chevrieri,Dieckmanniellus helveticus,0.8076,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Dieckmanniellus gracilis,Dieckmaniellus gracilis,0.9168,synonym,AI-Growth-Lab/PatentSBERTa,0.7
Dieckmanniellus gracilis,Nanodes gracilis,0.6286,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
Chibizo formosensis,Nanophyes basilineatus,0.5265,not synonym,AI-Growth-Lab/PatentSBERTa,0.7
