species,oldSpeciesCanonicalName,similarity,prediction,model,threshold
Vipaka niveipennis,Narosa niveipennis,0.8804,synonym,allenai/scibert_scivocab_cased,0.7
Zinara ploetzi,Heterolepis ploetzi,0.8906,synonym,allenai/scibert_scivocab_cased,0.7
Magos xanthopus,Bietia xanthopus,0.8897,synonym,allenai/scibert_scivocab_cased,0.7
Anilina nubilata,Paryphanta nubilata,0.9229,synonym,allenai/scibert_scivocab_cased,0.7
Anilina personata,Paryphanta personata,0.8885,synonym,allenai/scibert_scivocab_cased,0.7
Anilina plebeia,Paryphanta plebeia,0.9126,synonym,allenai/scibert_scivocab_cased,0.7
Anilina tessmanni,Paryphanta tessmanni,0.9079,synonym,allenai/scibert_scivocab_cased,0.7
Mambara andamanensis,Hypoblechra andamanensis,0.8654,synonym,allenai/scibert_scivocab_cased,0.7
Mambara delocrossa,Birthama delocrossa,0.9031,synonym,allenai/scibert_scivocab_cased,0.7
Mambara haplopis,Birthama haplopis,0.909,synonym,allenai/scibert_scivocab_cased,0.7
Mambara minimalis,Setora minimalis,0.765,synonym,allenai/scibert_scivocab_cased,0.7
Chalcocelis albiguttatus,Altha pulchrimacula,0.7502,synonym,allenai/scibert_scivocab_cased,0.7
Chalcocelis albiguttatus,Doratifera hemistaura,0.8049,synonym,allenai/scibert_scivocab_cased,0.7
Chalcocelis albiguttatus,Doratifera nephrochrysa,0.7922,synonym,allenai/scibert_scivocab_cased,0.7
Chalcocelis albiguttatus,Limacodes albiguttatus,0.9279,synonym,allenai/scibert_scivocab_cased,0.7
Chalcocelis albiguttatus,Miresa fumifera,0.7761,synonym,allenai/scibert_scivocab_cased,0.7
Chalcocelis albiguttatus,Miresa nigriplaga,0.7779,synonym,allenai/scibert_scivocab_cased,0.7
Chalcocelis albiguttatus,Miresa sanguineomaculata,0.6826,not synonym,allenai/scibert_scivocab_cased,0.7
Chalcocelis castanica,Chalcoscelis castanica,0.9854,synonym,allenai/scibert_scivocab_cased,0.7
Chrysopolomides nivea,Chrysopoloma nivea,0.8665,synonym,allenai/scibert_scivocab_cased,0.7
Soteira altilis,Parasa altilis,0.8389,synonym,allenai/scibert_scivocab_cased,0.7
Soteira grandis,Parasa grandis,0.8471,synonym,allenai/scibert_scivocab_cased,0.7
Soteira ostia,Latoia pseudostia,0.7857,synonym,allenai/scibert_scivocab_cased,0.7
Soteira ostia,Parasa ostia,0.8135,synonym,allenai/scibert_scivocab_cased,0.7
Soteira prasina,Parasa prasina,0.8791,synonym,allenai/scibert_scivocab_cased,0.7
Soteira shaanxiensis,Latoia shaanxiensis,0.8939,synonym,allenai/scibert_scivocab_cased,0.7
Soteira shaanxiensis,Parasa shaanxiensis,0.9102,synonym,allenai/scibert_scivocab_cased,0.7
Soteira vadimi,Parasa vadimi,0.8732,synonym,allenai/scibert_scivocab_cased,0.7
Quasinarosa fulgens,Microcampa fulgens,0.8804,synonym,allenai/scibert_scivocab_cased,0.7
Quasinarosa fulgens,Narosa kanshireana,0.6836,not synonym,allenai/scibert_scivocab_cased,0.7
Quasinarosa fulgens,Narosa pseudochracea,0.8555,synonym,allenai/scibert_scivocab_cased,0.7
Quasinarosa fulgens,Narosa tamsi,0.5749,not synonym,allenai/scibert_scivocab_cased,0.7
Circeida argentifascia,Latoia argentifascia,0.932,synonym,allenai/scibert_scivocab_cased,0.7
Circeida argentifascia,Parasa argentifascia,0.9064,synonym,allenai/scibert_scivocab_cased,0.7
Circeida eupuncta,Latoia eupuncta,0.9258,synonym,allenai/scibert_scivocab_cased,0.7
Circeida eupuncta,Parasa eupuncta,0.9027,synonym,allenai/scibert_scivocab_cased,0.7
Circeida liangdiana,Latoia liangdiana,0.9234,synonym,allenai/scibert_scivocab_cased,0.7
Circeida liangdiana,Parasa liangdiana,0.9246,synonym,allenai/scibert_scivocab_cased,0.7
Circeida mutifascia,Latoia mutifascia,0.9302,synonym,allenai/scibert_scivocab_cased,0.7
Circeida mutifascia,Parasa mutifascia,0.9216,synonym,allenai/scibert_scivocab_cased,0.7
Circeida parapuncta,Latoia parapuncta,0.9134,synonym,allenai/scibert_scivocab_cased,0.7
Circeida parapuncta,Parasa parapuncta,0.8954,synonym,allenai/scibert_scivocab_cased,0.7
Avatara interrupta,Thosea interrupta,0.9182,synonym,allenai/scibert_scivocab_cased,0.7
Avatara lineofusca,Iragoides lineofusca,0.8426,synonym,allenai/scibert_scivocab_cased,0.7
Avatara plethoneura,Thosea plethoneura,0.9117,synonym,allenai/scibert_scivocab_cased,0.7
Avatara pseudocana,Aphendala pseudocana,0.7734,synonym,allenai/scibert_scivocab_cased,0.7
Caissa fasciatum,Ceratonema fasciatum,0.9042,synonym,allenai/scibert_scivocab_cased,0.7
Aergina fumosa,Parasa fumosa,0.8799,synonym,allenai/scibert_scivocab_cased,0.7
Aergina gentilis,Latoia gentilis,0.9141,synonym,allenai/scibert_scivocab_cased,0.7
Aergina gentilis,Parasa gentilis,0.9216,synonym,allenai/scibert_scivocab_cased,0.7
Aergina hilaris,Limacodes hilaris,0.8608,synonym,allenai/scibert_scivocab_cased,0.7
Aergina hilaris,Parasa hockingii,0.7401,synonym,allenai/scibert_scivocab_cased,0.7
Aergina laeta,Aergina retracta,0.7643,synonym,allenai/scibert_scivocab_cased,0.7
Aergina laeta,Parasa laeta,0.923,synonym,allenai/scibert_scivocab_cased,0.7
Aergina laeta,Parasa retracta,0.7128,synonym,allenai/scibert_scivocab_cased,0.7
Aergina liharis,Parasa liharis,0.8743,synonym,allenai/scibert_scivocab_cased,0.7
Aergina mirza,Parasa mirza,0.9202,synonym,allenai/scibert_scivocab_cased,0.7
Aergina paeera,Parasa paeera,0.8963,synonym,allenai/scibert_scivocab_cased,0.7
Aergina solovyevi,Parasa solovyevi,0.9568,synonym,allenai/scibert_scivocab_cased,0.7
Scopelodes minax,Bethura minax,0.7975,synonym,allenai/scibert_scivocab_cased,0.7
Scopelodes unicolor,Dalcera palpigera,0.6748,not synonym,allenai/scibert_scivocab_cased,0.7
Scopelodes unicolor,Nyssia micacea,0.8441,synonym,allenai/scibert_scivocab_cased,0.7
Scopelodes unicolor,Scopelodes lutea,0.9037,synonym,allenai/scibert_scivocab_cased,0.7
Scopelodes unicolor,Scopelodes palpalis,0.8371,synonym,allenai/scibert_scivocab_cased,0.7
Scopelodes vulpina,Scopelodes tantula,0.9107,synonym,allenai/scibert_scivocab_cased,0.7
Nephelimorpha argentilinea,Parasa argentilinea,0.8425,synonym,allenai/scibert_scivocab_cased,0.7
Nephelimorpha argentilinea,Parasa elegantula,0.7187,synonym,allenai/scibert_scivocab_cased,0.7
Omocenops micacea,Anzabe micacea,0.8782,synonym,allenai/scibert_scivocab_cased,0.7
Comana albibasis,Comana albiplaga,0.8976,synonym,allenai/scibert_scivocab_cased,0.7
Comana albibasis,Miresa albibasis,0.9161,synonym,allenai/scibert_scivocab_cased,0.7
Comana albibasis,Miresa humeralis,0.8281,synonym,allenai/scibert_scivocab_cased,0.7
Comana corones,Bombyx corones,0.7141,synonym,allenai/scibert_scivocab_cased,0.7
Comana corones,Susica miltocosma,0.6847,not synonym,allenai/scibert_scivocab_cased,0.7
Comana cosmocalla,Comana casmocalla,0.902,synonym,allenai/scibert_scivocab_cased,0.7
Comana cosmocalla,Susica cosmocalla,0.8936,synonym,allenai/scibert_scivocab_cased,0.7
Comana cosmocalla,Susica dochmosema,0.8109,synonym,allenai/scibert_scivocab_cased,0.7
Comana euryparoa,Susica euryparoa,0.9078,synonym,allenai/scibert_scivocab_cased,0.7
Comana idiomorpha,Susica idiomorpha,0.8545,synonym,allenai/scibert_scivocab_cased,0.7
Comana miltochyta,Susica miltochyta,0.8935,synonym,allenai/scibert_scivocab_cased,0.7
Comana miltogramma,Darala rosea,0.737,synonym,allenai/scibert_scivocab_cased,0.7
Comana miltogramma,Hildala miniacea,0.6838,not synonym,allenai/scibert_scivocab_cased,0.7
Comana miltogramma,Momopola miltogramma,0.9216,synonym,allenai/scibert_scivocab_cased,0.7
Comana mjobergi,Comana mjoebergi,0.9449,synonym,allenai/scibert_scivocab_cased,0.7
Comana mjobergi,Susica mjobergi,0.909,synonym,allenai/scibert_scivocab_cased,0.7
Comana monomorpha,Natada monomorpha,0.8918,synonym,allenai/scibert_scivocab_cased,0.7
Comana resplendens,Susica resplendens,0.8881,synonym,allenai/scibert_scivocab_cased,0.7
Comana rosea,Anthela rosea,0.8958,synonym,allenai/scibert_scivocab_cased,0.7
Comana testacea,Mecytha testacea,0.8642,synonym,allenai/scibert_scivocab_cased,0.7
Leucophobetron argentiflua,Altha rufipuncta,0.7489,synonym,allenai/scibert_scivocab_cased,0.7
Leucophobetron argentiflua,Euproctis argentiflua,0.9055,synonym,allenai/scibert_scivocab_cased,0.7
Leucophobetron argyrorrhaea,Euproctis argyrorrhaea,0.9006,synonym,allenai/scibert_scivocab_cased,0.7
Leucophobetron punctata,Euclea punctata,0.9018,synonym,allenai/scibert_scivocab_cased,0.7
Achrocerides theorini,Lasiocampa theorini,0.6798,not synonym,allenai/scibert_scivocab_cased,0.7
Aphendala cana,Parasa cana,0.7149,synonym,allenai/scibert_scivocab_cased,0.7
Aphendala cana,Thosea barikoti,0.6963,not synonym,allenai/scibert_scivocab_cased,0.7
Aphendala cana,Thosea cana,0.6578,not synonym,allenai/scibert_scivocab_cased,0.7
Aphendala conicosma,Thosea conicosma,0.8404,synonym,allenai/scibert_scivocab_cased,0.7
Aphendala ferreogrisea,Tetraphleba ferreogrisea,0.9038,synonym,allenai/scibert_scivocab_cased,0.7
Aphendala ferreogrisea,Thosea ferreogrisea,0.8592,synonym,allenai/scibert_scivocab_cased,0.7
Aphendala imitabilis,Thosea imitabilis,0.6936,not synonym,allenai/scibert_scivocab_cased,0.7
Aphendala recta,Thosea recta,0.6813,not synonym,allenai/scibert_scivocab_cased,0.7
Aphendala unicolor,Aphendala mechiensis,0.9389,synonym,allenai/scibert_scivocab_cased,0.7
Aphendala unicolor,Aphendala transversata,0.9461,synonym,allenai/scibert_scivocab_cased,0.7
Aphendala unicolor,Aphendala tripartita,0.9421,synonym,allenai/scibert_scivocab_cased,0.7
Aphendala unicolor,Macroplectra unicolor,0.8514,synonym,allenai/scibert_scivocab_cased,0.7
Aphendala unicolor,Parasa unicolor,0.8215,synonym,allenai/scibert_scivocab_cased,0.7
Aphendala unicolor,Thosea discipunctata,0.8615,synonym,allenai/scibert_scivocab_cased,0.7
Aphendala unicolor,Thosea phaeobasis,0.7849,synonym,allenai/scibert_scivocab_cased,0.7
Aphendala unicolor,Thosea transversata,0.6091,not synonym,allenai/scibert_scivocab_cased,0.7
Aphendala unicolor,Thosea tripartita,0.651,not synonym,allenai/scibert_scivocab_cased,0.7
Hindothosea cervina,Thosea cervina,0.8292,synonym,allenai/scibert_scivocab_cased,0.7
Hindothosea cervina,Thosea duplexa,0.6987,not synonym,allenai/scibert_scivocab_cased,0.7
Neomocena convergens,Omocena convergens,0.8707,synonym,allenai/scibert_scivocab_cased,0.7
Birthamula chara,Contheyla chara,0.8551,synonym,allenai/scibert_scivocab_cased,0.7
Birthamula rufa,Thosea grandis,0.6426,not synonym,allenai/scibert_scivocab_cased,0.7
Hadraphe aprica,Hadraphe callima,0.8282,synonym,allenai/scibert_scivocab_cased,0.7
Hadraphe aprica,Scirrhoma callima,0.7547,synonym,allenai/scibert_scivocab_cased,0.7
Hadraphe ethiopica,Scirrhoma ethiopica,0.8098,synonym,allenai/scibert_scivocab_cased,0.7
Pretas furcillata,Aphendala furcillata,0.6314,not synonym,allenai/scibert_scivocab_cased,0.7
Pretas separata,Thosea separata,0.9102,synonym,allenai/scibert_scivocab_cased,0.7
Thronia badia,Parasa badia,0.8886,synonym,allenai/scibert_scivocab_cased,0.7
Thronia dilucida,Parasa dilucida,0.8775,synonym,allenai/scibert_scivocab_cased,0.7
Thronia xizangensis,Parasa xizangensis,0.8234,synonym,allenai/scibert_scivocab_cased,0.7
Thronia xueshana,Latoia xueshana,0.897,synonym,allenai/scibert_scivocab_cased,0.7
Thronia xueshana,Parasa xueshana,0.9083,synonym,allenai/scibert_scivocab_cased,0.7
Eloasa acrata,Parasa acrata,0.8454,synonym,allenai/scibert_scivocab_cased,0.7
Eloasa atmodes,Parasa atmodes,0.8842,synonym,allenai/scibert_scivocab_cased,0.7
Eloasa atmodes,Parasa loxoleuca,0.7172,synonym,allenai/scibert_scivocab_cased,0.7
Eloasa bombycoides,Doratiophora amphibrota,0.8325,synonym,allenai/scibert_scivocab_cased,0.7
Eloasa bombycoides,Lethocephala bombycoides,0.901,synonym,allenai/scibert_scivocab_cased,0.7
Eloasa bombycoides,Parasa rutila,0.8016,synonym,allenai/scibert_scivocab_cased,0.7
Eloasa bombycoides,Thosea erecta,0.8062,synonym,allenai/scibert_scivocab_cased,0.7
Eloasa brevipennis,Parasa brevipennis,0.8876,synonym,allenai/scibert_scivocab_cased,0.7
Eloasa calida,Doratifera congrua,0.6586,not synonym,allenai/scibert_scivocab_cased,0.7
Eloasa calida,Lethocephala eremospila,0.6378,not synonym,allenai/scibert_scivocab_cased,0.7
Eloasa callidesma,Thosea callidesma,0.8822,synonym,allenai/scibert_scivocab_cased,0.7
Eloasa infrequens,Apoda infrequens,0.9255,synonym,allenai/scibert_scivocab_cased,0.7
Eloasa infrequens,Parasa entima,0.7698,synonym,allenai/scibert_scivocab_cased,0.7
Eloasa liosarca,Anaxidea integer,0.7682,synonym,allenai/scibert_scivocab_cased,0.7
Eloasa liosarca,Eloasa liasarca,0.9647,synonym,allenai/scibert_scivocab_cased,0.7
Eloasa liosarca,Thosea liosarca,0.901,synonym,allenai/scibert_scivocab_cased,0.7
Eloasa luxa,Thosea luxa,0.8295,synonym,allenai/scibert_scivocab_cased,0.7
Eloasa perixera,Doratifera perixera,0.8631,synonym,allenai/scibert_scivocab_cased,0.7
Eloasa sphenosema,Doratifera sphenosema,0.7702,synonym,allenai/scibert_scivocab_cased,0.7
Eloasa symphonistis,Parasa symphonistis,0.9035,synonym,allenai/scibert_scivocab_cased,0.7
Susica pannosa,Hyphorma pannosa,0.7571,synonym,allenai/scibert_scivocab_cased,0.7
Susica sinensis,Susica formosana,0.7345,synonym,allenai/scibert_scivocab_cased,0.7
Susica sinensis,Susica fusca,0.8043,synonym,allenai/scibert_scivocab_cased,0.7
Susica sinensis,Susica fusca,0.8043,synonym,allenai/scibert_scivocab_cased,0.7
Susica sinensis,Tadema sinensis,0.8817,synonym,allenai/scibert_scivocab_cased,0.7
Eucalliathla candidella,Oecophora candidella,0.8416,synonym,allenai/scibert_scivocab_cased,0.7
Argyresthia pruniella,Argyresthia ephippella,0.9177,synonym,allenai/scibert_scivocab_cased,0.7
Argyresthia pruniella,Oecophora pruniella,0.8959,synonym,allenai/scibert_scivocab_cased,0.7
Argyresthia notoleuca,Zelleria notoleuca,0.8872,synonym,allenai/scibert_scivocab_cased,0.7
Argyresthia curvella,Argyresthia arcella,0.9384,synonym,allenai/scibert_scivocab_cased,0.7
Argyresthia curvella,Argyresthia denudatella,0.9093,synonym,allenai/scibert_scivocab_cased,0.7
Argyresthia curvella,Argyresthia nitidella,0.9237,synonym,allenai/scibert_scivocab_cased,0.7
Argyresthia curvella,Argyresthia ossea,0.8782,synonym,allenai/scibert_scivocab_cased,0.7
Argyresthia curvella,Argyresthia purpurascentella,0.7352,synonym,allenai/scibert_scivocab_cased,0.7
Argyresthia curvella,Tinea arcella,0.812,synonym,allenai/scibert_scivocab_cased,0.7
Argyresthia abdominalis,Argyresthia decimella,0.75,synonym,allenai/scibert_scivocab_cased,0.7
Argyresthia abdominalis,Argyresthia inauratella,0.7711,synonym,allenai/scibert_scivocab_cased,0.7
Argyresthia triplicata,Argyresthia trifasciae,0.9228,synonym,allenai/scibert_scivocab_cased,0.7
Argyresthia pygmaeella,Argyresthia rudolphella,0.9118,synonym,allenai/scibert_scivocab_cased,0.7
Argyresthia pygmaeella,Argyresthia semifasciella,0.901,synonym,allenai/scibert_scivocab_cased,0.7
Argyresthia ivella,Argyresthia andereggiella,0.9121,synonym,allenai/scibert_scivocab_cased,0.7
Argyresthia ivella,Argyresthia kuwayamella,0.8109,synonym,allenai/scibert_scivocab_cased,0.7
Argyresthia ivella,Argyresthia quadriella,0.9333,synonym,allenai/scibert_scivocab_cased,0.7
Argyresthia ivella,Oecophora andereggiella,0.7995,synonym,allenai/scibert_scivocab_cased,0.7
Argyresthia chrysidella,Argyresthia walsinghamella,0.9102,synonym,allenai/scibert_scivocab_cased,0.7
Argyresthia atlanticella,Argyresthia minusculella,0.9174,synonym,allenai/scibert_scivocab_cased,0.7
Trachydora acrocyrta,Syntomactis acrocyrta,0.9018,synonym,allenai/scibert_scivocab_cased,0.7
Trachydora acromianta,Syntomactis acromianta,0.9137,synonym,allenai/scibert_scivocab_cased,0.7
Trachydora bacteriota,Balionebris bacteriota,0.8955,synonym,allenai/scibert_scivocab_cased,0.7
Trachydora capnopa,Pogonias capnopa,0.8208,synonym,allenai/scibert_scivocab_cased,0.7
Trachydora centromela,Trachydora holochorda,0.7753,synonym,allenai/scibert_scivocab_cased,0.7
Trachydora fumea,Syntomactis fumea,0.8555,synonym,allenai/scibert_scivocab_cased,0.7
Trachydora heliodora,Pogonias heliodora,0.8971,synonym,allenai/scibert_scivocab_cased,0.7
Trachydora heliotricha,Pogonias heliotricha,0.928,synonym,allenai/scibert_scivocab_cased,0.7
Trachydora juengeri,Sindicola juengeri,0.8921,synonym,allenai/scibert_scivocab_cased,0.7
Trachydora macrostola,Syntomactis macrostola,0.9217,synonym,allenai/scibert_scivocab_cased,0.7
Trachydora plumigera,Anataractis plumigera,0.9253,synonym,allenai/scibert_scivocab_cased,0.7
Trachydora porphyrescens,Pogonias porphyrescens,0.9432,synonym,allenai/scibert_scivocab_cased,0.7
Trachydora pygaea,Syntomactis pygaea,0.765,synonym,allenai/scibert_scivocab_cased,0.7
Trachydora squamella,Sindicola squamella,0.9132,synonym,allenai/scibert_scivocab_cased,0.7
Trachydora tephronota,Syntomactis tephronota,0.8918,synonym,allenai/scibert_scivocab_cased,0.7
Zaratha pterodactylella,Zaratha niveiventris,0.6415,not synonym,allenai/scibert_scivocab_cased,0.7
Palaeomystella chalcopeda,Palaeomystis chalcopeda,0.962,synonym,allenai/scibert_scivocab_cased,0.7
Nanodacna logistica,Colonophora logistica,0.6683,not synonym,allenai/scibert_scivocab_cased,0.7
Nanodacna vinacea,Homaledra vinacea,0.8824,synonym,allenai/scibert_scivocab_cased,0.7
Microcolona durata,Aganoptila durata,0.8725,synonym,allenai/scibert_scivocab_cased,0.7
Microcolona phanarcha,Aganoptila phanarcha,0.8474,synonym,allenai/scibert_scivocab_cased,0.7
Microcolona toropis,Elachista toropis,0.8804,synonym,allenai/scibert_scivocab_cased,0.7
Ischnopsis enopias,Amblyxena enopias,0.8978,synonym,allenai/scibert_scivocab_cased,0.7
Ischnopsis melanogma,Iriothyrsa melanogma,0.9137,synonym,allenai/scibert_scivocab_cased,0.7
Ischnopsis pilifera,Amblyxena pilifera,0.9087,synonym,allenai/scibert_scivocab_cased,0.7
Agonoxena miniana,Haemolytis miniana,0.8091,synonym,allenai/scibert_scivocab_cased,0.7
Stephensia abbreviatella,Scirtopoda myosotivora,0.8091,synonym,allenai/scibert_scivocab_cased,0.7
Stephensia abbreviatella,Stephensia maxima,0.8598,synonym,allenai/scibert_scivocab_cased,0.7
Stephensia abbreviatella,Stephensia myosotivora,0.8176,synonym,allenai/scibert_scivocab_cased,0.7
Stephensia brunnichella,Microsetia stephensella,0.8089,synonym,allenai/scibert_scivocab_cased,0.7
Stephensia brunnichella,Stephensia brunnichiella,0.9211,synonym,allenai/scibert_scivocab_cased,0.7
Stephensia brunnichella,Tinea brunnichella,0.9287,synonym,allenai/scibert_scivocab_cased,0.7
Stephensia calpella,Perittia bullatella,0.8136,synonym,allenai/scibert_scivocab_cased,0.7
Stephensia cedronellae,Perittia bystropogonis,0.7701,synonym,allenai/scibert_scivocab_cased,0.7
Stephensia cedronellae,Perittia cedronella,0.8164,synonym,allenai/scibert_scivocab_cased,0.7
Stephensia cedronellae,Perittia lavandulae,0.6847,not synonym,allenai/scibert_scivocab_cased,0.7
Stephensia cedronellae,Stephensia cedronella,0.93,synonym,allenai/scibert_scivocab_cased,0.7
Stephensia cunilae,Stephensia cunilea,0.9621,synonym,allenai/scibert_scivocab_cased,0.7
Stephensia integra,Kumia integra,0.8318,synonym,allenai/scibert_scivocab_cased,0.7
Stephensia major,Antispila major,0.8106,synonym,allenai/scibert_scivocab_cased,0.7
Stephensia unipunctella,Holstia unipunctella,0.882,synonym,allenai/scibert_scivocab_cased,0.7
Chrysoclista cambiella,Psacaphora cambiella,0.8952,synonym,allenai/scibert_scivocab_cased,0.7
Chrysoclista flavicaput,Chrysoclista aurifrontella,0.8798,synonym,allenai/scibert_scivocab_cased,0.7
Chrysoclista flavicaput,Chrysoclista flavicapitella,0.9105,synonym,allenai/scibert_scivocab_cased,0.7
Chrysoclista flavicaput,Roeslerstammia aurocapitella,0.7339,synonym,allenai/scibert_scivocab_cased,0.7
Chrysoclista flavicaput,Roeslertammia aurocapitella,0.7228,synonym,allenai/scibert_scivocab_cased,0.7
Chrysoclista flavicaput,Spuleria aurifrontella,0.7994,synonym,allenai/scibert_scivocab_cased,0.7
Chrysoclista flavicaput,Spuleria aurocapitella,0.7782,synonym,allenai/scibert_scivocab_cased,0.7
Chrysoclista flavicaput,Tinea aurifrontella,0.7921,synonym,allenai/scibert_scivocab_cased,0.7
Chrysoclista flavicaput,Tinea aurifrontella,0.7921,synonym,allenai/scibert_scivocab_cased,0.7
Chrysoclista lathamella,Chrysoclista bimaculella,0.9004,synonym,allenai/scibert_scivocab_cased,0.7
Chrysoclista lathamella,Glyphipteryx bimaculella,0.815,synonym,allenai/scibert_scivocab_cased,0.7
Chrysoclista lathamella,Glyphipteryx lathamella,0.8764,synonym,allenai/scibert_scivocab_cased,0.7
Chrysoclista linneela,Chrysoclista gemmatella,0.8946,synonym,allenai/scibert_scivocab_cased,0.7
Chrysoclista linneela,Chrysoclista schaefferella,0.8881,synonym,allenai/scibert_scivocab_cased,0.7
Chrysoclista linneela,Glyphipteryx linneella,0.8754,synonym,allenai/scibert_scivocab_cased,0.7
Metalobosia anitras,Metalobosia postcaerulescens,0.6773,not synonym,allenai/scibert_scivocab_cased,0.7
Oedebasis longipalpis,Oedebasis legrandi,0.8141,synonym,allenai/scibert_scivocab_cased,0.7
Oedebasis longipalpis,Oedebasis malagasy,0.8081,synonym,allenai/scibert_scivocab_cased,0.7
Oedebasis ovipennis,Oedebasis ovipennis,1.0,synonym,allenai/scibert_scivocab_cased,0.7
Albarracina warionis,Albarracina autumnalis,0.8581,synonym,allenai/scibert_scivocab_cased,0.7
Albarracina warionis,Albarracina banghaasi,0.8184,synonym,allenai/scibert_scivocab_cased,0.7
Albarracina warionis,Albarracina deundulata,0.7777,synonym,allenai/scibert_scivocab_cased,0.7
Albarracina warionis,Albarracina humilis,0.9139,synonym,allenai/scibert_scivocab_cased,0.7
Albarracina warionis,Albarracina littoralis,0.8515,synonym,allenai/scibert_scivocab_cased,0.7
Albarracina warionis,Albarracina schindlerae,0.8556,synonym,allenai/scibert_scivocab_cased,0.7
Albarracina warionis,Albarracina syriaca,0.9093,synonym,allenai/scibert_scivocab_cased,0.7
Albarracina warionis,Albarracina syrticola,0.9004,synonym,allenai/scibert_scivocab_cased,0.7
Albarracina warionis,Albarracina thoracica,0.8867,synonym,allenai/scibert_scivocab_cased,0.7
Hypertrocta brunnea,Hypertrocta selenotypa,0.7589,synonym,allenai/scibert_scivocab_cased,0.7
Hypertrocta posticalis,Hypertrocta marmorata,0.8212,synonym,allenai/scibert_scivocab_cased,0.7
Hypertrocta posticalis,Moscha posticalis,0.7822,synonym,allenai/scibert_scivocab_cased,0.7
Olisbus gainsfordi,Eilema gainsfordi,0.8995,synonym,allenai/scibert_scivocab_cased,0.7
Macrocneme adonis,Macrocneme chiriquicola,0.8752,synonym,allenai/scibert_scivocab_cased,0.7
Macrocneme chrysitis,Macrocneme affinis,0.868,synonym,allenai/scibert_scivocab_cased,0.7
Macrocneme chrysitis,Macrocneme deceptans,0.8668,synonym,allenai/scibert_scivocab_cased,0.7
Macrocneme chrysitis,Macrocneme iole,0.7834,synonym,allenai/scibert_scivocab_cased,0.7
Macrocneme lades,Macrocneme chionopus,0.7723,synonym,allenai/scibert_scivocab_cased,0.7
Macrocneme lades,Macrocneme chionopus,0.7723,synonym,allenai/scibert_scivocab_cased,0.7
Macrocneme lades,Macrocneme ferrea,0.8401,synonym,allenai/scibert_scivocab_cased,0.7
Macrocneme lades,Macrocneme naja,0.8421,synonym,allenai/scibert_scivocab_cased,0.7
Macrocneme verdivittata,Macrocneme fenestrata,0.8437,synonym,allenai/scibert_scivocab_cased,0.7
Calonotos dorata,Calonotos chryseis,0.8439,synonym,allenai/scibert_scivocab_cased,0.7
Calonotos helymus,Calonotos aterrima,0.8212,synonym,allenai/scibert_scivocab_cased,0.7
Calonotos helymus,Glaucopis aterrima,0.8085,synonym,allenai/scibert_scivocab_cased,0.7
Calonotos tiburtus,Calonotos trinitatis,0.9149,synonym,allenai/scibert_scivocab_cased,0.7
Calonotos triplaga,Calonotos tripunctatus,0.838,synonym,allenai/scibert_scivocab_cased,0.7
Cyligramma amblyops,Cyligramma rhodesiana,0.8436,synonym,allenai/scibert_scivocab_cased,0.7
Cyligramma disturbens,Cyligramma concors,0.8698,synonym,allenai/scibert_scivocab_cased,0.7
Cyligramma disturbens,Cyligramma consiliatrix,0.8127,synonym,allenai/scibert_scivocab_cased,0.7
Cyligramma disturbens,Cyligramma conturbans,0.8556,synonym,allenai/scibert_scivocab_cased,0.7
Cyligramma disturbens,Cyligramma raboudou,0.7924,synonym,allenai/scibert_scivocab_cased,0.7
Cyligramma fluctuosa,Cyligramma obscurior,0.8694,synonym,allenai/scibert_scivocab_cased,0.7
Cyligramma fluctuosa,Cyligramma rudilinea,0.8347,synonym,allenai/scibert_scivocab_cased,0.7
Cyligramma joa,Cyligramma postreducta,0.8069,synonym,allenai/scibert_scivocab_cased,0.7
Cyligramma latona,Cyligramma troglodyta,0.8515,synonym,allenai/scibert_scivocab_cased,0.7
Cyligramma limacina,Cyligramma acutior,0.8576,synonym,allenai/scibert_scivocab_cased,0.7
Cyligramma limacina,Cyligramma argillosa,0.8833,synonym,allenai/scibert_scivocab_cased,0.7
Cyligramma limacina,Cyligramma bisignata,0.9074,synonym,allenai/scibert_scivocab_cased,0.7
Cyligramma limacina,Cyligramma importuna,0.8439,synonym,allenai/scibert_scivocab_cased,0.7
Cyligramma limacina,Cyligramma intellecta,0.8796,synonym,allenai/scibert_scivocab_cased,0.7
Cyligramma limacina,Cyligramma limacinodes,0.9582,synonym,allenai/scibert_scivocab_cased,0.7
Cyligramma magus,Cyligramma buchholzi,0.8147,synonym,allenai/scibert_scivocab_cased,0.7
Cyligramma magus,Cyligramma goudotii,0.8442,synonym,allenai/scibert_scivocab_cased,0.7
Oglasa arcuata,Oglasa lunifera,0.8777,synonym,allenai/scibert_scivocab_cased,0.7
Oglasa auximena,Oglasa afflicta,0.8899,synonym,allenai/scibert_scivocab_cased,0.7
Oglasa hypenoides,Oglasa cosmiodes,0.8305,synonym,allenai/scibert_scivocab_cased,0.7
Oglasa hypenoides,Oglasa sambawana,0.7222,synonym,allenai/scibert_scivocab_cased,0.7
Oglasa lagusalis,Dorsippa notabilis,0.6447,not synonym,allenai/scibert_scivocab_cased,0.7
Oglasa plagiata,Oglasa plagiata,1.0,synonym,allenai/scibert_scivocab_cased,0.7
Oglasa separata,Oglasa maculata,0.76,synonym,allenai/scibert_scivocab_cased,0.7
