species,oldSpeciesCanonicalName,similarity,prediction,model,threshold
Narosopsis leucospila,Narosopsis vynia,0.8564,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Ctenolita auribasalis,Miresa auribasalis,0.6302,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Ctenolita auribasalis,Teinorhyncha auribasalis,0.7304,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Ctenolita epargyra,Ctenolita cerdo,0.736,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Ctenolita epargyra,Teinorhyncha cerdo,0.6414,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Ctenolita nobilior,Miresa nobilior,0.6608,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Ctenolita nobilior,Teinorhyncha nobilior,0.6372,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Ctenolita pyrosomoides,Miresa pyrosomoides,0.7667,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Ctenolita pyrosomoides,Teinorhyncha pyrosomoides,0.7941,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Comanula uniformis,Comanula bipunctata,0.5172,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Comanula uniformis,Hildala uniformis,0.6089,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Narosa argentipuncta,Narosa narcha,0.5891,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Narosa corusca,Narosa baibarana,0.6966,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Narosa corusca,Narosa ishidae,0.5912,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Narosa corusca,Narosa shinshana,0.6475,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Narosa corusca,Narosa takamukui,0.6136,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Narosa nigrisigna,Heterogenea formosana,0.2031,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Narosa nigrisigna,Narosa ochracea,0.7118,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Narosa nigrisigna,Narosa penicillata,0.6255,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Sansarea alenae,Euphlyctina alenae,0.4708,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Sansarea circulifera,Trichogyia circulifera,0.55,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Macroplectrina apicalis,Macroplectra apicalis,0.9356,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Macroplectrina semiaurantia,Macroplectra semiaurantia,0.931,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Brachiopsis vicina,Caffricola vicina,0.4729,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Vipaka niveipennis,Narosa niveipennis,0.7776,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Zinara ploetzi,Heterolepis ploetzi,0.3614,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Magos xanthopus,Bietia xanthopus,0.5299,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Anilina nubilata,Paryphanta nubilata,0.5535,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Anilina personata,Paryphanta personata,0.6982,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Anilina plebeia,Paryphanta plebeia,0.6353,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Anilina tessmanni,Paryphanta tessmanni,0.5986,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Mambara andamanensis,Hypoblechra andamanensis,0.6912,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Mambara delocrossa,Birthama delocrossa,0.6875,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Mambara haplopis,Birthama haplopis,0.5848,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Mambara minimalis,Setora minimalis,0.5925,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Chalcocelis albiguttatus,Altha pulchrimacula,0.2764,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Chalcocelis albiguttatus,Doratifera hemistaura,0.4517,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Chalcocelis albiguttatus,Doratifera nephrochrysa,0.4571,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Chalcocelis albiguttatus,Limacodes albiguttatus,0.5759,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Chalcocelis albiguttatus,Miresa fumifera,0.2,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Chalcocelis albiguttatus,Miresa nigriplaga,0.2067,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Chalcocelis albiguttatus,Miresa sanguineomaculata,0.4495,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Chalcocelis castanica,Chalcoscelis castanica,0.9113,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Chrysopolomides nivea,Chrysopoloma nivea,0.671,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Soteira altilis,Parasa altilis,0.6289,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Soteira grandis,Parasa grandis,0.6867,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Soteira ostia,Latoia pseudostia,0.4336,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Soteira ostia,Parasa ostia,0.6494,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Soteira prasina,Parasa prasina,0.7395,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Soteira shaanxiensis,Latoia shaanxiensis,0.6614,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Soteira shaanxiensis,Parasa shaanxiensis,0.6745,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Soteira vadimi,Parasa vadimi,0.7284,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Quasinarosa fulgens,Microcampa fulgens,0.5572,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Quasinarosa fulgens,Narosa kanshireana,0.2817,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Quasinarosa fulgens,Narosa pseudochracea,0.5829,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Quasinarosa fulgens,Narosa tamsi,0.2786,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Circeida argentifascia,Latoia argentifascia,0.6633,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Circeida argentifascia,Parasa argentifascia,0.5932,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Circeida eupuncta,Latoia eupuncta,0.641,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Circeida eupuncta,Parasa eupuncta,0.5387,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Circeida liangdiana,Latoia liangdiana,0.6785,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Circeida liangdiana,Parasa liangdiana,0.6087,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Circeida mutifascia,Latoia mutifascia,0.5978,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Circeida mutifascia,Parasa mutifascia,0.5435,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Circeida parapuncta,Latoia parapuncta,0.7295,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Circeida parapuncta,Parasa parapuncta,0.695,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Avatara interrupta,Thosea interrupta,0.6817,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Avatara lineofusca,Iragoides lineofusca,0.6237,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Avatara plethoneura,Thosea plethoneura,0.7042,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Avatara pseudocana,Aphendala pseudocana,0.6499,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Caissa fasciatum,Ceratonema fasciatum,0.5284,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aergina fumosa,Parasa fumosa,0.4736,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aergina gentilis,Latoia gentilis,0.5704,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aergina gentilis,Parasa gentilis,0.4927,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aergina hilaris,Limacodes hilaris,0.3303,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aergina hilaris,Parasa hockingii,0.319,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aergina laeta,Aergina retracta,0.6177,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aergina laeta,Parasa laeta,0.536,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aergina laeta,Parasa retracta,0.3001,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aergina liharis,Parasa liharis,0.4916,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aergina mirza,Parasa mirza,0.6975,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aergina paeera,Parasa paeera,0.5706,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aergina solovyevi,Parasa solovyevi,0.6267,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Scopelodes minax,Bethura minax,0.4409,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Scopelodes unicolor,Dalcera palpigera,0.2973,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Scopelodes unicolor,Nyssia micacea,0.1987,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Scopelodes unicolor,Scopelodes lutea,0.6821,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Scopelodes unicolor,Scopelodes palpalis,0.6932,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Scopelodes vulpina,Scopelodes tantula,0.7179,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Nephelimorpha argentilinea,Parasa argentilinea,0.539,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Nephelimorpha argentilinea,Parasa elegantula,0.3089,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Omocenops micacea,Anzabe micacea,0.5779,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Comana albibasis,Comana albiplaga,0.6996,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Comana albibasis,Miresa albibasis,0.8234,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Comana albibasis,Miresa humeralis,0.2153,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Comana corones,Bombyx corones,0.5836,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Comana corones,Susica miltocosma,0.2146,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Comana cosmocalla,Comana casmocalla,0.8353,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Comana cosmocalla,Susica cosmocalla,0.6464,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Comana cosmocalla,Susica dochmosema,0.2415,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Comana euryparoa,Susica euryparoa,0.6412,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Comana idiomorpha,Susica idiomorpha,0.5338,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Comana miltochyta,Susica miltochyta,0.6766,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Comana miltogramma,Darala rosea,0.3633,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Comana miltogramma,Hildala miniacea,0.4535,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Comana miltogramma,Momopola miltogramma,0.6778,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Comana mjobergi,Comana mjoebergi,0.8864,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Comana mjobergi,Susica mjobergi,0.7297,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Comana monomorpha,Natada monomorpha,0.7139,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Comana resplendens,Susica resplendens,0.6006,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Comana rosea,Anthela rosea,0.731,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Comana testacea,Mecytha testacea,0.5971,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Leucophobetron argentiflua,Altha rufipuncta,0.171,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Leucophobetron argentiflua,Euproctis argentiflua,0.6412,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Leucophobetron argyrorrhaea,Euproctis argyrorrhaea,0.6114,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Leucophobetron punctata,Euclea punctata,0.5581,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Achrocerides theorini,Lasiocampa theorini,0.538,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aphendala cana,Parasa cana,0.6169,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aphendala cana,Thosea barikoti,0.4157,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aphendala cana,Thosea cana,0.4035,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aphendala conicosma,Thosea conicosma,0.5475,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aphendala ferreogrisea,Tetraphleba ferreogrisea,0.4673,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aphendala ferreogrisea,Thosea ferreogrisea,0.5518,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aphendala imitabilis,Thosea imitabilis,0.587,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aphendala recta,Thosea recta,0.479,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aphendala unicolor,Aphendala mechiensis,0.5819,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aphendala unicolor,Aphendala transversata,0.5973,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aphendala unicolor,Aphendala tripartita,0.7064,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aphendala unicolor,Macroplectra unicolor,0.492,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aphendala unicolor,Parasa unicolor,0.6405,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aphendala unicolor,Thosea discipunctata,0.2273,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aphendala unicolor,Thosea phaeobasis,0.1904,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aphendala unicolor,Thosea transversata,0.1255,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Aphendala unicolor,Thosea tripartita,0.3018,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Hindothosea cervina,Thosea cervina,0.4054,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Hindothosea cervina,Thosea duplexa,0.1136,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Neomocena convergens,Omocena convergens,0.6159,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Birthamula chara,Contheyla chara,0.5765,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Birthamula rufa,Thosea grandis,0.1516,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Hadraphe aprica,Hadraphe callima,0.8135,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Hadraphe aprica,Scirrhoma callima,0.3383,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Hadraphe ethiopica,Scirrhoma ethiopica,0.5988,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Pretas furcillata,Aphendala furcillata,0.6104,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Pretas separata,Thosea separata,0.6021,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Thronia badia,Parasa badia,0.5193,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Thronia dilucida,Parasa dilucida,0.5408,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Thronia xizangensis,Parasa xizangensis,0.5937,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Thronia xueshana,Latoia xueshana,0.6422,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Thronia xueshana,Parasa xueshana,0.5734,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Eloasa acrata,Parasa acrata,0.7163,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Eloasa atmodes,Parasa atmodes,0.7157,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Eloasa atmodes,Parasa loxoleuca,0.3807,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Eloasa bombycoides,Doratiophora amphibrota,0.5088,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Eloasa bombycoides,Lethocephala bombycoides,0.5832,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Eloasa bombycoides,Parasa rutila,0.2978,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Eloasa bombycoides,Thosea erecta,0.3127,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Eloasa brevipennis,Parasa brevipennis,0.7391,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Eloasa calida,Doratifera congrua,0.3537,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Eloasa calida,Lethocephala eremospila,0.239,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Eloasa callidesma,Thosea callidesma,0.5946,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Eloasa infrequens,Apoda infrequens,0.5745,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Eloasa infrequens,Parasa entima,0.507,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Eloasa liosarca,Anaxidea integer,0.2179,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Eloasa liosarca,Eloasa liasarca,0.8845,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Eloasa liosarca,Thosea liosarca,0.6917,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Eloasa luxa,Thosea luxa,0.6659,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Eloasa perixera,Doratifera perixera,0.598,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Eloasa sphenosema,Doratifera sphenosema,0.6302,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Eloasa symphonistis,Parasa symphonistis,0.6798,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Susica pannosa,Hyphorma pannosa,0.5311,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Susica sinensis,Susica formosana,0.8677,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Susica sinensis,Susica fusca,0.7918,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Susica sinensis,Susica fusca,0.7918,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Susica sinensis,Tadema sinensis,0.6112,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Eucalliathla candidella,Oecophora candidella,0.7038,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Argyresthia pruniella,Argyresthia ephippella,0.7041,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Argyresthia pruniella,Oecophora pruniella,0.627,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Argyresthia notoleuca,Zelleria notoleuca,0.5394,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Argyresthia curvella,Argyresthia arcella,0.8447,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Argyresthia curvella,Argyresthia denudatella,0.76,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Argyresthia curvella,Argyresthia nitidella,0.8122,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Argyresthia curvella,Argyresthia ossea,0.6407,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Argyresthia curvella,Argyresthia purpurascentella,0.7391,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Argyresthia curvella,Tinea arcella,0.4976,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Argyresthia abdominalis,Argyresthia decimella,0.6359,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Argyresthia abdominalis,Argyresthia inauratella,0.6807,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Argyresthia triplicata,Argyresthia trifasciae,0.7791,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Argyresthia pygmaeella,Argyresthia rudolphella,0.8317,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Argyresthia pygmaeella,Argyresthia semifasciella,0.831,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Argyresthia ivella,Argyresthia andereggiella,0.6634,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Argyresthia ivella,Argyresthia kuwayamella,0.7195,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Argyresthia ivella,Argyresthia quadriella,0.7938,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Argyresthia ivella,Oecophora andereggiella,0.53,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Argyresthia chrysidella,Argyresthia walsinghamella,0.7727,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Argyresthia atlanticella,Argyresthia minusculella,0.7415,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Trachydora acrocyrta,Syntomactis acrocyrta,0.588,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Trachydora acromianta,Syntomactis acromianta,0.6302,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Trachydora bacteriota,Balionebris bacteriota,0.5543,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Trachydora capnopa,Pogonias capnopa,0.5672,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Trachydora centromela,Trachydora holochorda,0.6443,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Trachydora fumea,Syntomactis fumea,0.67,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Trachydora heliodora,Pogonias heliodora,0.5976,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Trachydora heliotricha,Pogonias heliotricha,0.5786,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Trachydora juengeri,Sindicola juengeri,0.4333,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Trachydora macrostola,Syntomactis macrostola,0.6696,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Trachydora plumigera,Anataractis plumigera,0.6306,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Trachydora porphyrescens,Pogonias porphyrescens,0.6137,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Trachydora pygaea,Syntomactis pygaea,0.6678,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Trachydora squamella,Sindicola squamella,0.514,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Trachydora tephronota,Syntomactis tephronota,0.641,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Zaratha pterodactylella,Zaratha niveiventris,0.5959,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Palaeomystella chalcopeda,Palaeomystis chalcopeda,0.9596,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Nanodacna logistica,Colonophora logistica,0.2162,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Nanodacna vinacea,Homaledra vinacea,0.6009,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Microcolona durata,Aganoptila durata,0.4798,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Microcolona phanarcha,Aganoptila phanarcha,0.5291,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Microcolona toropis,Elachista toropis,0.4864,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Ischnopsis enopias,Amblyxena enopias,0.5011,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Ischnopsis melanogma,Iriothyrsa melanogma,0.7352,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Ischnopsis pilifera,Amblyxena pilifera,0.6827,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agonoxena miniana,Haemolytis miniana,0.5317,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Stephensia abbreviatella,Scirtopoda myosotivora,0.4877,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Stephensia abbreviatella,Stephensia maxima,0.8115,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Stephensia abbreviatella,Stephensia myosotivora,0.8085,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Stephensia brunnichella,Microsetia stephensella,0.6091,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Stephensia brunnichella,Stephensia brunnichiella,0.9036,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Stephensia brunnichella,Tinea brunnichella,0.698,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Stephensia calpella,Perittia bullatella,0.5518,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Stephensia cedronellae,Perittia bystropogonis,0.4042,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Stephensia cedronellae,Perittia cedronella,0.6504,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Stephensia cedronellae,Perittia lavandulae,0.4506,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Stephensia cedronellae,Stephensia cedronella,0.9863,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Stephensia cunilae,Stephensia cunilea,0.9678,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Stephensia integra,Kumia integra,0.3947,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Stephensia major,Antispila major,0.4383,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Stephensia unipunctella,Holstia unipunctella,0.6844,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Chrysoclista cambiella,Psacaphora cambiella,0.6035,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Chrysoclista flavicaput,Chrysoclista aurifrontella,0.832,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Chrysoclista flavicaput,Chrysoclista flavicapitella,0.9541,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Chrysoclista flavicaput,Roeslerstammia aurocapitella,0.502,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Chrysoclista flavicaput,Roeslertammia aurocapitella,0.4289,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Chrysoclista flavicaput,Spuleria aurifrontella,0.4849,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Chrysoclista flavicaput,Spuleria aurocapitella,0.5127,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Chrysoclista flavicaput,Tinea aurifrontella,0.4655,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Chrysoclista flavicaput,Tinea aurifrontella,0.4655,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Chrysoclista lathamella,Chrysoclista bimaculella,0.8127,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Chrysoclista lathamella,Glyphipteryx bimaculella,0.5312,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Chrysoclista lathamella,Glyphipteryx lathamella,0.6707,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Chrysoclista linneela,Chrysoclista gemmatella,0.8477,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Chrysoclista linneela,Chrysoclista schaefferella,0.795,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Chrysoclista linneela,Glyphipteryx linneella,0.5102,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Metalobosia anitras,Metalobosia postcaerulescens,0.7269,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Oedebasis longipalpis,Oedebasis legrandi,0.5337,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Oedebasis longipalpis,Oedebasis malagasy,0.517,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Oedebasis ovipennis,Oedebasis ovipennis,1.0,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Albarracina warionis,Albarracina autumnalis,0.8262,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Albarracina warionis,Albarracina banghaasi,0.7573,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Albarracina warionis,Albarracina deundulata,0.8336,synonym,sentence-transformers/all-mpnet-base-v2,0.7
