oldSpeciesCanonicalName,species,key,label
Piratinera mollis,Brosimum guianense,7374879,1
Rhamnus franguloides,Prunus discolor,3022033,0
Cecropia occidentalis,Cecropia membranacea,4013609,1
Rhamnella longifolia,Spiraea tobolskia,3027279,0
Crataegus lobata,Crataemespilus lobata,12208838,1
Dorstenia goossensii,Dorstenia yambuyaensis,3762609,1
Fragaria concolor,Ficus politoria,5572392,0
Urtica caudata,Urtica membranacea,7685819,1
Ancistrum acaena,Acaena sericea,5370716,1
Poikilospermum oblanceolatum,Smythea lanceata,3039431,0
Acaena tomentosa,Acaena caespitosa,7806638,1
Rhamnus blumeri,Frangula blumeri,3039461,1
Mespilus arbutifolia,Rubus josholubii,2991592,0
Spiraea ribifolia,Aruncus dioicus,5362136,0
Celtis yunnanensis,Crataegus disperma,3014641,0
Parietaria cryptorum,Crataegus pruinosa,7790552,0
Touchardia napaliensis,Boehmeria nivea,2984359,0
Dorstenia harmsiana,Rubus indutus,2997952,0
Macrorhamnus humbertii,Colubrina humbertii,5603096,1
Papyrius polymorphus,Broussonetia papyrifera,5361944,1
Momisia clausseniana,Physocarpus amurensis,2988383,0
Myrianthus scandens,Myrianthus scandens,4013355,1
Pyrus dracofolia,Karpatiosorbus dracofolia,9460008,1
Basilima sorbifolia,Argentina lineata,8228815,0
Sarcomphalus retusus,Celtis iguanaea,2984498,0
Eriobotrya latifolia,Rhaphiolepis latifolia,10857330,1
Elaeagnus songorica,Trema cannabina,2984507,0
Rhamnus myrtina,Pilea ecbolophylla,5670278,0
Pyrus arioides,Pourouma minor,4013658,0
Broussonetia dissecta,Broussonetia papyrifera,5361944,1
Cecropia polyandrophora,Pyracantha atalantioides,2988212,0
Boehmeria neglecta,Boehmeria depauperata,4099464,1
Pilea boniana,Achudemia boniana,11138214,1
Pilea rivoirae,Crataegus macracantha,3013570,0
Celtis aculeata,Celtis iguanaea,2984498,1
Pyrus pinnatifida,Crataegus punctata,3014805,0
Artocarpus cerifer,Parartocarpus venenosa,3766049,1
Acaena chubutensis,Aria edulis,8411755,0
Sycodendron cuatindi,Ficus calyptroceras,5570992,1
Trymalium flabellare,Pomaderris flabellaris,3877084,1
Parietaria repens,Pouzolzia zeylanica,2984383,1
Urtica rugosissima,Boehmeria rugosissima,4101294,1
Urtica leptostachya,Droguetia leptostachys,4102666,1
Celtis morifolia,Celtis occidentalis,2984481,1
Sorbus orientalis,Ficus fistulosa,7262725,0
Rhamnus serrata,Endotropis serrata,9276778,1
Spiraea paniculata,Karpatiosorbus futakiana,9335582,0
Scutia obcordata,Celtis tenuifolia,2984482,0
Procris obtusa,Pyracantha coccinea,2988188,0
Piletophyllum micropetalum,Argentina micropetala,7582115,1
Dorstenia edeensis,Hijmania turbinata,9189516,1
Celtis aphananthoides,Celtis jessoensis,7141633,1
Ficus pseudotsiela,Ficus amplissima,5572290,1
Pellionia longgangensis,Karwinskia humboldtiana,3039523,0
Sorbus mayeri,Pilea parietaria,5361834,0
Rhamnus macrophylla,Rhamnus utilis,3039481,1
Perebea hispidula,Cecropia peltata,2984476,0
Morus subalba,Laportea humblotii,4099353,0
Boehmeria elongata,Phenax sonneratii,6414569,1
Cecropia robusta,Rhamnus parvifolia,7273851,0
Urera radula,Obetia radula,8399299,1
Pellionia vittata,Elatostematoides vittatum,4098204,1
Sorbus keszthelyensis,Rhaphiolepis delacourii,5371539,0
Drimopogon tomentosa,Laportea ruderalis,4098684,0
Urtica atrox,Colubrina macrocarpa,7273930,0
Vanieria crenata,Crataegus chlorocarpa,7892367,0
Cecropia monostachya,Celtis iguanaea,2984498,0
Urtica aquatica,Boehmeria depauperata,4099464,1
Dorstenia spathulibracteata,Pilea inaequalis,5361845,0
Spiraea foxii,Spiraea superba,3026423,1
Fleurya racemosa,Laportea aestuans,2984466,1
Procris punctata,Oreocnide rubescens,4099400,1
Celtis reticulata,Brosimum guianense,7374879,0
Chaenomeles eburnea,Poikilospermum suaveolens,4013131,0
Phylica rosmarinifolia,Phylica cryptandroides,3876066,1
Acaena adenocarpa,Perebea xanthochyma,3765422,0
Sorbus pseudosemiincisa,Karpatiosorbus pseudosemiincisa,9613720,1
Gouania tomentosa,Aphanes australiana,5364997,0
Morus venosa,Morus alba,5361889,1
Artocarpus pungens,Aralia pungens,9085091,1
Pellionia tenuicuspis,Pellionia ronganensis,7511242,1
Kentrothamnus penninervius,Kentrothamnus weddellianus,3874789,1
Parietaria kemulariae,Parietaria elliptica,5669938,1
Villebrunea pedunculata,Aria madoniensis,9550016,0
Ficus smaragdina,Kentrothamnus weddellianus,3874789,0
Oreoherzogia guicciardii,Atadinus sibthorpianus,9432696,1
Cecropia tubulosa,Elaeagnus stricta,4048252,0
Dendrocnide costata,Broussonetia papyrifera,5361944,0
Clarisia nitida,Coussapoa microcarpa,4013334,0
Ficus pseudotsiela,Ficus apiocarpa,5572083,0
Parietaria assurgens,Parietaria officinalis,5361803,1
Missiessya hispidissima,Leucosyke hispidissima,4102382,1
Elaeagnus rotundifolia,Elaeagnus conferta,7293128,0
Ramium sidifolium,Boehmeria clidemioides,7300656,1
Ficus lepidosa,Ficus lamponga,7262880,1
Boehmeria cylindrica,Boehmeria cylindrica,2984345,1
Sorbus majeri,Karpatiosorbus bakonyensis,9605899,1
Spiraea japonica,Crataegus macracantha,3013570,0
Zelkova davidiana,Ziziphus oenopolia,3875331,0
Morus reticulata,Zelkova carpinifolia,7467231,0
Potentilla anserinoides,Argentina anserinoides,5370267,1
Cotoneaster pyracantha,Pyracantha coccinea,2988188,1
Jujuba mediterranea,Elaeagnus pungens,3039270,0
Cecropia standleyi,Laportea laxiflora,4099232,0
Sloetia penangiana,Sloetia elongata,3763185,1
Frangula citrifolia,Pilea pubescens,7300898,0
Pourthiaea kankoensis,Pourthiaea parviflora,3000446,1
Ceanothus parvifolius,Ceanothus parvifolius,3039311,1
Sponia griffithii,Discaria pubescens,5602819,0
Oxyacantha howelliae,Aphanes arvensis,5365013,0
Sorbus eminentiformis,Scutia spicata,7273727,0
Ziziphus sonorensis,Naucleopsis ternstroemiiflora,3767003,0
Ivesia saxosa,Potentilla saxosa,5370099,1
Sponia blancoi,Broussonetia papyrifera,5361944,0
Olmedia caucana,Olmedia aspera,7954917,1
Acaena subtusvillosula,Boehmeria grandis,2984353,0
Rhamnus elegans,Helinus lanceolatus,7273768,0
Colletia treba,Laportea canadensis,2984463,0
Sorbus edulis,Aria edulis,8411755,1
Lasiocarpus humilis,Acaena pumila,5370773,1
Photinia eugeniifolia,Photinia integrifolia,5363967,1
Trema integrifolia,Rhamnella martini,3874883,0
Cudranus spinosus,Maclura cochinchinensis,7262552,1
Perlarius repandus,Nothocnide repanda,4099887,1
Pyrus persica,Hedlundia persica,10830289,1
Eriobotrya philippinensis,Lecanthus peduncularis,7300476,0
Colubrina acuminata,Auerodendron acuminatum,3876993,1
Retanilla affinis,Torminalis glaberrima,9410160,0
Ficus fergusonii,Ficus fergusonii,5571616,1
Prunus robusta,Chaenomeles japonica,3000610,0
Ficus quercifolia,Ficus montana,8041955,1
Ficus haggeri,Ficus melinocarpa,7262687,1
Elaeagnus crocea,Aria greenii,9310020,0
Sorocea faustiana,Shepherdia canadensis,5372427,0
Boehmeria thailandica,Boehmeria nivea,2984359,1
Cecropia klotzschiana,Pouzolzia zeylanica,2984383,0
Sericotheca schaffneri,Holodiscus australis,2987775,1
Pygeum sclerophyllum,Pourthiaea sorbifolia,9657347,0
Sorbus pontis-satani,Aria pontis-satanae,9501666,1
Neillia intermedia,Physocarpus intermedius,2988352,1
Urera armigera,Urera baccifera,7411905,1
Aria thuringiaca,Hedlundia thuringiaca,9471386,1
Cryptandra spadicea,Frangula microphylla,3877750,0
Pilea pentasepala,Rhamnus washakiensis,11456850,0
Cecropia paraensis,Laportea bulbifera,7300666,0
Crataegus aria,Aria edulis,8411755,1
Sorbus reverchonii,Humulus lupulus,2984535,0
Urtica photiniphylla,Dendrocnide photiniphylla,4098637,1
Potentilla yukonensis,Argentina subarctica,5370264,1
Neraudia glabra,Neraudia melastomifolia,2984376,1
Broussonetia cucullata,Broussonetia papyrifera,5361944,1
Gouania ursinicarpa,Pouzolzia obliqua,4099683,0
Piratinera scabridula,Brosimum guianense,7374879,1
Phylica microcephala,Phylica ericoides,7560201,1
Rhamnus goudotiana,Frangula goudotiana,3874545,1
Glochidion cinerascens,Crepinia freynii,5363551,0
Pyrus pumila,Aronia arbutifolia,5363629,1
Oreocnide acuminata,Trema micranthum,2984501,0
Urtica morifolia,Urtica leptophylla,5669658,1
Pilea oligantha,Pyracantha coccinea,2988188,0
Alphitonia moluccana,Gouania striata,7273814,0
Phenax pentandrus,Boehmeria cylindrica,2984345,0
Gesnouinia filamentosa,Parietaria filamentosa,5669905,1
Boehmeria strigosula,Pouzolzia sanguinea,7300542,1
Rhamnus diffusa,Celtis jessoensis,7141633,0
Malus torminalis,Torminalis glaberrima,9410160,1
Pyrus dacica,Hedlundia semipinnata,9304536,1
Ceanothus sanguineus,Ceanothus americanus,3039318,1
Boehmeria pachystachya,Boehmeria japonica,7300501,1
Spiraea nepalensis,Ficus carica,5361909,0
Olmedia boyacana,Sarcomphalus laurinus,7273826,0
Cudrania rumphii,Maclura cochinchinensis,7262552,1
Ficus lucbanensis,Ficus fistulosa,7262725,1
Sageretia tibetica,Pourthiaea villosa,8356787,0
Urtica latifolia,Laportea aestuans,2984466,1
Urostigma ellipticum,Ziziphus jujuba,3039423,0
Myriocarpa paniculata,Myriocarpa obovata,5670534,1
Poikilospermum sinense,Ulmus hollandica,7141604,0
Trichocephalus harveyi,Dendrocnide sinuata,4098506,0
Spiraea intermedia,Spiraea sanssouciana,3026803,1
Cecropia scutata,Boehmeria hamiltoniana,4098770,0
Ficus aurantiaca,Ficus glandulifera,7942321,1
Cryptandra rotundifolia,Neodistemon indicus,4100157,0
Oreoherzogia imeretina,Atadinus imeretinus,9471532,1
Covellia tuberculata,Ficus fistulosa,7262725,1
Aria sudetica,Majovskya sudetica,9238979,1
Urtica paniculata,Laportea ruderalis,4098684,1
Debregeasia luteocarpa,Debregeasia longifolia,4099305,1
Pyrus bakonyensis,Hedlundia schwarziana,9321038,0
Photinia mollis,Frangula dianthes,3874635,0
Paliurus tonkinensis,Paliurus hirsutus,7273934,1
Cecropia obovata,Karpatiosorbus latifolia,9306058,0
Urera tuberculata,Urera elata,4099419,1
Maria angusticornis,Dorstenia contrajerva,2984541,0
Urostigma onustum,Dorstenia drakena,7777272,0
Potentilla rubra,Potentilla rubra,8409450,1
Ficus fistulosa,Ficus fistulosa,7262725,1
Cryptandra mollis,Touchardia oahuensis,11706294,0
Cecropia multiflora,Acaena sericea,5370716,0
Boehmeria grandifolia,Karwinskia oblongifolia,7357065,0
Morus leucophylla,Ficus albipila,7262874,1
Chaydaia berchemiifolia,Berchemiella berchemiifolia,3875970,1
Ziziphus oblongifolia,Aria edulis,8411755,0
Ziziphus inerma,Ziziphus angustifolia,3877032,1
Crataegus aestivalis,Gouania meyenii,5372441,0
Tylanthus brevifolius,Karpatiosorbus seyboldiana,9619610,0
Spiraea media,Spiraea chamaedryfolia,3026406,1
Prunus rubicunda,Prunus avium,3020791,1
Boehmeria biloba,Boehmeria splitgerbera,4101039,1
Rhodotypos tetrapetala,Rhodotypos scandens,3032442,1
Artocarpus antiarifolius,Argentina phanerophlebia,7979861,0
Phylica asperulata,Shepherdia canadensis,5372427,0
Rhamnus castaneifolia,Prunus arabica,3022146,0
Rhamnus drummondii,Dorstenia benguellensis,3765939,0
Sorbus bellojocensis,Ceanothus depressus,3875052,0
Sorbus pannonica,Pomaderris phillyraefolia,7880748,0
Adicea trichotoma,Pilea trichotoma,5669911,1
Urtica verbascifolia,Prunus emarginata,7272137,0
Sorbus degenii,Celtis iguanaea,2984498,0
Ficus belizensis,Ficus crassinervia,5361897,1
Tylanthus gracilis,Pourthiaea lucida,3000593,0
Artocarpus denisonianus,Artocarpus glaucus,3764827,1
Parietaria coreana,Ziziphus kunstleri,3875945,0
Cecropia cobariana,Acaena ovina,5371158,0
Crataegus chinensis,Celtis africana,5834428,0
Sorbus boscii,Pilea clarkei,5670811,0
Pyrus raupingensis,Laportea cuspidata,7300634,0
Pouzolzia muralis,Pouzolzia zeylanica,2984383,1
Brosimum ojoche,Brosimum lactescens,3763127,1
Sorbus velebitica,Hedlundia velebitica,9473299,1
Pyrus bibas,Rhamnus prinoides,3875856,0
Pyrus dolomiticola,Karpatiosorbus dolomiticola,9583826,1
Pipturus vaihirianensis,Laportea aestuans,2984466,0
Conocephalus azureus,Poikilospermum azureum,4013291,1
Morus excelsa,Milicia excelsa,3763589,1
Adolia capensis,Chaenomeles japonica,3000610,0
Rhamnus prostrata,Poikilospermum naucleiflorum,4013188,0
Ulmus laevigata,Ulmus villosa,5680251,1
Coussapoa warburgiana,Coussapoa curranii,4013118,1
Prunus blireana,Prunus bifrons,3020970,1
Cerasus araxina,Prunus albicaulis,3021639,1
Sorbus quercifolia,Oreocnide semicrenata,4099379,0
Boehmeria janagi-itsigo,Parietaria pensylvanica,5361796,0
Rhamnus pruniformis,Boehmeria sieboldiana,4101147,0
Urera ficifolia,Obetia radula,8399299,1
Phylica empetroides,Phylica disticha,3876001,1
Morus tataiba,Scutia myrtina,8317476,0
Ulmophyllum crassinerve,Ulmiphyllum crassinerve,9171465,1
Stenanthemum gracilipes,Serichonus gracilipes,3875238,1
Ambaiba tubulosa,Cecropia angustifolia,4013465,1
Ancistrum trifidum,Acaena trifida,5370812,1
Ceanothus mystacinus,Argentina lineata,8228815,0
Potentilla festiva,Argentina festiva,8015413,1
Lupulus scandens,Humulus scandens,2984537,1
Fleurya photiniphylla,Dendrocnide photiniphylla,4098637,1
Visiania elastica,Ficus elastica,7835333,1
Prunus plena,Prunus cerasus,3021922,1
Laportea repens,Scepocarpus repens,11826481,1
Conocephalus canescens,Poikilospermum acuminatum,4013317,1
Poterium australe,Acaena sericea,5370716,1
Dubrueilia membranacea,Spiraea sanssouciana,3026803,0
Soulangia thymifolia,Crataegus obtusata,3014035,0
Sciadophila maytenoides,Condalia maytenoides,5602872,1
Mertensia integrifolia,Discaria americana,5602906,0
Solenostigma strychnoides,Aronia prunifolia,5363613,0
Dorstenia crispata,Crataegus pruinosa,7790552,0
Rubus ischelus,Rubus niveus,2989183,1
Touchardia wainihaensis,Alphitonia pomaderroides,3877364,0
Ziziphus latifolia,Ziziphus oenopolia,3875331,1
Alchemilla arvensis,Gonostegia pentandra,4100866,0
Pouzolzia pauciflora,Pouzolzia zeylanica,2984383,1
Inophloeum armatum,Acaena antarctica,5370768,0
Sorbus velebitica,Artocarpus kemando,3764693,0
Cerasus nigricans,Ziziphus affinis,3877139,0
Lupulus hillii,Sorbaronia monstrosa,2987859,0
Pyrus elliptica,Prunus bifrons,3020970,0
Ioxylon pomiferum,Argentina commutata,7651201,0
Ancistrum elongatum,Spyridium eriocephalum,7274041,0
Parasponia rugosa,Dendrocnide cordifolia,4098973,0
Urtica paniculata,Urtica wallichiana,5669627,1
Rubus bouvetianus,Celtis australis,2984492,0
Crataegus placiva,Crataegus pruinosa,7790552,1
Urtica galeopsifolia,Elatostema curvitepalum,4100705,0
Sorbus haljamovae,Majovskya haljamovae,9239899,1
Pilea quadrifolia,Sorbaria pallasii,3012125,0
Ficus balansae,Ficus lamponga,7262880,1
Sorbus whiteana,Margyricarpus pinnatus,3030248,0
Laportea integrifolia,Dendrocnide sinuata,4098506,1
Procris pseudostrigosa,Procris frutescens,7300452,1
Prunus litigiosa,Scepocarpus acuminatus,11851100,0
Urera oligoloba,Laportea oligoloba,4098924,1
Urtica longifolia,Ficus ampelos,8053189,0
Trymalium spathulatum,Scutia myrtina,8317476,0
Sageretia theezans,Sageretia thea,3039516,1
Rosa daenensis,Rosa beggeriana,7832083,1
Potentilla archboldiana,Argentina archboldiana,7734740,1
Horkelia saxosa,Potentilla saxosa,5370099,1
Morus reticulata,Alphitonia zizyphoides,3877300,0
Phylica empetroides,Phylica rubra,3874895,0
Parietaria cryptorum,Parietaria elliptica,5669938,1
Fatoua aspera,Maclura tricuspidata,9130387,0
Maclura subintegerrima,Maclura tinctoria,2984583,1
Spiraea californica,Acaena cylindristachya,5371112,0
Sericotheca discolor,Holodiscus discolor,2987780,1
Gonostegia quinquenervis,Gonostegia triandra,4100795,1
Gouania smilacina,Reissekia smilacina,8188318,1
Pyrus avalon,Spiraea alba,3026585,0
Cecropia multiflora,Cecropia strigosa,4013364,1
Crataegus lobata,Maclura tinctoria,2984583,0
Procris polycephala,Boehmeria pilosiuscula,4101774,0
Pyrus longifolia,Droguetia ambigua,4098087,0
Ficus irritans,Pourthiaea arguta,2988149,0
Ziziphus amphibia,Spiraea alpina,3026665,0
Obetia radula,Obetia radula,8399299,1
Rhamnus discolor,Frangula discolor,3874617,1
Gouania frangulifolia,Paliurus spina-christi,5372457,0
Saccus tylophyllus,Parartocarpus venenosa,3766049,1
Artocarpus hypargyreus,Artocarpus hypargyreus,3764756,1
Pyrus sodomacea,Rhaphiolepis ferruginea,5371584,1
Sorbus veszpremensis,Karpatiosorbus veszpremensis,9613352,1
Urtica scabra,Spiraea fritschiana,7271833,0
Celtis glabra,Celtis tetrandra,7366997,1
Microrhamnus taquetii,Ficus glandulifera,7942321,0
Elaeagnus grandifolia,Elaeagnus thunbergii,4048183,1
Olmedia angustifolia,Dorstenia brasiliensis,7262704,0
Boehmeria longifolia,Rhamnus washakiensis,11456850,0
Cassine parvifolia,Ziziphus horrida,3876135,0
Celtis dichotoma,Celtis iguanaea,2984498,1
Dorstenia mexicana,Dorstenia drakena,7777272,1
Urtica minor,Ficus melinocarpa,7262687,0
Sorbus apiculata,Aria graeca,5370233,0
Spiraea montana,Spiraea bella,3026631,1
Ficus mindanaensis,Ficus heteropleura,7262505,1
Rubus rotundifolius,Rhaphiolepis indica,5371542,0
Ceanothus tardivus,Ficus punctata,7673670,0
Obetia radula,Spiraea decumbens,3027183,0
Pyrus busambarensis,Aria busambarensis,9431918,1
Urtica hederacea,Margyricarpus pinnatus,3030248,0
Ziziphus abyssinica,Ziziphus mucronata,3875567,1
Potentilla smithiana,Argentina victorialis,7578576,0
Parietaria verbascifolia,Pilea verbascifolia,5671435,1
Solenostigma paniculatum,Colubrina alluaudii,5603188,0
Streblus lactescens,Streblus asper,10242935,1
Ziziphus lucidus,Ziziphus jujuba,3039423,1
Spiraea flexuosa,Spiraea alba,3026585,1
Elaeagnus obtusa,Laportea aestuans,2984466,0
Morus australis,Broussonetia papyrifera,5361944,1
Pyrus kovalevii,Elaeagnus angustifolia,3039269,0
Photinia moiorum,Pourthiaea arguta,2988149,1
Boehmeria melastomifolia,Acaena montana,5370674,0
Photinia myriantha,Boehmeria depauperata,4099464,0
Fleurya petiolata,Sorbaronia monstrosa,2987859,0
Acaena subflaccida,Spiraea martini,3853571,0
Ziziphus lloydii,Hijmania alta,8975654,0
Trema sampsonii,Trema angustifolium,4159501,1
Prunus ovalis,Prunus ovalis,3022774,1
Ambaiba pinnatiloba,Cecropia polystachya,4013171,1
Ulmus anglosaxonica,Ulmus hollandica,7141604,1
Sponia canescens,Trema micranthum,2984501,1
Ficus nitida,Ficus benjamina,5361932,1
Prunus curdica,Prunus spinosa,3023221,1
Gyrotaenia trinervata,Frangula rupestris,3877335,0
Crataegus intermedia,Holodiscus discolor,2987780,0
Sorbus pelsoensis,Obetia carruthersiana,4099842,0
Celtis fuscata,Celtis tenuifolia,2984482,1
Sorbus subarranensis,Hedlundia subarranensis,9439756,1
Pyrus intermedia,Ficus racemosa,5361904,0
Schychowskya interrupta,Laportea interrupta,2984469,1
Laportea longispica,Aria eminens,9343973,0
Celtis gongshanensis,Morus alba,5361889,0
Pouzolzia hispida,Elatostema rostratum,11066335,0
Sorbopyrus irregularis,Pyraria irregularis,12193096,1
Boehmeria uliginosa,Pilea melastomoides,5670477,0
Condaliopsis rigida,Sarcomphalus obtusifolius,8937468,1
Conocephalus borneensis,Poikilospermum borneense,4013281,1
Crataegus lasiocarpa,Dorstenia foetida,7262610,0
Rhamnus alpina,Prunus arborea,3021654,0
Boehmeria candidissima,Dendrocnide gigantea,4098866,0
Boehmeria cephalida,Procris pedunculata,5671195,1
Cudrania spinosa,Maclura spinosa,3764154,1
Boehmeria anisoneura,Pouzolzia zeylanica,2984383,0
Ziziphus chloroxylon,Pseudolmedia laevis,3764170,0
Stenanthemum coronatum,Cryptandra coronata,3877706,1
Opulaster pubescens,Granitites intangendus,3875622,0
Dorstenia laurentii,Dorstenia zenkeri,3762584,1
Cecropia inchuensis,Cecropia sciadophylla,7316424,1
Pseudolmedia krukovii,Naucleopsis krukovii,3767133,1
Pyrus arguta,Margyricarpus acanthocarpus,3030153,0
Laportea crenulata,Pilea crenulata,5670620,1
Pipturus candolleanus,Pipturus argenteus,6414892,1
Urtica alienata,Pouzolzia zeylanica,2984383,1
Urtica mitis,Laportea peduncularis,7300538,1
Mespilus pruinosa,Crataegus pruinosa,7790552,1
Aruncus vulgaris,Atadinus cornifolius,9408776,0
Colubrina pubescens,Acaena alpina,8113617,0
Lupulus communis,Ficus peguensis,5569833,0
Tetrasperma juncea,Discaria pubescens,5602819,1
Mespilus intermedia,Scandosorbus intermedia,10071055,1
Trema sampsonii,Trema micranthum,2984501,0
Potentilla assimilis,Argentina assimilis,8174481,1
Naegelia tomentosa,Gouania obtusifolia,5602956,1
Villebrunea appendiculata,Oreocnide integrifolia,7300622,1
Boehmeria rubescens,Boehmeria splitgerbera,4101039,0
Elaeagnus odorataedulis,Elaeagnus multiflora,3039272,1
Karwinskia biniflora,Dendrocnide sinuata,4098506,0
Sportella atalantioides,Pyracantha atalantioides,2988212,1
Ambaiba albicans,Cecropia albicans,4013561,1
Ulmus obesidens,Parietaria floridana,5361793,0
Dorstenia glauca,Pseudolmedia macrophylla,3764164,0
Dorstenia infundibuliformis,Oreocnide rubescens,4099400,0
Leucosyke elongata,Leucosyke capitellata,4102514,1
Rhamnus trigyna,Sageretia filiformis,3876704,1
Sorbus heilingensis,Karpatiosorbus hybrida,9478021,1
Elaeagnus parvifolia,Elatostematoides filicoides,10863809,0
Coussapoa froesii,Rhamnus hybrida,3874812,0
Elaeagnus longipes,Elaeagnus multiflora,3039272,1
Ambaiba klotzschiana,Acaena caespitosa,7806638,0
Cydonia pyriformis,Droguetia leptostachys,4102666,0
Ficus suborbicularis,Ficus fulva,5571361,1
Soulangia arborea,Aphananthe cuspidata,8293016,0
Laportea rechingerae,Dendrocnide rechingeri,4098574,1
Artocarpus erythrocarpus,Endotropis alnifolia,9266494,0
Ceanothus elegans,Ceanothus thyrsiflorus,3039379,1
Morus indica,Cecropia polystachya,4013171,0
Colletia crenata,Discaria chacaye,5602883,1
Ziziphus taylorii,Dendrocnide vitiensis,4098403,0
Urtica evitata,Dorstenia dinklagei,7262628,0
Urtica heracleifolia,Obetia radula,8399299,1
Cudrania fruticosa,Dendrocnide stimulans,4098487,0
Ziziphus glabra,Ziziphus andamanica,3877061,1
Armeniaca praecox,Prunus armeniaca,7818643,1
Noyera ruber,Crataemespilus lobata,12208838,0
Urera densiflora,Scepocarpus oblongifolius,11415631,0
Cerasus bifrons,Spyridium spadiceum,7273965,0
Elatostema buderi,Elatostematoides buderi,11540741,1
Fleurya havanensis,Rubus malifolius,2989397,0
Elaeagnus sativa,Ulmus laevis,7303616,0
Laportea mirabilis,Argentina turfosa,7965200,0
Spiraea lemoinei,Pseudolmedia spuria,2984543,0
Sageretia guayaquilensis,Maclura tinctoria,2984583,0
Margarocarpus poeppigianus,Pouzolzia poeppigiana,4099219,1
Leucococcus occidentalis,Pouzolzia occidentalis,2984385,1
Debregeasia angustifolia,Trema rigidum,9698943,0
Elaeagnus mayebarai,Achudemia japonica,4099750,0
Ziziphus celata,Pseudoziziphus celata,9152134,1
Ceanothus zeyhanicus,Leucosyke capitellata,4102514,0
Pyrus adeana,Karpatiosorbus adeana,9279200,1
Acaena argentea,Acaena argentea,7621130,1
Elatostema fruticulosum,Elatostematoides fruticulosum,10698121,1
Rosa gennarii,Rosa gennarii,3008687,1
Sorbus aria,Physocarpus opulifolius,2988354,0
Fragaria xananassa,Laportea lanceolata,4099261,0
Urtica corymbosa,Pipturus argenteus,6414892,0
Artocarpus nigrescens,Artocarpus treculianus,3763995,1
Pourouma apiculata,Ampelocera edentula,4160141,0
Urtica ardens,Dendrocnide sinuata,4098506,1
Oxyacantha rigida,Crataegus pruinosa,7790552,1
Artocarpus hirsutissimus,Colubrina asiatica,5372467,0
Osmaronia laurina,Oemleria cerasiformis,2988485,1
Conocephalus singalensis,Photinia griffithii,5364046,0
Ziziphus sarcomphalus,Rubus biflorus,8396842,0
Debregeasia atrata,Archiboehmeria atrata,4101208,1
Cecropia arachnoidea,Cecropia peltata,2984476,1
Ulmus urticifolia,Artocarpus altilis,2984573,0
Lazarolus pinnatifida,Crataegus punctata,3014805,0
Pyrus tergestina,Spiraea grossulariifolia,3853655,0
Maclura tinctoria,Maclura tinctoria,2984583,1
Pyrus nigra,Trema micranthum,2984501,0
Adicea rotundata,Scutia spicata,7273727,0
Ziziphus palawanensis,Ziziphus horsfieldii,3876125,1
Sorbus banatica,Pourouma minor,4013658,0
Crataegus anomala,Crataegus punctata,3014805,0
Pyrus borbasii,Pourthiaea sorbifolia,9657347,0
Tetraglochin microphyllum,Crataegus pycnoloba,3013789,0
Basilima alpina,Sorbaria pallasii,3012125,1
Girardinia cuspidata,Laportea cuspidata,7300634,1
Ulmus sibirica,Ulmus sibirica,5680360,1
Potentilla fantolii,Cecropia obtusa,4013449,0
Rhamnus caroliniana,Frangula caroliniana,3039468,1
Cosaria forskahlii,Dorstenia foetida,7262610,1
Urera laurentii,Scepocarpus trinervis,11543475,1
Sorbus adeana,Ventilago denticulata,7273609,0
Berchemia omeiensis,Berchemia omeiensis,8019620,1
Dorstenia plumeriifolia,Crataegus pruinosa,7790552,0
Maillardia occidentalis,Maillardia montana,3763943,1
Photinia guerreris,Phippsiomeles guerreris,11706261,1
Pyrus monstrosa,Dorstenia barnimiana,7262729,0
Acaena alboffii,Pouzolzia sanguinea,7300542,0
Maria alta,Hijmania alta,8975654,1
Pyrus sumboshia,Pourthiaea arguta,2988149,0
Potentilla virgulata,Potentilla litoralis,6368584,1
Dorstenia lukafuensis,Pilea multiflora,5670242,0
Celtis integrifolia,Celtis toka,4160100,1
Pouzolzia quinquenervis,Gonostegia triandra,4100795,1
Urera acuminata,Urera caracasana,2984335,1
Pyrus parviloba,Aria parviloba,10929268,1
Urera tuerckheimii,Colubrina heteroneura,5603104,0
Morus constantinopolitana,Morus alba,5361889,1
Pyrus motleyi,Crataegus pruinosa,7790552,0
Celtis dubia,Celtis mildbraedii,4159999,1
Acaena grahamiana,Acaena magellanica,5370832,1
Sorbus carniolica,Physocarpus opulifolius,2988354,0
Ziziphus gardneri,Sarcomphalus joazeiro,8910944,1
Missiessya sumatrana,Acaena latebrosa,5370824,0
Zizyphus platyphylla,Sarcomphalus platyphyllus,9171870,1
Pilea filipes,Gironniera nervosa,4159442,0
Pentaphyllum concinnum,Zelkova serrata,2984532,0
Prunus tortuosa,Prunus microcarpa,3021376,1
Ziziphus caracutta,Rosa beggeriana,7832083,0
Spiraea laevigata,Sibiraea laevigata,3032453,1
Pomaderris parvifolia,Spyridium parvifolium,7273996,1
Halmia lobata,Crataemespilus lobata,12208838,1
Sorbus stankovii,Aria stankovii,9377959,1
Kageneckia amygdalifolia,Perebea xanthochyma,3765422,0
Cudrania jinghongensis,Maclura cochinchinensis,7262552,1
Rhamnus americana,Rhamnus hybrida,3874812,1
Prunus papuana,Prunus javanica,3022372,1
Chaenomeles trichogyna,Chaenomeles japonica,3000610,1
