oldSpeciesCanonicalName,species,key,label
Balionebris bacteriota,Diomea insulana,6132948,0
Parasa doenia,Scieropepla typhicola,1837709,0
Albara ocellata,Cyligramma fluctuosa,1776265,0
Leucodrepana furvicosta,Melanergon vidua,1869305,0
Eupterote plumipes,Comana miltogramma,1753908,0
Cymatophora unipunctata,Togaria tancrei,5143100,0
Spilosoma nigrociliata,Dysschema leucophaea,5117462,0
Odites isosticha,Hylypnes isosticha,4685614,1
Xylorycta pentachroa,Amphitorna confusata,11895177,0
Creatonotos francisca,Diurnea fagella,8271010,0
Dysschema guaranitica,Dysschema tricolor,5117458,1
Litocala deserta,Eupterote orientalis,1868946,0
Metraga colle,Euclea plugma,5105379,1
Euclystis bendina,Euclystis insana,1761673,1
Psiloreta sanguinea,Eloasa perixera,9973500,0
Bertula alikangialis,Amphitorna olga,11760268,0
Ametroptila conwayi,Gogana conwayi,11612896,1
Platypteryx formula,Paralecta tinctoria,1839557,0
Homaledra vinacea,Nanodacna vinacea,1853147,1
Cyligramma argillosa,Plectophila discalis,1839604,0
Colonophora logistica,Lophotavia incivilis,1784391,0
Urogonodes ochracea,Urogonodes patiens,1951763,1
Oglasa maculata,Oglasa separata,1781328,1
Dectobathra insignis,Amphitorna castanea,11724340,0
Lyclene cyclota,Zauclophora procellosa,4685813,0
Nochelia tardigrada,Euclea delphinii,5105365,1
Telecrates streptogramma,Xylorycta streptogramma,4686295,1
Phalaena arcuata,Achlya flavicornis,1952229,1
Susica formosana,Susica sinensis,1752373,1
Cryptophaga blackburnii,Euclea delphinii,5105365,0
Acrojana ochracea,Diurnea fagella,1841296,0
Callimorpha eques,Ctenolita auribasalis,1752230,0
Thyatira confluens,Thyatira batis,5142870,1
Drepana dimidiata,Circeida mutifascia,11887892,0
Albarracina littoralis,Albarracina warionis,1819050,1
Asura fasciolata,Cyme aroa,12179581,1
Iridrepana fasciata,Tridrepana lunulata,1951874,1
Dysschema iscariotes,Dysschema lycaste,5117506,1
Agnidra carnea,Acantharctia latifusca,1814733,0
Macrocneme chiriquicola,Macrocneme adonis,1805193,1
Spilosoma punctivitta,Bertula partita,1793608,0
Anzabe micacea,Palirisa cervina,1869057,0
Stenoglene tristis,Xylomimetes trachyptera,1837768,0
Eupterote hirsuta,Eupterote undata,1868952,1
Jana transvaalica,Adites bizonoides,11600750,0
Tridrepana prolata,Euclystis insana,1761673,0
Isanthrene chalciope,Nyridela chalciope,1815373,1
Urogonodes sobria,Phiala pseudatomaria,5125184,0
Drapetodes fratercula,Falcaria lacertinaria,1952014,0
Comana mjoebergi,Comana mjobergi,11752803,1
Platypteryx sicula,Sabra harpagula,1952449,1
Parasa retracta,Elysius disciplaga,1811293,0
Miresa pyrosomoides,Ctenolita pyrosomoides,1752228,1
Thyatira conflua,Comana resplendens,1753911,0
Amphigonia isoa,Cophomantella myadelpha,1837690,0
Halisidota racema,Leucanopsis racema,1809960,1
Metadrepana heterogyna,Epicampoptera heterogyna,1951895,1
Gymnelia scitillans,Ditrigona sericea,1952599,0
Moscha posticalis,Dysschema hypoxantha,5117510,0
Zusidava sinuosa,Zusidava tortricaria,1952206,1
Bocana momusalis,Bertula momusalis,11447869,1
Iridrepana examplata,Argyresthia curvella,1830147,0
Hypocrita inclusa,Cyme miltochristaemorpha,12172840,0
Anataractis plumigera,Trachydora plumigera,1843676,1
Palaeomystis chalcopeda,Palaeomystella chalcopeda,1853073,1
Miniodes phaeosomella,Ditrigona idaeoides,1952575,0
Bombyx cloeckneria,Ditrigona idaeoides,1952575,0
Parasa unicolor,Aphendala unicolor,11765341,1
Asura pyrrhauloides,Leucophobetron punctata,1753454,0
Jana polymorpha,Jana gracilis,1869289,1
Bertula similalis,Bertula depressalis,1793647,1
Cyclidia absentimacula,Cyclidia javana,5143092,1
Spilobasis curvata,Mimopsestis curvata,1951386,1
Euclystis polioperas,Euclystis polyoperas,1761685,1
Rhesala tenuilinea,Margana tenuilinea,11908864,1
Hibrildes craushayi,Hibrildes crawshayi,1869147,1
Oreta trogoptera,Panacela lewinae,1868998,0
Pallene serratilinea,Catoryctis leucomerata,4685340,0
Rhesala tenuilinea,Panacela lewinae,1868998,0
Anthela expansa,Astatochroa sulphurata,1952514,0
Cyligramma bisignata,Cyligramma limacina,1776247,1
Callidrepana lunulata,Tridrepana lunulata,1951874,1
Scirrhoma callima,Argyresthia curvella,1830147,0
Cymatophora argentea,Olisbus gainsfordi,8797311,0
Estigmene khasiana,Alphaea imbuta,10040888,1
Asura mindanensis,Macrocilix mysticata,1952177,0
Callimorpha nyctemerata,Callindra nyctemerata,12220656,1
Polyploca bilineata,Epipsestis bilineata,1951926,1
Thosea imitabilis,Bertula insignifica,1793633,0
Drepana conjuncta,Cyme feminina,12202544,0
Asura metascota,Amphitorna trogoptera,11454804,0
Eupterote multiarcuata,Eupterote mollifera,1868907,1
Diurnea dormoyella,Narosoideus vulpina,5734560,0
Cotana satisbona,Cotana lunulata,1869207,1
Argyresthia decimella,Argyresthia abdominalis,1830207,1
Psacaphora cambiella,Albarracina warionis,1819050,0
Pseudomocena andobo,Heringocena andobo,6122755,1
Sindicola juengeri,Albarracina warionis,1819050,0
Xylorycta stercorata,Arignota stercorata,4685802,1
Phalacra tenera,Cyligramma disturbens,1776271,0
Oecophora ardosiella,Agnoea lavandulae,10404747,1
Macrocneme fenestrata,Diurnea lipsiella,4528593,0
Narosopsis vynia,Narosopsis leucospila,1753557,1
Asura unilinea,Philarista porphyrinella,1840050,0
Allodrepana siccifolia,Andrenimorpha sephela,11969051,0
Eupterote primularis,Diurnea fagella,1841296,0
Drapetodes platycerata,Drapetodes mitaria,1952685,1
Achyla flavicornis,Achlya flavicornis,1952229,1
Miltochrista avernalis,Cyme avernalis,12265390,1
Asura miltochristaemorpha,Parapluda invitabilis,1752327,0
Togaria takaozana,Togaria tancrei,5143100,1
Epicampoptera vulvornata,Epicampoptera strandi,1951888,1
Eupterote gyra,Cyclidia rectificata,5143078,0
Drepana erosula,Eupterote flavida,1868984,0
Acrojana ochracea,Acrojana sciron,1868852,1
Euclystis laceroides,Chalcocelis albiguttatus,1752903,0
Zaratha niveiventris,Zaratha pterodactylella,1853154,1
Spectroreta rufa,Spectroreta hyalodisca,1952023,1
Pseudatemelia josephinae,Agnoea josephinae,9734171,1
Syntomactis acromianta,Eupterote undata,1868952,0
Phiala incurva,Phiala crassistriga,5125149,1
Diurnea nolckenella,Mesopsestis undosa,1952086,0
Elysius deleta,Elysius cingulata,1811317,1
Pseudomocena difficilis,Heringocena difficilis,6122754,1
Cymatophora improvisa,Ceranemota improvisa,1952733,1
Eupterote mutans,Eupterote fabia,1868929,1
Parasa brevipennis,Caffricola cloeckneria,1752208,0
Onebala myadelpha,Cophomantella myadelpha,1837690,1
Parasa mutifascia,Circeida mutifascia,11887892,1
Donuca yorkensis,Donuca spectabilis,5109786,1
Cryptophasa ecclesiastis,Diaphora mendica,6097214,0
Polyploca concolor,Nyridela chalciope,1815373,0
Acrojana sanguineipes,Eupterote fabia,1868929,0
Comanula bipunctata,Comanula uniformis,9924328,1
Macrocilix flavotincta,Macrocilix mysticata,1952177,1
Cophomantis ephanozona,Lichenaula anthracopsara,1835073,0
Adiopa marama,Drapetodes matulata,1952684,0
Cyligramma troglodyta,Eloasa luxa,11442956,0
Gymnelia ottonis,Gymnelia jordani,1805632,1
Limacodes fasciola,Lithacodes fasciola,5105603,1
Miltasura celebensis,Cyme reticulata,9852545,0
Calonotos trinitatis,Perixestis rhizophaga,4685042,0
Palirisa angustifasciata,Palirisa mosoensis,1869063,1
Macroplectra apicalis,Cyanocrates grandis,1839444,0
Jana rosea,Jana gracilis,1869289,1
Spilosoma inversa,Diaphora mendica,6097214,1
Perittia cedronella,Stephensia cedronellae,8816100,1
Parajana lamani,Antapistis leucospila,1784884,0
Cophomantis artonoma,Cyme coccineotermen,12249034,0
Hemijana ruberrima,Diomea tricuspida,11870537,0
Perittia cedronella,Stephensia brunnichella,5119801,0
Eupterote cinnamomea,Eupterote undata,1868952,1
Sindicola squamella,Trachydora heliodora,1843693,0
Cotana grandis,Dysschema leucophaea,5117462,0
Tubuliferola flavifrontella,Agnoea subochreella,9717507,0
Eupterote dissimilis,Eupterote undata,1868952,1
Noctua bipuncta,Tridrepana examplata,1951861,0
Miresa humeralis,Narosa nigrisigna,1753432,0
Miresa nobilior,Metathrinca loranthivora,1833414,0
Dysschema thetis,Eupterote undata,1868952,0
Psecadia radiosella,Gogana kerara,11765486,0
Narosoideus formosanus,Narosoideus vulpina,5734560,1
Asura mindanensis,Adites mindanensis,12188425,1
Eupterote dehyalinata,Eupterote patula,11612269,1
Oglasa maculata,Lophotavia incivilis,1784391,0
Spuleria aurocapitella,Diaphora mendica,6097214,0
Bombyx corones,Comana corones,1753918,1
Polyploca concolor,Epipsestis ornata,1951923,1
Metraga colle,Agnoea colurnella,10523455,0
Hypercompa nyctemerata,Epipsestis ornata,1951923,0
Chelonia mendica,Diaphora mendica,6097214,1
Teldenia angustifascia,Stephensia abbreviatella,8844167,0
Elysius lavinea,Elysius lavinia,1811283,1
Cotana doricrana,Comanula uniformis,9924328,0
Eupterote quadrifasciata,Hindothosea cervina,11722467,0
Dysschema zerbina,Diurnea lipsiella,4528593,0
Cycnia mendica,Cyligramma limacina,1776247,0
Asura phryctopa,Cyme phryctopa,12244433,1
Asura xantherythra,Cyme xantherythra,12196964,1
Argyresthia minusculella,Argyresthia atlanticella,1830154,1
Mursa calisalis,Mursa phtisialis,1789820,1
Psiloreta thermidora,Oreta pulchripes,1951516,1
Spilobasis honei,Mimopsestis honei,1951385,1
Glaucopis aterrima,Eupterote hibisci,1868942,0
Noctua bicolorata,Ochropacha duplaris,1952532,1
Xylorycta lychnobii,Ditrigona mytylata,1952579,0
Eupterote pulchra,Chrysoclista flavicaput,1853079,0
Cyligramma goudotii,Cyligramma magus,1776252,1
Metraga costilinea,Leucanopsis lurida,1809994,0
Asura bougainvillei,Cyme avernalis,12265390,1
Narosa narcha,Narosa argentipuncta,1753431,1
Parasa altilis,Argyresthia pruniella,1830191,0
Teinorhyncha cerdo,Alphaea imbuta,10040888,0
Susica idiomorpha,Comana idiomorpha,10182596,1
Limacodes argentata,Euclea delphinii,5105365,1
Poloma angulifera,Mursa phtisialis,1789820,0
Latoia eupuncta,Euclea delphinii,5105365,0
Miltochrista phaeoxantha,Chrysoclista flavicaput,1853079,0
Bombyx cippus,Icteritilema nyassana,8888027,0
Cymatophora flavicornis,Achlya flavicornis,1952229,1
Xylorycta sciastis,Catoryctis sciastis,4685347,1
Panacela fuscocervina,Panacela signicosta,1869000,1
Estigmene femina,Hypsidia australica,10569928,0
Celiptera discissa,Celiptera frustulum,1792831,1
Perittia bullatella,Scieropepla orthosema,4684688,0
Phalaena plugma,Euclea plugma,5105379,1
Pseudatemelia subgilvida,Narosoideus vulpina,5734560,0
Heterogenea invitabilis,Epipsestis albidisca,1951925,0
Euclystis invidiosa,Euclystis centurialis,1761712,1
Oecophora subnexella,Catoryctis sciastis,4685347,0
Argyresthia nitidella,Cyclidia rectificata,5143078,0
Argyris insignata,Stephensia integra,10304738,0
Asura biagi,Cyme biagi,12181130,1
Gorgonidia mirabilior,Gorgonidia garleppi,1815611,1
Tadema sinensis,Susica sinensis,1752373,1
Xylorycta cephalochra,Thymiatris cephalochra,4684910,1
Ctenolita cerdo,Trachydora macrostola,10823203,0
Acantharctia flavimarginata,Acantharctia latifusca,1814733,1
Diurnea phryganella,Tetheella fluctuosa,1951649,0
Drepana hudsoni,Gymnelia taos,1805638,0
Oreta rubicunda,Oreta cervina,1951447,1
Spilobasis pseudomaculata,Bertula abjudicalis,1793631,0
Negera lytaea,Euclea plugma,5105379,0
Hypocrita septemmaculata,Cyme septemmaculata,12239354,1
Mursa gracilis,Mursa phtisialis,1789820,1
Metadrepana andersoni,Cabardites maculata,11375409,0
Camerunia lactiflora,Eupterote hibisci,1868942,0
Drepana fulvicosta,Ctenolita auribasalis,1752230,0
Cyligramma raboudou,Zaphanaula hemileuca,4686587,0
Striginiana agrippa,Jana strigina,1869288,1
Drepana scincula,Cyme crocota,12209657,0
Hypertrocta selenotypa,Euclystis centurialis,1761712,0
Stephensia myosotivora,Narosoideus vulpina,5734560,0
Asura biagi,Dasystoma salicella,5880147,0
Paryphanta nubilata,Anilina nubilata,1752987,1
Phalacra kerara,Cyme quadrilineata,12203022,0
Hibrildes neavi,Nanodacna vinacea,1853147,0
Miltochrista effasciata,Cyme effasciata,12213388,1
Argyresthia quadriella,Hemijana subrosea,1869296,0
Eupterote lutosa,Argyresthia notoleuca,10416016,0
Cyligramma intellecta,Oreta rosea,1951448,0
Asura wandammenseae,Cyme wandammenseae,12189897,1
Dysschema splendidissima,Dysschema irene,5117451,1
Achlya atrescens,Achlya flavicornis,1952229,1
Mursa judicatalis,Donuca spectabilis,5109786,0
Drepana punctifera,Oreta subvinosa,1951490,0
Callidrepana lunulata,Plectophila thiophanes,4685361,0
Argyresthia andereggiella,Argyresthia ivella,1830143,1
Albarracina humilis,Albarracina warionis,1819050,1
Oecophora electella,Plectophila electella,1839601,1
Scopelodes tantula,Comana corones,1753918,0
Nudaria maculata,Cabardites maculata,11375409,1
Macrocneme chionopus,Macrocneme lades,1805204,1
Phalacrothyris smithi,Spidia smithi,1952114,1
Euchera abluta,Phiala albida,5125160,1
Achlya nigromaculata,Achlya flavicornis,1952229,1
Phyllalia incerta,Phyllalia thunbergii,1868876,1
Albara gracillima,Nordstromia vira,1951795,1
Mimoreta horishana,Oreta griseotincta,1951505,1
Cophomantis syngonarcha,Euclystis insana,1761673,0
Creatonotos aurantiaca,Creatonotos dulla,1814892,1
Lichenaula provisa,Mimopsestis honei,1951385,0
Goagna specularis,Brachybelistis blackburnii,4686550,0
Lyclene pyrrhopsamma,Cyme structa,12180031,1
Stephensia cedronella,Stephensia cedronellae,8816100,1
Mecytha testacea,Cyme sexualis,12177010,0
Eupterote mollis,Eupterote mollifera,1868907,1
Pararhodia acuminalba,Euclea delphinii,5105365,0
Eupterote gyra,Eupterote fabia,1868929,1
Argyresthia rudolphella,Argyresthia pygmaeella,1830243,1
Albara mimetica,Phiala bistrigata,5125189,0
Eupterote adolphaei,Callindra arginalis,1815694,0
Oraesia anubis,Dysschema subapicalis,5117531,0
Pseudatemelia pallidella,Agnoea pallidella,11712107,1
Oecophora fissulella,Catoryctis subparallela,1838978,1
Dysschema praetides,Dysschema lycaste,5117506,1
Calonotos tripunctatus,Calonotos triplaga,1811152,1
Blastobasis evanescens,Bertula tespilalis,1793650,0
Oecophora comparella,Lichenaula comparella,4686875,1
Thyatira superba,Thyatira mexicana,5142842,1
Oreta purpurissa,Oreta cervina,1951447,1
Pusiola curta,Ochrotilema curta,8806795,1
Lichenaula callisema,Lichenaula comparella,4686875,1
Miltochrista phaeoxanthia,Barsaurea phaeoxanthia,10711189,1
Darala serranotata,Cotana serranotata,10189007,1
Stenoglene monteironis,Eloasa bombycoides,9937933,0
Phiala nyassana,Adites bakeri,12233927,0
Cotana setakwensis,Cotana erectilinea,1869203,1
Creatonotos continuatus,Creatonotos gangis,1814913,1
Parasa atmodes,Cyme effasciata,12213388,0
Dysschema tibesis,Cyme insularis,12248556,0
Vipsania vulpina,Epipsestis orbicularis,1951929,0
Ametroptila turbinifera,Gogana turbinifera,11818248,1
Ptochoryctis intacta,Metathrinca intacta,1833418,1
Ancistrota bimaculata,Negera bimaculata,1951690,1
Ametroptila semibrevis,Gogana semibrevis,11548893,1
Narosa niveipennis,Vipaka niveipennis,11687974,1
Aloa isabellina,Euclea delphinii,5105365,0
Aphendala furcillata,Choerotricha indistincta,1819298,0
Mursa sotiusalis,Oedebasis longipalpis,1784291,0
Susica resplendens,Comana resplendens,1753911,1
Spilosoma inversa,Comana idiomorpha,10182596,0
Nordstromia amabilis,Nordstromia vira,1951795,1
Marisba basivitta,Eupterote hibisci,1868942,0
Miltochrista aureorosea,Eupterote undata,1868952,0
Phiala abluta,Phiala albida,5125160,1
Narosa niveipennis,Eloasa perixera,9973500,0
Thymistida miserrima,Jana strigina,1869288,0
Cyligramma obscurior,Narosa nigrisigna,1753432,0
Cotana satisbona,Adites hilaris,12220646,0
Parasa grandis,Soteira grandis,11816192,1
Oreta rufula,Oreta cervina,1951447,1
Lithacodes schevi,Vipsania schevi,1753541,1
Oreta thaumalea,Oreta fulgens,1951450,1
Dysschema regalis,Dysschema trapeziata,5117516,1
Tethea effusa,Tetheella fluctuosa,1951649,1
Abraxas orbiferata,Sewa orbiferata,11678298,1
Argyresthia andereggiella,Gonoreta differenciata,1951992,0
Eupterote griseipennis,Dasystoma kurentzovi,11567987,0
Susica cosmocalla,Comana cosmocalla,1753920,1
Drepana lacertinaria,Thronia dilucida,11912150,0
Oreta irrorata,Oreta rosea,1951448,1
Comana casmocalla,Comana cosmocalla,1753920,1
Janomima deduplicata,Janomima dannfelti,1868866,1
Pseudomocena andobo,Eupterote undata,1868952,0
Negera lytaea,Negera confusa,1951689,1
Phiala sigyna,Phiala pseudatomaria,5125184,1
Eupterote taooensis,Eupterote undata,1868952,1
Diacrisia mendica,Diaphora mendica,6097214,1
Susica dochmosema,Callindra principalis,10615154,0
Cotana oetakwensis,Cotana rubrescens,1869202,1
Neoreta unicolor,Amphitorna olga,11760268,1
Phiala inferiora,Eupterote undata,1868952,0
Euclea elliotii,Creatonotos dulla,1814892,0
Drepana fulva,Achlya flavicornis,1952229,0
Ommatothelxis grandis,Cyme phryctopa,12244433,0
Pseudatemelia elsae,Thronia dilucida,11912150,0
Sibine norba,Dysschema terminata,5117436,0
Cyligramma postreducta,Cyligramma joa,1776267,1
Camerunia lactiflora,Camerunia flava,5125226,1
Polyploca obsoleta,Achlya flavicornis,1952229,1
Asura vivida,Comana rosea,1753909,0
Asphalia galbanus,Dysschema dissimulata,5117472,0
Thyatira juncta,Achlya flavicornis,1952229,0
Asura avernalis,Cyme avernalis,12265390,1
Psiloreta violacea,Albarracina warionis,1819050,0
Lyclene placens,Stephensia abbreviatella,8844167,0
Asura floridensis,Cyme avernalis,12265390,1
Cymatophora britannica,Ochropacha duplaris,1952532,1
Neoreta olga,Mimopsestis circumdata,1951389,0
Argyresthia walsinghamella,Callindra lenzeni,12266011,0
Thermesia plagifera,Metaphoenia plagifera,1771611,1
Asura samboanganus,Cyme euprepioides,12242422,1
Celiptera discissa,Nephelimorpha argentilinea,11604384,0
Cyligramma rhodesiana,Tridrepana olivacea,1951849,0
Pseudatemelia chinensis,Paralypusa chinensis,11588622,1
Creatonotos continuatus,Scieropepla reversella,1837703,0
Narosa narcha,Mimopsestis minor,1951384,0
Stenoglene subcrocea,Eloasa infrequens,10368234,0
Mursa comptalis,Mursa phtisialis,1789820,1
Parasa rutila,Eloasa bombycoides,9937933,1
Cotana ovata,Cotana albomaculata,1869209,1
Euproctis argyrorrhaea,Jana strigina,1869288,0
Narosa kanshireana,Argyresthia curvella,1830147,0
Pilostibes trachyptera,Heringocena difficilis,6122754,0
Glyphipteryx lathamella,Chrysoclista lathamella,1853081,1
Parasa xizangensis,Hindothosea cervina,11722467,0
Parasa gentilis,Aergina gentilis,11599959,1
Parasa elegantula,Nephelimorpha argentilinea,11604384,1
Choerotricha enunciativa,Comana miltogramma,1753908,0
Asura aroa,Cyme aroa,12179581,1
Lyclene pyrrhopsamma,Oreta griseotincta,1951505,0
Parasa ostia,Soteira ostia,11897451,1
Eupterote subdita,Eupterote undata,1868952,1
Peltophora leucoplaca,Thronia dilucida,11912150,0
Phiala angulata,Soteira ostia,11897451,0
Cymatophora brabantia,Eloasa liosarca,10502026,0
Celiptera alvina,Epipsestis renalis,1951921,0
Cheimophila salicella,Agnoea flavifrontella,9768838,0
Semyra diversa,Euclea diversa,5105399,1
Plectophila ascripta,Agnoea josephinae,9734171,0
Teinorhyncha nobilior,Adites unilinea,12183571,0
Pogonias capnopa,Trachydora capnopa,1843687,1
Cyclidia capitata,Cyclidia substigmaria,5143080,1
Tethea albilinea,Tetheella fluctuosa,1951649,1
Drepanojana apicalis,Drepanojana fasciata,5125237,1
Peltophora leucoplaca,Zaphanaula hemileuca,4686587,1
Phalacrothyris subviridis,Spidia subviridis,1952110,1
Leucanopsis phellia,Leucanopsis leucanina,1809971,1
Asura cancellata,Cyme sexualis,12177010,1
Mursa judicatalis,Mursa phtisialis,1789820,1
Polyploca haverkampfi,Achlya flavicornis,1952229,1
Narosa shinshana,Narosa corusca,1753435,1
Mursa comptalis,Comana cosmocalla,1753920,0
Limacodes albiguttatus,Chalcocelis albiguttatus,1752903,1
Cryptolechia afflictella,Pilostibes basivitta,4685465,0
Phalaena harpagula,Nordstromia bicostata,1951807,0
Eupterote flavia,Eupterote mollifera,1868907,1
Thosea liosarca,Eloasa liosarca,10502026,1
Scirtopoda myosotivora,Stephensia abbreviatella,8844167,1
Dysschema mariane,Dysschema mariamne,5117422,1
Palaeomystis chalcopeda,Diaphora mendica,6097214,0
Narosa ochracea,Xylorycta haplochroa,1835211,0
Stenoglene tristis,Stenoglene obtusus,6114660,1
Oreta purpureofasciata,Amphitorna olga,11760268,1
Oreta adona,Parapluda incincta,1752325,0
Euchera fervidaria,Eloasa infrequens,10368234,0
Phalaena lacertula,Sangatissa subcurvifera,1869008,0
Bombyx mendica,Diaphora mendica,6097214,1
Dysschema rubripicta,Birthamula chara,1753828,0
Dysschema biformis,Achrocerides theorini,6209497,0
Wernya fufifasciata,Wernya rufifasciata,9253243,1
Asura pyrostrota,Cyme pyrostrota,12231712,1
Anzabe micacea,Omocenops micacea,1753000,1
Macrocilix flavotincta,Urogonodes scintillans,1951772,0
Albara simillima,Creatonotos transiens,1814928,0
Lichenaula castanea,Cyme triangularis,12255082,0
Phiala punctilinea,Bertula tespilalis,1793650,0
Bietia xanthopus,Magos xanthopus,1753406,1
Argyris insignata,Sewa orbiferata,11678298,1
Oegoconia isthmodes,Diaphora mendica,6097214,0
Lemmatophila salicella,Gogana specularis,5142892,0
Cyclidia capitata,Jana gracilis,1869289,0
Cryptolechia argentella,Xylorycta argentella,1835230,1
Dysschema sibylla,Dysschema hypoxantha,5117510,1
Creatonotos vacillans,Creatonotos transiens,1814928,1
Semyra diversa,Eloasa bombycoides,9937933,0
Stephensia cedronella,Dasystoma salicella,5880147,0
Ochropacha ruficollis,Ochropacha duplaris,1952532,1
Eupterote canaraica,Nemacerota cinerea,1952141,0
Phalaena bifasciata,Zaratha pterodactylella,1853154,0
Onebala cubiculata,Xylorycta ovata,1835273,0
Thyatira cymatophoroides,Pseudothyatira cymatophoroides,1952093,1
Callidrepana ochrea,Tridrepana albonotata,1951838,1
Callimorpha lenzeni,Callindra lenzeni,12266011,1
Psiloreta inconspicua,Oreta obtusa,1951478,1
Cyclidia patulata,Cyclidia rectificata,5143078,1
Polyploca haverkampfi,Ochropacha duplaris,1952532,0
Cophomantis artonoma,Cophomantella artonoma,1837681,1
Hypercompa impleta,Alphaea impleta,12173453,1
Cyclura submontana,Cyme miltochristaemorpha,12172840,0
Albara simillima,Nordstromia simillima,1951790,1
Doratifera congrua,Dysschema centenaria,5117553,0
Phiala nyassana,Phiala punctulata,5125150,1
Oreta roseola,Astatochroa fuscimargo,1952510,1
Phiala rubrivena,Phiala nigrolineata,5125162,1
Euclea retroversa,Euclea diversa,5105399,1
Dysschema madana,Celiptera levina,1792827,0
Dysschema tristis,Dysschema subapicalis,5117531,1
Natada monomorpha,Comana monomorpha,1753917,1
Parasa rutila,Circeida argentifascia,11825681,0
Parasa vadimi,Soteira vadimi,11556502,1
Polynesa maculosa,Lichenaula maculosa,4686892,1
Mursa maceria,Chrysoclista lathamella,1853081,0
Lepidolutzia bombycina,Cyligramma disturbens,1776271,0
Argyresthia trifasciae,Narosoideus vulpina,5734560,0
Trichogyia circulifera,Achrocerides theorini,6209497,0
Lichenaula castanea,Xylorycta castanea,4686305,1
Drepana albonotata,Tridrepana albonotata,1951838,1
Albara aestivalis,Nordstromia problematica,1951799,1
Xylorycta tinctoria,Pseudothyatira expultrix,1952094,0
Comana albiplaga,Comana albibasis,1753906,1
Lyclene serratilinea,Cyme serratilinea,12207674,1
Melanergon proserpina,Melanergon vidua,1869305,1
Tridrepana elegans,Tridrepana olivacea,1951849,1
Miltochrista biagi,Melinaria campagnei,11532109,0
Ametroptila semibrevis,Comana albibasis,1753906,0
Pseudatemelia semifuscata,Callindra lenzeni,12266011,0
Adites maculata,Cabardites maculata,11375409,1
Darala serranotata,Aergina laeta,11561935,0
Ctenogyna lytaea,Oreta turpis,1951523,0
Eupterote suffusa,Aphendala unicolor,11765341,0
Polyploca confluens,Agnoea subochreella,9717507,0
Toelgyfaloca circumdata,Mimopsestis circumdata,1951389,1
Panacela hirta,Panacela lewinae,1868998,1
Palimpsestis orbicularis,Epipsestis orbicularis,1951929,1
Phalaena sulphureomaculata,Achlya flavicornis,1952229,1
Eupterote procumbens,Eupterote flavida,1868984,1
Topiris candidella,Chrysoclista flavicaput,1853079,0
Bombyx aemilia,Euclea aemilia,5105407,1
Miltochrista cinnabarina,Cyme effasciata,12213388,1
Pseudatemelia synchrozella,Agnoea synchrozella,9883941,1
Zaphanaula diffusa,Zaphanaula hemileuca,4686587,1
Hibrildes fuscata,Comana albibasis,1753906,0
Macrocneme affinis,Catoryctis subparallela,1838978,0
Psiloreta thermidora,Scieropepla serina,1837708,0
Susica dochmosema,Comana cosmocalla,1753920,1
Spilosoma standfussi,Diaphora mendica,6097214,1
Marmaroplegma clio,Miniodes phaeosoma,1783306,0
Hibrildes albopunctata,Hibrildes crawshayi,1869147,1
Tinea fagella,Diurnea fagella,1841296,1
Scopelodes tantula,Scopelodes vulpina,1752852,1
Nyssia micacea,Catoryctis sciastis,4685347,0
Xylorycta terenopis,Xylorycta assimilis,1835285,1
Eupterote suffusa,Eupterote undata,1868952,1
Gymnelia hilaris,Gymnelia scita,1805644,1
Cymatophora britannica,Poloma nigromaculata,1869045,0
Narosa tamsi,Quasinarosa fulgens,10296926,1
Thosea phaeobasis,Aphendala unicolor,11765341,1
Macroplectra semiaurantia,Narosa corusca,1753435,0
Eupterote affinis,Eupterote undata,1868952,1
Argyresthia ephippella,Argyresthia pruniella,1830191,1
Tinea aurifrontella,Chrysoclista flavicaput,1853079,1
Macrocilix magna,Scieropepla serina,1837708,0
Miltochrista multidentata,Agnoea elsae,9653232,0
Drepana levis,Falcaria bilineata,5142903,1
Cymatophora brabantia,Ochropacha duplaris,1952532,1
Caffricola vicina,Brachiopsis vicina,1752119,1
Chrysoclista flavicapitella,Chrysoclista flavicaput,1853079,1
Oreta formosicola,Oreta loochooana,1951529,1
Bleptina grimsgaardi,Bertula centralis,1793646,1
Falcaria rampartensis,Cyme sexualis,12177010,0
Adrapsa murina,Metathrinca parabola,1833420,0
Polyploca flavicornis,Eupterote fabia,1868929,0
Oglasa cosmiodes,Agnoea fuscifrontella,10650087,0
Procometis trispora,Scieropepla serina,1837708,1
Albarracina littoralis,Hypsidia australica,10569928,0
Oreta gonioptera,Gonoreta gonioptera,1951983,1
Paryphanta plebeia,Anilina plebeia,1752990,1
Achlya signatipennis,Achlya flavicornis,1952229,1
Asura miltochristina,Aphendala unicolor,11765341,0
Asura haemachroa,Ditrigona idaeoides,1952575,0
Eupterote undifera,Eupterote undata,1868952,1
Cymatophora flavicornis,Ischnopsis pilifera,9199369,0
Borkhausenia colurnella,Eupterote mollifera,1868907,0
Euclystis homopteroides,Thyatira batis,5142870,0
Microcampa fulgens,Quasinarosa fulgens,10296926,1
Chrysoclista aurifrontella,Narosa nigrisigna,1753432,0
Onebala cyclopodes,Dysschema trapeziata,5117516,0
Neoreta perexcisa,Bertula incongruens,1793609,0
Dysschema flora,Dysschema leucophaea,5117462,1
