species,oldSpeciesCanonicalName,similarity,prediction,model,threshold
Narosoideus flavidorsalis,Narosoideus micans,0.7819,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Narosoideus fuscicostalis,Miresa fuscicostalis,0.5601,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Narosoideus vulpina,Narosoideus apicipennis,0.7804,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Narosoideus vulpina,Narosoideus aurisoma,0.7616,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Narosoideus vulpina,Narosoideus formosanus,0.7262,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Narosoideus vulpina,Narosoideus formosicola,0.8115,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Narosoideus vulpina,Vipsania vulpina,0.5922,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Cyclopterana reducta,Cycloptera reducta,0.9741,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Altha peralbida,Thosea peralbida,0.7176,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Narosopsis leucospila,Narosopsis vynia,0.7426,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Ctenolita auribasalis,Miresa auribasalis,0.6056,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Ctenolita auribasalis,Teinorhyncha auribasalis,0.6864,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Ctenolita epargyra,Ctenolita cerdo,0.7848,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Ctenolita epargyra,Teinorhyncha cerdo,0.4675,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Ctenolita nobilior,Miresa nobilior,0.3681,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Ctenolita nobilior,Teinorhyncha nobilior,0.4766,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Ctenolita pyrosomoides,Miresa pyrosomoides,0.659,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Ctenolita pyrosomoides,Teinorhyncha pyrosomoides,0.7141,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Comanula uniformis,Comanula bipunctata,0.6643,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Comanula uniformis,Hildala uniformis,0.5987,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Narosa argentipuncta,Narosa narcha,0.746,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Narosa corusca,Narosa baibarana,0.6767,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Narosa corusca,Narosa ishidae,0.6491,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Narosa corusca,Narosa shinshana,0.6494,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Narosa corusca,Narosa takamukui,0.5369,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Narosa nigrisigna,Heterogenea formosana,0.2717,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Narosa nigrisigna,Narosa ochracea,0.7435,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Narosa nigrisigna,Narosa penicillata,0.7559,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Sansarea alenae,Euphlyctina alenae,0.5477,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Sansarea circulifera,Trichogyia circulifera,0.6075,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Macroplectrina apicalis,Macroplectra apicalis,0.9241,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Macroplectrina semiaurantia,Macroplectra semiaurantia,0.9103,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Brachiopsis vicina,Caffricola vicina,0.5839,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Vipaka niveipennis,Narosa niveipennis,0.7324,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Zinara ploetzi,Heterolepis ploetzi,0.6084,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Magos xanthopus,Bietia xanthopus,0.6229,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Anilina nubilata,Paryphanta nubilata,0.5916,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Anilina personata,Paryphanta personata,0.622,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Anilina plebeia,Paryphanta plebeia,0.6156,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Anilina tessmanni,Paryphanta tessmanni,0.6346,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Mambara andamanensis,Hypoblechra andamanensis,0.5669,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Mambara delocrossa,Birthama delocrossa,0.7492,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Mambara haplopis,Birthama haplopis,0.7407,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Mambara minimalis,Setora minimalis,0.5041,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Chalcocelis albiguttatus,Altha pulchrimacula,0.4191,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Chalcocelis albiguttatus,Doratifera hemistaura,0.3324,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Chalcocelis albiguttatus,Doratifera nephrochrysa,0.3202,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Chalcocelis albiguttatus,Limacodes albiguttatus,0.5861,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Chalcocelis albiguttatus,Miresa fumifera,0.2332,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Chalcocelis albiguttatus,Miresa nigriplaga,0.1895,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Chalcocelis albiguttatus,Miresa sanguineomaculata,0.2911,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Chalcocelis castanica,Chalcoscelis castanica,0.8869,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Chrysopolomides nivea,Chrysopoloma nivea,0.702,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Soteira altilis,Parasa altilis,0.6337,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Soteira grandis,Parasa grandis,0.717,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Soteira ostia,Latoia pseudostia,0.3391,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Soteira ostia,Parasa ostia,0.6312,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Soteira prasina,Parasa prasina,0.7182,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Soteira shaanxiensis,Latoia shaanxiensis,0.6735,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Soteira shaanxiensis,Parasa shaanxiensis,0.707,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Soteira vadimi,Parasa vadimi,0.724,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Quasinarosa fulgens,Microcampa fulgens,0.4028,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Quasinarosa fulgens,Narosa kanshireana,0.2585,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Quasinarosa fulgens,Narosa pseudochracea,0.3203,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Quasinarosa fulgens,Narosa tamsi,0.3077,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Circeida argentifascia,Latoia argentifascia,0.7245,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Circeida argentifascia,Parasa argentifascia,0.7416,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Circeida eupuncta,Latoia eupuncta,0.6853,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Circeida eupuncta,Parasa eupuncta,0.6953,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Circeida liangdiana,Latoia liangdiana,0.708,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Circeida liangdiana,Parasa liangdiana,0.7344,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Circeida mutifascia,Latoia mutifascia,0.6066,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Circeida mutifascia,Parasa mutifascia,0.6628,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Circeida parapuncta,Latoia parapuncta,0.6791,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Circeida parapuncta,Parasa parapuncta,0.747,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Avatara interrupta,Thosea interrupta,0.8116,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Avatara lineofusca,Iragoides lineofusca,0.5864,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Avatara plethoneura,Thosea plethoneura,0.725,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Avatara pseudocana,Aphendala pseudocana,0.7151,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Caissa fasciatum,Ceratonema fasciatum,0.5324,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aergina fumosa,Parasa fumosa,0.688,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aergina gentilis,Latoia gentilis,0.5454,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aergina gentilis,Parasa gentilis,0.6098,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aergina hilaris,Limacodes hilaris,0.5307,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aergina hilaris,Parasa hockingii,0.3538,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aergina laeta,Aergina retracta,0.5661,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aergina laeta,Parasa laeta,0.6382,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aergina laeta,Parasa retracta,0.3119,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aergina liharis,Parasa liharis,0.6929,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aergina mirza,Parasa mirza,0.7379,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aergina paeera,Parasa paeera,0.7113,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aergina solovyevi,Parasa solovyevi,0.7031,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Scopelodes minax,Bethura minax,0.5584,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Scopelodes unicolor,Dalcera palpigera,0.2518,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Scopelodes unicolor,Nyssia micacea,0.1798,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Scopelodes unicolor,Scopelodes lutea,0.6109,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Scopelodes unicolor,Scopelodes palpalis,0.583,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Scopelodes vulpina,Scopelodes tantula,0.7079,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Nephelimorpha argentilinea,Parasa argentilinea,0.6322,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Nephelimorpha argentilinea,Parasa elegantula,0.2604,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Omocenops micacea,Anzabe micacea,0.5789,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Comana albibasis,Comana albiplaga,0.7106,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Comana albibasis,Miresa albibasis,0.849,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Comana albibasis,Miresa humeralis,0.2495,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Comana corones,Bombyx corones,0.6835,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Comana corones,Susica miltocosma,0.1125,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Comana cosmocalla,Comana casmocalla,0.8161,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Comana cosmocalla,Susica cosmocalla,0.7054,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Comana cosmocalla,Susica dochmosema,0.4067,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Comana euryparoa,Susica euryparoa,0.6466,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Comana idiomorpha,Susica idiomorpha,0.6747,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Comana miltochyta,Susica miltochyta,0.7445,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Comana miltogramma,Darala rosea,0.3122,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Comana miltogramma,Hildala miniacea,0.2932,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Comana miltogramma,Momopola miltogramma,0.652,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Comana mjobergi,Comana mjoebergi,0.8366,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Comana mjobergi,Susica mjobergi,0.7185,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Comana monomorpha,Natada monomorpha,0.7372,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Comana resplendens,Susica resplendens,0.6143,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Comana rosea,Anthela rosea,0.6936,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Comana testacea,Mecytha testacea,0.6381,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Leucophobetron argentiflua,Altha rufipuncta,0.3084,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Leucophobetron argentiflua,Euproctis argentiflua,0.5786,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Leucophobetron argyrorrhaea,Euproctis argyrorrhaea,0.5827,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Leucophobetron punctata,Euclea punctata,0.6364,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Achrocerides theorini,Lasiocampa theorini,0.5554,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aphendala cana,Parasa cana,0.6341,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aphendala cana,Thosea barikoti,0.482,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aphendala cana,Thosea cana,0.6414,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aphendala conicosma,Thosea conicosma,0.7578,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aphendala ferreogrisea,Tetraphleba ferreogrisea,0.4962,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aphendala ferreogrisea,Thosea ferreogrisea,0.7925,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aphendala imitabilis,Thosea imitabilis,0.7684,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aphendala recta,Thosea recta,0.6627,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aphendala unicolor,Aphendala mechiensis,0.5775,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aphendala unicolor,Aphendala transversata,0.6551,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aphendala unicolor,Aphendala tripartita,0.6371,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aphendala unicolor,Macroplectra unicolor,0.5113,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aphendala unicolor,Parasa unicolor,0.6467,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aphendala unicolor,Thosea discipunctata,0.3958,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aphendala unicolor,Thosea phaeobasis,0.34,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aphendala unicolor,Thosea transversata,0.3656,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Aphendala unicolor,Thosea tripartita,0.3084,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Hindothosea cervina,Thosea cervina,0.4843,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Hindothosea cervina,Thosea duplexa,0.1494,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Neomocena convergens,Omocena convergens,0.4499,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Birthamula chara,Contheyla chara,0.5494,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Birthamula rufa,Thosea grandis,0.248,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Hadraphe aprica,Hadraphe callima,0.7039,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Hadraphe aprica,Scirrhoma callima,0.32,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Hadraphe ethiopica,Scirrhoma ethiopica,0.6056,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Pretas furcillata,Aphendala furcillata,0.699,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Pretas separata,Thosea separata,0.7818,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Thronia badia,Parasa badia,0.6034,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Thronia dilucida,Parasa dilucida,0.6158,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Thronia xizangensis,Parasa xizangensis,0.6924,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Thronia xueshana,Latoia xueshana,0.64,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Thronia xueshana,Parasa xueshana,0.6576,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Eloasa acrata,Parasa acrata,0.7474,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Eloasa atmodes,Parasa atmodes,0.7512,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Eloasa atmodes,Parasa loxoleuca,0.359,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Eloasa bombycoides,Doratiophora amphibrota,0.1782,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Eloasa bombycoides,Lethocephala bombycoides,0.5597,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Eloasa bombycoides,Parasa rutila,0.3675,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Eloasa bombycoides,Thosea erecta,0.3054,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Eloasa brevipennis,Parasa brevipennis,0.785,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Eloasa calida,Doratifera congrua,0.3719,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Eloasa calida,Lethocephala eremospila,0.2457,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Eloasa callidesma,Thosea callidesma,0.751,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Eloasa infrequens,Apoda infrequens,0.6314,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Eloasa infrequens,Parasa entima,0.4242,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Eloasa liosarca,Anaxidea integer,0.2943,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Eloasa liosarca,Eloasa liasarca,0.8278,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Eloasa liosarca,Thosea liosarca,0.7707,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Eloasa luxa,Thosea luxa,0.7189,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Eloasa perixera,Doratifera perixera,0.6514,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Eloasa sphenosema,Doratifera sphenosema,0.6281,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Eloasa symphonistis,Parasa symphonistis,0.7716,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Susica pannosa,Hyphorma pannosa,0.736,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Susica sinensis,Susica formosana,0.7064,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Susica sinensis,Susica fusca,0.6359,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Susica sinensis,Susica fusca,0.6359,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Susica sinensis,Tadema sinensis,0.5643,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Eucalliathla candidella,Oecophora candidella,0.6626,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Argyresthia pruniella,Argyresthia ephippella,0.7135,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Argyresthia pruniella,Oecophora pruniella,0.6579,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Argyresthia notoleuca,Zelleria notoleuca,0.6141,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Argyresthia curvella,Argyresthia arcella,0.7198,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Argyresthia curvella,Argyresthia denudatella,0.6489,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Argyresthia curvella,Argyresthia nitidella,0.669,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Argyresthia curvella,Argyresthia ossea,0.6511,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Argyresthia curvella,Argyresthia purpurascentella,0.6278,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Argyresthia curvella,Tinea arcella,0.4389,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Argyresthia abdominalis,Argyresthia decimella,0.5325,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Argyresthia abdominalis,Argyresthia inauratella,0.5002,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Argyresthia triplicata,Argyresthia trifasciae,0.7774,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Argyresthia pygmaeella,Argyresthia rudolphella,0.6242,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Argyresthia pygmaeella,Argyresthia semifasciella,0.5626,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Argyresthia ivella,Argyresthia andereggiella,0.7743,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Argyresthia ivella,Argyresthia kuwayamella,0.7125,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Argyresthia ivella,Argyresthia quadriella,0.6964,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Argyresthia ivella,Oecophora andereggiella,0.4549,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Argyresthia chrysidella,Argyresthia walsinghamella,0.6737,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Argyresthia atlanticella,Argyresthia minusculella,0.6641,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Trachydora acrocyrta,Syntomactis acrocyrta,0.5044,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Trachydora acromianta,Syntomactis acromianta,0.5179,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Trachydora bacteriota,Balionebris bacteriota,0.5256,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Trachydora capnopa,Pogonias capnopa,0.6985,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Trachydora centromela,Trachydora holochorda,0.554,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Trachydora fumea,Syntomactis fumea,0.3907,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Trachydora heliodora,Pogonias heliodora,0.7279,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Trachydora heliotricha,Pogonias heliotricha,0.7041,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Trachydora juengeri,Sindicola juengeri,0.5672,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Trachydora macrostola,Syntomactis macrostola,0.4854,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Trachydora plumigera,Anataractis plumigera,0.6278,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Trachydora porphyrescens,Pogonias porphyrescens,0.7262,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Trachydora pygaea,Syntomactis pygaea,0.4384,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Trachydora squamella,Sindicola squamella,0.6475,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Trachydora tephronota,Syntomactis tephronota,0.5413,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Zaratha pterodactylella,Zaratha niveiventris,0.609,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Palaeomystella chalcopeda,Palaeomystis chalcopeda,0.8599,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Nanodacna logistica,Colonophora logistica,0.3916,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Nanodacna vinacea,Homaledra vinacea,0.4755,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Microcolona durata,Aganoptila durata,0.5306,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Microcolona phanarcha,Aganoptila phanarcha,0.6444,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Microcolona toropis,Elachista toropis,0.5184,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Ischnopsis enopias,Amblyxena enopias,0.6314,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Ischnopsis melanogma,Iriothyrsa melanogma,0.6509,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Ischnopsis pilifera,Amblyxena pilifera,0.542,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agonoxena miniana,Haemolytis miniana,0.6334,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Stephensia abbreviatella,Scirtopoda myosotivora,0.3065,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Stephensia abbreviatella,Stephensia maxima,0.6477,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Stephensia abbreviatella,Stephensia myosotivora,0.6524,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Stephensia brunnichella,Microsetia stephensella,0.5286,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Stephensia brunnichella,Stephensia brunnichiella,0.8457,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Stephensia brunnichella,Tinea brunnichella,0.7736,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Stephensia calpella,Perittia bullatella,0.4592,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Stephensia cedronellae,Perittia bystropogonis,0.4042,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Stephensia cedronellae,Perittia cedronella,0.7571,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Stephensia cedronellae,Perittia lavandulae,0.4973,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Stephensia cedronellae,Stephensia cedronella,0.979,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Stephensia cunilae,Stephensia cunilea,0.8805,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Stephensia integra,Kumia integra,0.5677,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Stephensia major,Antispila major,0.3527,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Stephensia unipunctella,Holstia unipunctella,0.7129,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Chrysoclista cambiella,Psacaphora cambiella,0.6552,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Chrysoclista flavicaput,Chrysoclista aurifrontella,0.7723,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Chrysoclista flavicaput,Chrysoclista flavicapitella,0.9375,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Chrysoclista flavicaput,Roeslerstammia aurocapitella,0.509,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Chrysoclista flavicaput,Roeslertammia aurocapitella,0.4899,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
