species,oldSpeciesCanonicalName,similarity,prediction,model,threshold
Euclea delphinii,Limacodes quercicola,0.965,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Euclea delphinii,Nochelia tardigrada,0.9493,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Euclea delphinii,Nyssia varia,0.9641,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Euclea delphinii,Parasa excisa,0.9588,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Euclea delphinii,Parasa incisa,0.9248,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Euclea delphinii,Sibine varia,0.954,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Euclea determinata,Metraga costilinea,0.9409,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Euclea dicolon,Phalaena dicolon,0.9829,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Euclea diversa,Euclea retroversa,0.9849,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Euclea diversa,Semyra diversa,0.9825,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Euclea diversa,Teinorhyncha vericrux,0.9654,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Euclea dolosa,Hydrias dolosa,0.9594,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Euclea norba,Sibine norba,0.972,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Euclea plugma,Euclea chiriquensis,0.967,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Euclea plugma,Euclea zygia,0.9759,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Euclea plugma,Metraga colle,0.9569,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Euclea plugma,Metraga hoboa,0.9715,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Euclea plugma,Metraga perplexa,0.9467,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Euclea plugma,Phalaena plugma,0.9663,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Euclea rufa,Neomires rufa,0.9643,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Euclea spadicis,Monoleuca spadicis,0.9838,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Pectinarosa alastor,Altha alastor,0.9573,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Melinaria campagnei,Parasa campagnei,0.9882,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Melinaria repanda,Neaera repanda,0.9905,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Melinaria repanda,Parasa repanda,0.9876,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Caffricola cloeckneria,Bombyx cloeckneria,0.9734,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Heringocena andobo,Pseudomocena andobo,0.9782,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Heringocena difficilis,Pseudomocena difficilis,0.9676,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Vipsania melanois,Pseudovipsania melanois,0.9783,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Vipsania schevi,Lithacodes schevi,0.979,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Narosoideus flavidorsalis,Heterogena flavidorsalis,0.9824,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Narosoideus flavidorsalis,Narosoideus flavissima,0.9916,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Narosoideus flavidorsalis,Narosoideus micans,0.9908,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Narosoideus fuscicostalis,Miresa fuscicostalis,0.9821,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Narosoideus vulpina,Narosoideus apicipennis,0.9891,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Narosoideus vulpina,Narosoideus aurisoma,0.9881,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Narosoideus vulpina,Narosoideus formosanus,0.9789,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Narosoideus vulpina,Narosoideus formosicola,0.9842,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Narosoideus vulpina,Vipsania vulpina,0.9824,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Cyclopterana reducta,Cycloptera reducta,0.9954,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Altha peralbida,Thosea peralbida,0.9802,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Narosopsis leucospila,Narosopsis vynia,0.9632,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Ctenolita auribasalis,Miresa auribasalis,0.9857,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Ctenolita auribasalis,Teinorhyncha auribasalis,0.9818,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Ctenolita epargyra,Ctenolita cerdo,0.9698,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Ctenolita epargyra,Teinorhyncha cerdo,0.946,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Ctenolita nobilior,Miresa nobilior,0.9731,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Ctenolita nobilior,Teinorhyncha nobilior,0.9712,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Ctenolita pyrosomoides,Miresa pyrosomoides,0.9749,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Ctenolita pyrosomoides,Teinorhyncha pyrosomoides,0.9659,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Comanula uniformis,Comanula bipunctata,0.9623,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Comanula uniformis,Hildala uniformis,0.9724,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Narosa argentipuncta,Narosa narcha,0.9791,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Narosa corusca,Narosa baibarana,0.9809,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Narosa corusca,Narosa ishidae,0.9714,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Narosa corusca,Narosa shinshana,0.9683,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Narosa corusca,Narosa takamukui,0.9634,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Narosa nigrisigna,Heterogenea formosana,0.9498,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Narosa nigrisigna,Narosa ochracea,0.9608,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Narosa nigrisigna,Narosa penicillata,0.9841,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Sansarea alenae,Euphlyctina alenae,0.9727,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Sansarea circulifera,Trichogyia circulifera,0.9798,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Macroplectrina apicalis,Macroplectra apicalis,0.9916,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Macroplectrina semiaurantia,Macroplectra semiaurantia,0.9919,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Brachiopsis vicina,Caffricola vicina,0.9606,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Vipaka niveipennis,Narosa niveipennis,0.9617,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Zinara ploetzi,Heterolepis ploetzi,0.9779,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Magos xanthopus,Bietia xanthopus,0.975,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Anilina nubilata,Paryphanta nubilata,0.98,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Anilina personata,Paryphanta personata,0.9791,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Anilina plebeia,Paryphanta plebeia,0.985,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Anilina tessmanni,Paryphanta tessmanni,0.9831,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Mambara andamanensis,Hypoblechra andamanensis,0.9879,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Mambara delocrossa,Birthama delocrossa,0.9713,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Mambara haplopis,Birthama haplopis,0.975,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Mambara minimalis,Setora minimalis,0.9615,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Chalcocelis albiguttatus,Altha pulchrimacula,0.9342,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Chalcocelis albiguttatus,Doratifera hemistaura,0.9468,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Chalcocelis albiguttatus,Doratifera nephrochrysa,0.9517,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Chalcocelis albiguttatus,Limacodes albiguttatus,0.9892,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Chalcocelis albiguttatus,Miresa fumifera,0.9411,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Chalcocelis albiguttatus,Miresa nigriplaga,0.9568,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Chalcocelis albiguttatus,Miresa sanguineomaculata,0.9534,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Chalcocelis castanica,Chalcoscelis castanica,0.996,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Chrysopolomides nivea,Chrysopoloma nivea,0.9845,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Soteira altilis,Parasa altilis,0.9659,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Soteira grandis,Parasa grandis,0.9636,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Soteira ostia,Latoia pseudostia,0.9777,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Soteira ostia,Parasa ostia,0.9622,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Soteira prasina,Parasa prasina,0.9686,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Soteira shaanxiensis,Latoia shaanxiensis,0.9723,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Soteira shaanxiensis,Parasa shaanxiensis,0.9757,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Soteira vadimi,Parasa vadimi,0.949,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Quasinarosa fulgens,Microcampa fulgens,0.9427,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Quasinarosa fulgens,Narosa kanshireana,0.9359,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Quasinarosa fulgens,Narosa pseudochracea,0.9132,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Quasinarosa fulgens,Narosa tamsi,0.9423,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Circeida argentifascia,Latoia argentifascia,0.9766,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Circeida argentifascia,Parasa argentifascia,0.9819,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Circeida eupuncta,Latoia eupuncta,0.9805,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Circeida eupuncta,Parasa eupuncta,0.9864,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Circeida liangdiana,Latoia liangdiana,0.9824,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Circeida liangdiana,Parasa liangdiana,0.9866,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Circeida mutifascia,Latoia mutifascia,0.9797,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Circeida mutifascia,Parasa mutifascia,0.976,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Circeida parapuncta,Latoia parapuncta,0.9707,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Circeida parapuncta,Parasa parapuncta,0.9797,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Avatara interrupta,Thosea interrupta,0.98,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Avatara lineofusca,Iragoides lineofusca,0.9756,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Avatara plethoneura,Thosea plethoneura,0.9898,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Avatara pseudocana,Aphendala pseudocana,0.9698,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Caissa fasciatum,Ceratonema fasciatum,0.9506,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aergina fumosa,Parasa fumosa,0.969,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aergina gentilis,Latoia gentilis,0.9592,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aergina gentilis,Parasa gentilis,0.9714,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aergina hilaris,Limacodes hilaris,0.9676,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aergina hilaris,Parasa hockingii,0.9565,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aergina laeta,Aergina retracta,0.9616,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aergina laeta,Parasa laeta,0.966,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aergina laeta,Parasa retracta,0.9476,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aergina liharis,Parasa liharis,0.9744,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aergina mirza,Parasa mirza,0.9795,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aergina paeera,Parasa paeera,0.9759,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aergina solovyevi,Parasa solovyevi,0.9829,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Scopelodes minax,Bethura minax,0.9236,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Scopelodes unicolor,Dalcera palpigera,0.9234,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Scopelodes unicolor,Nyssia micacea,0.9494,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Scopelodes unicolor,Scopelodes lutea,0.9841,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Scopelodes unicolor,Scopelodes palpalis,0.9701,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Scopelodes vulpina,Scopelodes tantula,0.953,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Nephelimorpha argentilinea,Parasa argentilinea,0.979,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Nephelimorpha argentilinea,Parasa elegantula,0.9728,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Omocenops micacea,Anzabe micacea,0.9569,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Comana albibasis,Comana albiplaga,0.9851,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Comana albibasis,Miresa albibasis,0.9846,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Comana albibasis,Miresa humeralis,0.9658,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Comana corones,Bombyx corones,0.9277,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Comana corones,Susica miltocosma,0.9616,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Comana cosmocalla,Comana casmocalla,0.9687,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Comana cosmocalla,Susica cosmocalla,0.9829,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Comana cosmocalla,Susica dochmosema,0.9575,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Comana euryparoa,Susica euryparoa,0.9647,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Comana idiomorpha,Susica idiomorpha,0.9845,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Comana miltochyta,Susica miltochyta,0.9748,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Comana miltogramma,Darala rosea,0.9567,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Comana miltogramma,Hildala miniacea,0.974,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Comana miltogramma,Momopola miltogramma,0.9851,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Comana mjobergi,Comana mjoebergi,0.9773,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Comana mjobergi,Susica mjobergi,0.9776,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Comana monomorpha,Natada monomorpha,0.964,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Comana resplendens,Susica resplendens,0.9773,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Comana rosea,Anthela rosea,0.9755,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Comana testacea,Mecytha testacea,0.9797,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Leucophobetron argentiflua,Altha rufipuncta,0.9503,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Leucophobetron argentiflua,Euproctis argentiflua,0.9582,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Leucophobetron argyrorrhaea,Euproctis argyrorrhaea,0.9745,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Leucophobetron punctata,Euclea punctata,0.9636,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Achrocerides theorini,Lasiocampa theorini,0.9772,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aphendala cana,Parasa cana,0.9565,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aphendala cana,Thosea barikoti,0.922,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aphendala cana,Thosea cana,0.9442,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aphendala conicosma,Thosea conicosma,0.9791,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aphendala ferreogrisea,Tetraphleba ferreogrisea,0.9804,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aphendala ferreogrisea,Thosea ferreogrisea,0.9777,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aphendala imitabilis,Thosea imitabilis,0.9603,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aphendala recta,Thosea recta,0.9533,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aphendala unicolor,Aphendala mechiensis,0.9845,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aphendala unicolor,Aphendala transversata,0.9835,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aphendala unicolor,Aphendala tripartita,0.9829,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aphendala unicolor,Macroplectra unicolor,0.969,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aphendala unicolor,Parasa unicolor,0.9791,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aphendala unicolor,Thosea discipunctata,0.9578,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aphendala unicolor,Thosea phaeobasis,0.96,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aphendala unicolor,Thosea transversata,0.9357,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Aphendala unicolor,Thosea tripartita,0.9602,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Hindothosea cervina,Thosea cervina,0.9864,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Hindothosea cervina,Thosea duplexa,0.9421,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Neomocena convergens,Omocena convergens,0.9731,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Birthamula chara,Contheyla chara,0.9769,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Birthamula rufa,Thosea grandis,0.9688,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Hadraphe aprica,Hadraphe callima,0.9773,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Hadraphe aprica,Scirrhoma callima,0.9689,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Hadraphe ethiopica,Scirrhoma ethiopica,0.9718,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Pretas furcillata,Aphendala furcillata,0.9487,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Pretas separata,Thosea separata,0.9803,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Thronia badia,Parasa badia,0.9769,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Thronia dilucida,Parasa dilucida,0.9776,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Thronia xizangensis,Parasa xizangensis,0.9848,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Thronia xueshana,Latoia xueshana,0.9815,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Thronia xueshana,Parasa xueshana,0.9865,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Eloasa acrata,Parasa acrata,0.9786,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Eloasa atmodes,Parasa atmodes,0.97,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Eloasa atmodes,Parasa loxoleuca,0.9726,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Eloasa bombycoides,Doratiophora amphibrota,0.9651,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Eloasa bombycoides,Lethocephala bombycoides,0.9677,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Eloasa bombycoides,Parasa rutila,0.963,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Eloasa bombycoides,Thosea erecta,0.9403,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Eloasa brevipennis,Parasa brevipennis,0.9874,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Eloasa calida,Doratifera congrua,0.9737,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Eloasa calida,Lethocephala eremospila,0.9525,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Eloasa callidesma,Thosea callidesma,0.9852,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Eloasa infrequens,Apoda infrequens,0.9786,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Eloasa infrequens,Parasa entima,0.9685,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Eloasa liosarca,Anaxidea integer,0.9541,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Eloasa liosarca,Eloasa liasarca,0.9924,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Eloasa liosarca,Thosea liosarca,0.9836,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Eloasa luxa,Thosea luxa,0.9717,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Eloasa perixera,Doratifera perixera,0.9812,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Eloasa sphenosema,Doratifera sphenosema,0.9837,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Eloasa symphonistis,Parasa symphonistis,0.9813,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Susica pannosa,Hyphorma pannosa,0.9607,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Susica sinensis,Susica formosana,0.9794,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Susica sinensis,Susica fusca,0.9841,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Susica sinensis,Susica fusca,0.9841,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Susica sinensis,Tadema sinensis,0.9633,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Eucalliathla candidella,Oecophora candidella,0.9747,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Argyresthia pruniella,Argyresthia ephippella,0.9872,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Argyresthia pruniella,Oecophora pruniella,0.9717,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
Argyresthia notoleuca,Zelleria notoleuca,0.966,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7
